회사명,거래소코드,회계년도,[U01210000]매출액(영업수익)(*)(천원),[U01110000]자산(*)(천원),[U01140000]부채(*)(천원),[U01160000]자본(*)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01110000]자산(*)(연결)(천원),[U01140000]부채(*)(연결)(천원),[U01160000]자본(*)(연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01A100000000]자산(*)(IFRS)(천원),[U01A800000000]부채(*)(IFRS)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS)(천원),[U01A100000000]자산(*)(비교)(IFRS)(천원),[U01A800000000]부채(*)(비교)(IFRS)(천원),[U01A600000000]자본(*)(비교)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01A100000000]자산(*)(IFRS연결)(천원),[U01A800000000]부채(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS연결)(천원),[U01A100000000]자산(*)(비교)(IFRS연결)(천원),[U01A800000000]부채(*)(비교)(IFRS연결)(천원),[U01A600000000]자본(*)(비교)(IFRS연결)(천원),자기자본순이익률,자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),매출채권회전률,매출채권회전률(IFRS),매출채권회전률(IFRS연결),종업원수증가율,종업원수증가율(IFRS),종업원수증가율(IFRS연결),설립일,상장일
(주)디피코,163430,2015/12,30664077.0,22795534.0,17758155.0,5037379.0,,,,,,,,,,,,,,,,,,,,,4.38,,,3.97,,,0.0,,,1998/07/01,2018/05/16
(주)디피코,163430,2016/12,14071739.0,20796921.0,18046588.0,2750334.0,,,,,,,,,,,,,,,,,,,,,-64.22,,,1.96,,,0.0,,,1998/07/01,2018/05/16
(주)디피코,163430,2017/12,10700346.0,19793636.0,16790836.0,3002800.0,,,,,,,,,,,,,,,,,,,,,-18.59,,,1.9,,,0.0,,,1998/07/01,2018/05/16
(주)디피코,163430,2018/12,11935143.0,20240825.0,16579534.0,3661290.0,,,,,,,,,,,,,,,,,,,,,3.95,,,2.42,,,0.0,,,1998/07/01,2018/05/16
(주)디피코,163430,2019/12,6466738.0,30668858.0,24784926.0,5883932.0,,,,,,,,,,,,,,,,,,,,,-0.97,,,1.27,,,-18.57,,,1998/07/01,2018/05/16
(주)디피코,163430,2020/12,3369240.0,35904126.0,32824595.0,3079531.0,,,,,,,,,3329631.0,36016184.0,35056874.0,959310.0,,,,,,,,,-155.93,,,1.02,,,112.28,,,1998/07/01,2018/05/16
(주)디피코,163430,2021/12,12914747.0,31608457.0,53973572.0,-22365114.0,,,,,12914747.0,31608457.0,53973572.0,-22365114.0,12914747.0,31608457.0,53973572.0,-22365114.0,,,,,,,,,0.0,0.0,,5.0,3.67,,35.54,0.0,,1998/07/01,2018/05/16
(주)디피코,163430,2022/12,12695389.0,37979276.0,54630313.0,-16651037.0,,,,,12695389.0,37979276.0,54630313.0,-16651037.0,,,,,,,,,,,,,0.0,0.0,,6.56,6.56,,0.0,0.0,,1998/07/01,2018/05/16
(주)라피치,403360,2019/12,5164096.0,3635783.0,2439289.0,1196494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005/11/01,2021/12/14
(주)라피치,403360,2020/12,7930810.0,4674591.0,2521735.0,2152856.0,,,,,,,,,,,,,,,,,,,,,57.99,,,4.61,,,0.0,,,2005/11/01,2021/12/14
(주)라피치,403360,2021/12,7023133.0,4611251.0,2179076.0,2432176.0,,,,,,,,,6778839.0,4239869.0,2620522.0,1619348.0,,,,,,,,,12.17,,,4.19,,,0.0,,,2005/11/01,2021/12/14
(주)라피치,403360,2022/12,10512060.0,5824327.0,3485992.0,2338335.0,,,,,10512060.0,5824327.0,3485992.0,2338335.0,,,,,,,,,,,,,28.2,28.77,,6.42,6.4,,39.71,0.0,,2005/11/01,2021/12/14
(주)로보쓰리에이아이앤로보틱스,238500,2014/12,546261.0,1420443.0,624148.0,796295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2015/12,889750.0,3238199.0,286195.0,2952004.0,,,,,,,,,889750.0,3273311.0,296658.0,2976653.0,,,,,,,,,1.91,,,1.96,,,0.0,,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2016/12,56484.0,5288094.0,206220.0,5081874.0,,,,,56484.0,5288094.0,206220.0,5081874.0,56484.0,5288094.0,206220.0,5081874.0,,,,,,,,,-16.7,-13.2,,0.17,0.26,,0.0,0.0,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2017/12,28331.0,4595509.0,200390.0,4395119.0,,,,,28331.0,4595509.0,200390.0,4395119.0,28331.0,4595509.0,200390.0,4395119.0,,,,,,,,,-14.82,-14.82,,0.18,0.18,,-16.67,-16.67,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2018/12,174240.0,4907019.0,167346.0,4739673.0,,,,,174240.0,4907019.0,167346.0,4739673.0,174240.0,4907019.0,167346.0,4739673.0,,,,,,,,,-14.23,-14.23,,1.8,1.8,,0.0,0.0,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2019/12,227567.0,2347711.0,143337.0,2204374.0,,,,,227567.0,2347711.0,143337.0,2204374.0,227567.0,2347711.0,143337.0,2204374.0,,,,,,,,,-73.13,-73.13,,3.27,3.27,,-40.0,-40.0,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2020/12,1207596.0,1921241.0,162469.0,1758772.0,,,,,1207596.0,1921241.0,162469.0,1758772.0,1207596.0,1921241.0,162469.0,1758772.0,,,,,,,,,-23.81,-23.81,,11.2,11.2,,83.33,83.33,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2021/12,90552.0,7196247.0,487642.0,6708605.0,,,,,90552.0,7196247.0,487642.0,6708605.0,90552.0,7196247.0,487642.0,6708605.0,,,,,,,,,-34.71,-34.71,,1.06,1.06,,-36.36,-36.36,,2003/09/17,2016/04/20
(주)로보쓰리에이아이앤로보틱스,238500,2022/12,1366815.0,5459227.0,1433060.0,4026167.0,,,,,1366815.0,5459227.0,1433060.0,4026167.0,,,,,,,,,,,,,-79.13,-79.13,,31.05,31.05,,228.57,228.57,,2003/09/17,2016/04/20
(주)로지스몬,223220,2014/12,23926093.0,13337508.0,10628442.0,2709065.0,,,,,23926093.0,13337508.0,10628442.0,2709065.0,23926093.0,13337508.0,10628442.0,2709065.0,,,,,23926093.0,13337508.0,10628442.0,2709065.0,,,,,,,,,,2013/08/21,2015/07/09
(주)로지스몬,223220,2015/12,20086415.0,13212452.0,11889158.0,1323293.0,20093215.0,13097948.0,12045631.0,1052318.0,20086415.0,13212452.0,11889158.0,1323293.0,20086415.0,13212452.0,11889158.0,1323293.0,20093215.0,13097948.0,12045631.0,1052318.0,20093215.0,13097948.0,12045631.0,1052318.0,-107.4,-107.4,-189.79,24.45,24.45,24.17,0.0,0.0,,2013/08/21,2015/07/09
(주)로지스몬,223220,2016/12,5980002.0,6452682.0,8445135.0,-1992453.0,5980002.0,6452682.0,8445135.0,-1992453.0,5980002.0,6452682.0,8445135.0,-1992453.0,5980002.0,6452682.0,8445135.0,-1992453.0,5980002.0,6452682.0,8445135.0,-1992453.0,,,,,0.0,0.0,0.0,11.56,11.56,11.46,-46.88,-46.88,,2013/08/21,2015/07/09
(주)로지스몬,223220,2017/12,1753050.0,2829567.0,4812731.0,-1983164.0,,,,,1753050.0,2829567.0,4812731.0,-1983164.0,1753050.0,2829567.0,4812731.0,-1983164.0,,,,,,,,,0.0,0.0,,7.87,7.87,,-11.76,-11.76,,2013/08/21,2015/07/09
(주)로지스몬,223220,2018/12,367341.0,3310103.0,1468877.0,1841225.0,,,,,367341.0,3310103.0,1468877.0,1841225.0,367341.0,3610103.0,1768877.0,1841225.0,,,,,,,,,0.0,0.0,,3.13,3.13,,-86.67,-86.67,,2013/08/21,2015/07/09
(주)로지스몬,223220,2019/12,223460.0,838666.0,1654876.0,-816210.0,,,,,223460.0,838666.0,1654876.0,-816210.0,223460.0,838666.0,1654876.0,-816210.0,,,,,,,,,0.0,0.0,,34.78,34.78,,200.0,200.0,,2013/08/21,2015/07/09
(주)로지스몬,223220,2020/12,143427.0,1380521.0,1536608.0,-156086.0,,,,,143427.0,1380521.0,1536608.0,-156086.0,143427.0,1380521.0,1536608.0,-156086.0,,,,,,,,,0.0,0.0,,18.98,18.98,,0.0,0.0,,2013/08/21,2015/07/09
(주)로지스몬,223220,2021/12,186942.0,4407996.0,3724268.0,683729.0,,,,,186942.0,4407996.0,3724268.0,683729.0,186942.0,4407996.0,3724268.0,683729.0,,,,,,,,,0.0,0.0,,0.39,0.39,,0.0,0.0,,2013/08/21,2015/07/09
(주)로지스몬,223220,2022/12,8806161.0,3363370.0,2479824.0,883546.0,,,,,8806161.0,3363370.0,2479824.0,883546.0,,,,,,,,,,,,,-104.3,-104.3,,9.49,9.49,,116.67,116.67,,2013/08/21,2015/07/09
(주)루켄테크놀러지스,162120,2013/12,20713367.0,18086817.0,13743523.0,4343294.0,,,,,,,,,,,,,,,,,,,,,25.27,,,11.13,,,0.0,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2014/12,49583747.0,30486773.0,24998409.0,5488365.0,,,,,,,,,,,,,,,,,,,,,-27.36,,,11.78,,,0.0,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2015/12,38071080.0,34875922.0,27630330.0,7245591.0,,,,,,,,,,,,,,,,,,,,,2.12,,,7.89,,,0.0,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2016/12,27269431.0,36977232.0,29097597.0,7879634.0,,,,,,,,,,,,,,,,,,,,,8.38,,,5.76,,,0.0,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2017/12,36197148.0,30776283.0,20784464.0,9991819.0,,,,,,,,,,,,,,,,,,,,,5.85,,,8.43,,,0.0,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2018/12,25651492.0,38336639.0,21543289.0,16793349.0,,,,,,,,,,,,,,,,,,,,,2.11,,,6.57,,,-14.17,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2019/12,33710700.0,40539567.0,23118113.0,17421453.0,,,,,,,,,32666851.0,39902164.0,45360825.0,-5458661.0,,,,,,,,,3.67,,,5.34,,,-7.77,,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2020/12,16089022.0,46070949.0,43716400.0,2354549.0,,,,,16089022.0,46070949.0,43716400.0,2354549.0,16089022.0,46070949.0,43716400.0,2354549.0,,,,,,,,,-246.59,-1035.55,,2.88,5.13,,-6.32,0.0,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2021/12,30117023.0,48382850.0,32940862.0,15441988.0,,,,,30117023.0,48382850.0,32940862.0,15441988.0,30117023.0,48382850.0,32940862.0,15441988.0,,,,,,,,,16.99,16.99,,5.2,5.2,,8.99,8.99,,2007/10/02,2017/07/25
(주)루켄테크놀러지스,162120,2022/12,26498929.0,54227852.0,39148146.0,15079706.0,,,,,26498929.0,54227852.0,39148146.0,15079706.0,,,,,,,,,,,,,-13.52,-13.52,,3.22,3.22,,8.25,8.25,,2007/10/02,2017/07/25
(주)루트락,253610,2017/12,2478122.0,1217839.0,1957718.0,-739879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/05/15,2020/12/24
(주)루트락,253610,2018/12,2780506.0,1556280.0,979622.0,576658.0,,,,,,,,,,,,,,,,,,,,,-117.75,,,3.58,,,0.0,,,2014/05/15,2020/12/24
(주)루트락,253610,2019/12,3528616.0,2720361.0,2876362.0,-156002.0,,,,,,,,,,,,,,,,,,,,,0.0,,,2.99,,,0.0,,,2014/05/15,2020/12/24
(주)루트락,253610,2020/12,5235249.0,6935773.0,4843769.0,2092004.0,,,,,,,,,,,,,,,,,,,,,0.0,,,2.6,,,0.0,,,2014/05/15,2020/12/24
(주)루트락,253610,2021/12,5160689.0,12770643.0,10592948.0,2177695.0,,,,,,,,,,,,,,,,,,,,,-144.59,,,1.79,,,38.1,,,2014/05/15,2020/12/24
(주)루트락,253610,2022/12,4349634.0,13566775.0,13185145.0,381630.0,,,,,,,,,,,,,,,,,,,,,-287.59,,,1.31,,,17.24,,,2014/05/15,2020/12/24
(주)마이크로엔엑스,448780,2016/12,6169015.0,16426378.0,11278357.0,5148021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001/07/07,2022/12/21
(주)마이크로엔엑스,448780,2017/12,7278324.0,18600358.0,12704871.0,5895487.0,,,,,,,,,,,,,,,,,,,,,-3.97,,,8.98,,,0.0,,,2001/07/07,2022/12/21
(주)마이크로엔엑스,448780,2018/12,6757670.0,19245322.0,13720539.0,5524782.0,,,,,,,,,,,,,,,,,,,,,-34.83,,,7.34,,,0.0,,,2001/07/07,2022/12/21
(주)마이크로엔엑스,448780,2019/12,8025062.0,20341868.0,12863271.0,7478596.0,,,,,,,,,,,,,,,,,,,,,1.42,,,6.53,,,0.0,,,2001/07/07,2022/12/21
(주)마이크로엔엑스,448780,2020/12,5237495.0,19362885.0,12227028.0,7135857.0,5355340.0,19601902.0,12466045.0,7135857.0,,,,,,,,,,,,,,,,,-6.07,,,3.71,,,0.0,,,2001/07/07,2022/12/21
(주)마이크로엔엑스,448780,2021/12,7031404.0,22119478.0,13844796.0,8274683.0,7144722.0,22337101.0,14062418.0,8274683.0,,,,,,,,,,,,,,,,,0.32,,,5.66,,,0.0,,,2001/07/07,2022/12/21
(주)마이크로엔엑스,448780,2022/12,8731655.0,23834855.0,14349648.0,9485207.0,8816271.0,23978351.0,14524558.0,9453793.0,,,,,,,,,,,,,,,,,8.83,,,7.65,,,0.0,,,2001/07/07,2022/12/21
(주)메디쎄이,200580,2013/12,7107058.0,11924002.0,4471748.0,7452254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2014/12,10599458.0,17585751.0,4634533.0,12951218.0,,,,,,,,,,,,,,,,,,,,,15.27,,,2.73,,,0.0,,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2015/12,11319047.0,22729922.0,6480317.0,16249605.0,,,,,,,,,,,,,,,,,,,,,1.54,,,2.92,,,0.0,,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2016/12,11485377.0,30898810.0,10413968.0,20484842.0,,,,,,,,,15450656.0,31564574.0,18698976.0,12865599.0,,,,,15450656.0,31680792.0,19208307.0,12472485.0,1.28,,,2.54,,,3.33,,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2017/12,18302479.0,32748783.0,18510958.0,14237825.0,18302479.0,32107059.0,19000881.0,13106179.0,18302479.0,32748783.0,18510958.0,14237825.0,18302479.0,32748783.0,18510958.0,14237825.0,18302479.0,32107059.0,19000881.0,13106179.0,18302479.0,32107059.0,19000881.0,13106179.0,-0.38,-0.46,-4.54,3.06,2.7,3.01,7.53,0.0,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2018/12,19571622.0,35012515.0,17687591.0,17324923.0,19571622.0,33370710.0,18102571.0,15268139.0,19571622.0,35012515.0,17687591.0,17324923.0,19571622.0,35012515.0,17687591.0,17324923.0,19571622.0,33370710.0,18102571.0,15268139.0,19571622.0,33370710.0,18102571.0,15268139.0,19.56,19.56,16.31,2.49,2.49,2.91,0.0,0.0,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2019/12,19967106.0,36081673.0,17158015.0,18923658.0,19968063.0,34610215.0,17755778.0,16854438.0,19967106.0,36081673.0,17158015.0,18923658.0,19967106.0,36081673.0,17158015.0,18923658.0,19968063.0,34610215.0,17755778.0,16854438.0,19968063.0,34610215.0,17755778.0,16854438.0,8.82,8.82,9.02,2.24,2.24,2.62,-5.0,-5.0,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2020/12,18755027.0,33563810.0,16698708.0,16865102.0,18758825.0,34484955.0,17389660.0,17095294.0,18755027.0,33563810.0,16698708.0,16865102.0,18755027.0,33563810.0,16698708.0,16865102.0,18758825.0,34484955.0,17389660.0,17095294.0,18758825.0,34484955.0,17389660.0,17095294.0,-11.5,-11.5,-0.56,2.38,2.38,2.74,10.53,10.53,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2021/12,20800392.0,36590738.0,12328475.0,24262263.0,20804924.0,37817734.0,12597749.0,25219986.0,20800392.0,36590738.0,12328475.0,24262263.0,20800392.0,36590738.0,12328475.0,24262263.0,20804924.0,37817734.0,12597749.0,25219986.0,20804924.0,37817734.0,12597749.0,25219986.0,21.96,21.96,24.16,3.05,3.05,3.43,-2.86,-2.86,,2003/10/14,2015/10/20
(주)메디쎄이,200580,2022/12,24464555.0,36738235.0,8441595.0,28296640.0,24614315.0,39365745.0,9911402.0,29454344.0,24464555.0,36738235.0,8441595.0,28296640.0,,,,,24614315.0,39365745.0,9911402.0,29454344.0,,,,,15.35,15.35,16.74,3.09,3.09,3.3,12.75,12.75,,2003/10/14,2015/10/20
(주)메디안디노스틱,233250,2013/12,5229262.0,11333160.0,5184818.0,6148342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2014/12,5412235.0,10682068.0,3475868.0,7206200.0,,,,,,,,,,,,,,,,,,,,,14.68,,,7.79,,,0.0,,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2017/12,9500815.0,15541131.0,1468584.0,14072547.0,9530812.0,15551019.0,1482274.0,14068745.0,9500815.0,15541131.0,1468584.0,14072547.0,9500815.0,15541131.0,1468584.0,14072547.0,9530812.0,15551019.0,1482274.0,14068745.0,9530812.0,15551019.0,1482274.0,14068745.0,10.6,10.6,14.79,4.83,4.83,5.94,0.0,0.0,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2018/12,10320203.0,16268911.0,1370971.0,14897940.0,10320203.0,16119200.0,1256994.0,14862206.0,10320203.0,16268911.0,1370971.0,14897940.0,10320203.0,16268911.0,1370971.0,14897940.0,10320203.0,16119200.0,1256994.0,14862206.0,10320203.0,16119200.0,1256994.0,14862206.0,5.59,5.59,5.45,5.23,5.23,5.23,-1.56,-1.56,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2019/12,10462705.0,16783511.0,1274696.0,15508815.0,10462705.0,16801264.0,1322328.0,15478936.0,10462705.0,16783511.0,1274696.0,15508815.0,10462705.0,16783511.0,1274696.0,15508815.0,10462705.0,16801264.0,1322328.0,15478936.0,10462705.0,16801264.0,1322328.0,15478936.0,3.96,3.96,3.96,5.36,5.36,5.36,-7.94,-7.94,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2020/12,13804528.0,19335714.0,1610961.0,17724753.0,13804528.0,19306859.0,1649222.0,17657637.0,13804528.0,19335714.0,1610961.0,17724753.0,13804528.0,19335714.0,1610961.0,17724753.0,13804528.0,19306859.0,1649222.0,17657637.0,13804528.0,19306859.0,1649222.0,17657637.0,13.21,13.21,13.09,7.06,7.06,7.06,13.79,13.79,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2021/12,14256035.0,22069984.0,2017113.0,20052872.0,14256035.0,21894642.0,1829621.0,20065022.0,14256035.0,22069984.0,2017113.0,20052872.0,14256035.0,22069984.0,2017113.0,20052872.0,14256035.0,21894642.0,1829621.0,20065022.0,14256035.0,21894642.0,1829621.0,20065022.0,12.33,12.33,11.9,8.06,8.06,9.24,13.64,13.64,,1999/10/18,2017/06/26
(주)메디안디노스틱,233250,2022/12,24832627.0,24294720.0,3844010.0,20450710.0,24832627.0,24333313.0,3847380.0,20485933.0,24832627.0,24294720.0,3844010.0,20450710.0,,,,,24832627.0,24333313.0,3847380.0,20485933.0,,,,,1.6,1.6,1.6,9.05,9.05,9.05,8.0,8.0,,1999/10/18,2017/06/26
(주)메디젠휴먼케어,236340,2013/12,95391.0,1511283.0,1790949.0,-279666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2014/12,583875.0,3751372.0,1398302.0,2353070.0,,,,,,,,,,,,,,,,,,,,,-71.66,,,2.64,,,0.0,,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2015/12,1020392.0,4100402.0,2499896.0,1600505.0,,,,,,,,,,,,,,,,,,,,,-96.15,,,3.35,,,0.0,,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2016/12,1621832.0,2580467.0,2630488.0,-50021.0,,,,,,,,,,,,,,,,,,,,,0.0,,,3.61,,,23.81,,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2017/12,3009878.0,5209738.0,3080373.0,2129365.0,,,,,,,,,3009878.0,5383100.0,7929261.0,-2546160.0,,,,,3009878.0,5383100.0,7929261.0,-2546160.0,0.0,,,3.13,,,34.62,,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2018/12,3040618.0,5078574.0,9863277.0,-4784703.0,3040618.0,5076334.0,9863577.0,-4787243.0,3040618.0,5078574.0,9863277.0,-4784703.0,3040618.0,5078574.0,9863277.0,-4784703.0,3040618.0,5076334.0,9863577.0,-4787243.0,3040618.0,5076334.0,9863577.0,-4787243.0,0.0,0.0,0.0,2.34,2.56,2.56,28.57,0.0,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2019/12,2734273.0,3603473.0,12038410.0,-8434936.0,2734273.0,3599329.0,12040892.0,-8441563.0,2734273.0,3603473.0,12038410.0,-8434936.0,2734273.0,3603473.0,12038410.0,-8434936.0,2734273.0,3599329.0,12040892.0,-8441563.0,2734273.0,3599329.0,12040892.0,-8441563.0,0.0,0.0,0.0,2.29,2.29,2.29,0.0,0.0,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2020/12,2507840.0,3728114.0,15683609.0,-11955495.0,2507840.0,3727043.0,15685942.0,-11958899.0,2507840.0,3728114.0,15683609.0,-11955495.0,2507840.0,3627043.0,15685942.0,-12058899.0,2507840.0,3727043.0,15685942.0,-11958899.0,,,,,0.0,0.0,0.0,2.19,2.19,2.19,-31.11,-31.11,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2021/12,3552786.0,4787296.0,17268600.0,-12481304.0,,,,,3552786.0,4787296.0,17268600.0,-12481304.0,3552786.0,4787296.0,17268600.0,-12481304.0,,,,,,,,,0.0,0.0,,2.9,2.9,,0.0,0.0,,2012/07/20,2016/01/26
(주)메디젠휴먼케어,236340,2022/12,3949759.0,5272047.0,13867392.0,-8595345.0,,,,,3949759.0,5272047.0,13867392.0,-8595345.0,,,,,,,,,,,,,0.0,0.0,,2.7,2.7,,-3.23,-3.23,,2012/07/20,2016/01/26
(주)무진메디,322970,2017/12,721413.0,414263.0,367180.0,47082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/06/22,2020/06/24
(주)무진메디,322970,2018/12,100950.0,5398639.0,366132.0,5032507.0,,,,,,,,,,,,,,,,,,,,,-29.29,,,458.86,,,0.0,,,2016/06/22,2020/06/24
(주)무진메디,322970,2019/12,12954.0,3724675.0,438169.0,3286505.0,,,,,,,,,,,,,,,,,,,,,-50.1,,,58.88,,,0.0,,,2016/06/22,2020/06/24
(주)무진메디,322970,2020/12,11400.0,5474405.0,186867.0,5287538.0,,,,,,,,,,,,,,,,,,,,,-46.12,,,69.09,,,0.0,,,2016/06/22,2020/06/24
(주)무진메디,322970,2021/12,7200.0,8034947.0,4839534.0,3195413.0,,,,,,,,,,,,,,,,,,,,,-59.19,,,130.91,,,40.0,,,2016/06/22,2020/06/24
(주)무진메디,322970,2022/12,20000.0,7423713.0,6339074.0,1084639.0,,,,,,,,,,,,,,,,,,,,,-141.49,,,4.55,,,50.0,,,2016/06/22,2020/06/24
(주)미래엔에듀파트너,208890,2013/12,11367177.0,8189928.0,2004251.0,6185677.0,,,,,,,,,,,,,,,,,,,,,-7.78,,,26.34,,,0.0,,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2014/12,12385298.0,8551519.0,1831216.0,6720304.0,,,,,,,,,12385298.0,8619208.0,1854257.0,6764950.0,,,,,14629406.0,8817628.0,2207252.0,6610376.0,7.55,,,25.4,,,0.0,,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2015/12,13463049.0,8701526.0,1705709.0,6995817.0,16735540.0,9003020.0,2184367.0,6818653.0,13463049.0,8701526.0,1705709.0,6995817.0,13463049.0,8701526.0,1705709.0,6995817.0,16735540.0,9003020.0,2184367.0,6818653.0,16735540.0,9003020.0,2184367.0,6818653.0,3.37,3.3,2.4,20.9,19.01,22.22,46.67,0.0,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2016/12,14269862.0,9227507.0,2087182.0,7140325.0,18889978.0,9784078.0,2622937.0,7161141.0,14269862.0,9227507.0,2087182.0,7140325.0,14269862.0,9227507.0,2087182.0,7140325.0,18889978.0,9784078.0,2622937.0,7161141.0,18889978.0,9784078.0,2622937.0,7161141.0,2.04,2.04,4.87,20.8,20.8,24.82,86.36,86.36,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2017/12,14216396.0,9378375.0,1915216.0,7463159.0,19236149.0,9835458.0,2393069.0,7442389.0,14216396.0,9378375.0,1915216.0,7463159.0,14216396.0,9378375.0,1915216.0,7463159.0,19236149.0,9835458.0,2393069.0,7442389.0,19236149.0,9835458.0,2393069.0,7442389.0,4.42,4.42,3.94,23.58,23.58,27.07,34.15,34.15,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2018/12,13968202.0,10481720.0,2540593.0,7941126.0,18027126.0,10798554.0,2937098.0,7861456.0,13968202.0,10481720.0,2540593.0,7941126.0,13968202.0,10481720.0,2540593.0,7941126.0,18027126.0,10798554.0,2937098.0,7861456.0,18027126.0,10798554.0,2937098.0,7861456.0,6.21,6.21,5.48,21.05,21.05,23.39,-12.73,-12.73,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2019/12,15018544.0,11557263.0,3297907.0,8259356.0,18671409.0,11976215.0,3599708.0,8376506.0,15018544.0,11557263.0,3297907.0,8259356.0,15018544.0,11557263.0,3297907.0,8259356.0,18671409.0,11976215.0,3599708.0,8376506.0,18671409.0,11976215.0,3599708.0,8376506.0,1.97,1.97,4.39,16.45,16.45,20.1,6.25,6.25,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2020/12,4358565.0,12275961.0,4107454.0,8168507.0,5684796.0,11936808.0,4201856.0,7734952.0,4358565.0,12275961.0,4107454.0,8168507.0,4358565.0,12275961.0,4107454.0,8168507.0,5684796.0,11936808.0,4201856.0,7734952.0,5684796.0,11936808.0,4201856.0,7734952.0,-37.62,-37.62,-45.19,4.84,4.84,7.24,-41.18,-41.18,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2021/12,6628767.0,8109076.0,4007292.0,4101784.0,8303999.0,7840199.0,4184770.0,3655429.0,6628767.0,8109076.0,4007292.0,4101784.0,6628767.0,8109076.0,4007292.0,4101784.0,8303999.0,7840199.0,4184770.0,3655429.0,8303999.0,7840199.0,4184770.0,3655429.0,-66.19,-66.19,-71.53,7.15,7.15,10.32,20.0,20.0,,2009/04/06,2014/12/18
(주)미래엔에듀파트너,208890,2022/12,12026104.0,8303509.0,5039852.0,3263657.0,13496333.0,7829512.0,5120129.0,2709382.0,12026104.0,8303509.0,5039852.0,3263657.0,,,,,13496333.0,7829512.0,5120129.0,2709382.0,,,,,-22.76,-22.76,-29.73,9.28,9.28,12.72,16.67,16.67,,2009/04/06,2014/12/18
