,회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(순금융비용),[U01250010]   이자비용(천원),[U01230000]영업이익(손실)(천원)
2259,(주)아리온테크놀로지,58220,2020/12,-7.19,-17.36,1516732.0,-10910367.0
2260,(주)아모그린텍,125210,2015/12,,,,
2261,(주)아모그린텍,125210,2016/12,,,,
2262,(주)아모그린텍,125210,2017/12,,,,
2263,(주)아모그린텍,125210,2019/12,2.45,2.8,1068398.0,2612745.0
2264,(주)아모그린텍,125210,2020/12,1.6,1.05,989745.0,1580586.0
2265,(주)아모그린텍,125210,2021/12,1.64,2.53,1072990.0,1764864.0
2266,(주)아모그린텍,125210,2022/12,4.56,5.18,1939585.0,8835374.0
2267,(주)아모센스,357580,2021/12,-3.75,-8.94,838914.0,-3143828.0
2268,(주)아모센스,357580,2022/12,0.42,-0.19,2013947.0,852103.0
2269,(주)아미노로직스,74430,2012/12,-5.96,999999999.0,946367.0,-5638164.0
2270,(주)아미노로직스,74430,2013/12,-9.35,-32.29,678536.0,-6343415.0
2271,(주)아미노로직스,74430,2014/12,-27.39,999999999.0,181543.0,-4971571.0
2272,(주)아미노로직스,74430,2015/12,20.33,999999999.0,47670.0,969108.0
2273,(주)아미노로직스,74430,2016/12,45.77,999999999.0,17046.0,780132.0
2274,(주)아미노로직스,74430,2017/12,63.25,999999999.0,17000.0,1075247.0
2275,(주)아미노로직스,74430,2018/12,245.9,999999999.0,17000.0,4180260.0
2276,(주)아미노로직스,74430,2019/12,-19.35,999999999.0,39332.0,-761038.0
2277,(주)아미노로직스,74430,2020/12,68.18,999999999.0,36316.0,2476097.0
2278,(주)아미노로직스,74430,2021/12,132.74,999999999.0,30917.0,4103892.0
2279,(주)아미노로직스,74430,2022/12,175.81,999999999.0,40012.0,7034645.0
2280,(주)아바텍,149950,2012/12,1566.85,999999999.0,11928.0,18689394.0
2281,(주)아바텍,149950,2013/12,943.06,999999999.0,18080.0,17050516.0
2282,(주)아바텍,149950,2014/12,801.21,999999999.0,35032.0,28067898.0
2283,(주)아바텍,149950,2015/12,720.89,999999999.0,14392.0,10375105.0
2284,(주)아바텍,149950,2016/12,999999999.0,999999999.0,0.0,11714288.0
2285,(주)아바텍,149950,2017/12,999999999.0,999999999.0,0.0,16033013.0
2286,(주)아바텍,149950,2018/12,999999999.0,999999999.0,0.0,5564954.0
2287,(주)아바텍,149950,2019/12,999999999.0,999999999.0,0.0,5431636.0
2288,(주)아바텍,149950,2020/12,999999999.0,999999999.0,0.0,3699320.0
2289,(주)아바텍,149950,2021/12,999999999.0,999999999.0,0.0,-2391371.0
2290,(주)아바텍,149950,2022/12,999999999.0,999999999.0,0.0,-5351207.0
2291,(주)아셈스,136410,2022/12,4.92,999999999.0,783350.0,3853533.0
2292,(주)아스타,246720,2017/12,-26.21,999999999.0,86222.0,-2259976.0
2293,(주)아스타,246720,2018/12,999999999.0,999999999.0,0.0,-1764058.0
2294,(주)아스타,246720,2019/12,-124.95,999999999.0,12083.0,-1509775.0
2295,(주)아스타,246720,2020/12,-416.49,999999999.0,8371.0,-3486398.0
2296,(주)아스타,246720,2021/12,-208.56,999999999.0,14914.0,-3110394.0
2297,(주)아스타,246720,2022/12,-17.66,-106.23,140669.0,-2484415.0
2298,(주)아스플로,159010,2021/12,5.78,7.86,767514.0,4435080.0
2299,(주)아스플로,159010,2022/12,10.33,11.15,1107866.0,11440760.0
2300,(주)아시아경제,127710,2015/12,24.19,147.58,234985.0,5684429.0
2301,(주)아시아경제,127710,2016/12,331.9,999999999.0,17431.0,5785393.0
2302,(주)아시아경제,127710,2017/12,476.07,999999999.0,11636.0,5539576.0
2303,(주)아시아경제,127710,2018/12,5.62,999999999.0,1158632.0,6508431.0
2304,(주)아시아경제,127710,2019/12,3.3,999999999.0,1222685.0,4038325.0
2305,(주)아시아경제,127710,2020/12,5.52,999999999.0,811617.0,4482544.0
2306,(주)아시아경제,127710,2021/12,5.86,999999999.0,734787.0,4306675.0
2307,(주)아시아경제,127710,2022/12,9.26,999999999.0,600720.0,5562245.0
2308,(주)아우딘퓨쳐스,227610,2017/12,-8.22,999999999.0,64806.0,-532749.0
2309,(주)아우딘퓨쳐스,227610,2018/12,665.52,264.31,12137.0,8077358.0
2310,(주)아우딘퓨쳐스,227610,2019/12,-222.46,-509.15,91152.0,-20277812.0
2311,(주)아우딘퓨쳐스,227610,2020/12,-5.63,-12.95,729427.0,-4103634.0
2312,(주)아우딘퓨쳐스,227610,2021/12,-8.17,-9.95,1026538.0,-8388452.0
2313,(주)아우딘퓨쳐스,227610,2022/12,-8.53,-16.88,1130258.0,-9644330.0
2314,(주)아이씨에이치,368600,2022/12,-19.12,999999999.0,413525.0,-7905324.0
2315,(주)아이앤씨테크놀로지,52860,2012/12,999999999.0,999999999.0,0.0,-1516145.0
2316,(주)아이앤씨테크놀로지,52860,2013/12,-31.62,999999999.0,192976.0,-6101621.0
2317,(주)아이앤씨테크놀로지,52860,2014/12,-37.65,999999999.0,256144.0,-9645078.0
2318,(주)아이앤씨테크놀로지,52860,2015/12,-45.85,999999999.0,135658.0,-6219516.0
2319,(주)아이앤씨테크놀로지,52860,2016/12,4.3,20.85,229747.0,988964.0
2320,(주)아이앤씨테크놀로지,52860,2017/12,32.13,38.97,186758.0,6001155.0
2321,(주)아이앤씨테크놀로지,52860,2018/12,6.08,999999999.0,336404.0,2045920.0
2322,(주)아이앤씨테크놀로지,52860,2019/12,13.33,999999999.0,250715.0,3342861.0
2323,(주)아이앤씨테크놀로지,52860,2020/12,-43.38,999999999.0,146086.0,-6337561.0
2324,(주)아이앤씨테크놀로지,52860,2021/12,-27.17,999999999.0,178973.0,-4862077.0
2325,(주)아이앤씨테크놀로지,52860,2022/12,3.92,10.12,455489.0,1784530.0
2326,(주)아이에스시,95340,2012/12,78.59,999999999.0,231889.0,18224025.0
2327,(주)아이에스시,95340,2013/12,58.95,999999999.0,334531.0,19719869.0
2328,(주)아이에스시,95340,2014/12,23.69,136.13,842939.0,19972979.0
2329,(주)아이에스시,95340,2015/12,51.47,999999999.0,356879.0,18370271.0
2330,(주)아이에스시,95340,2016/12,999999999.0,999999999.0,0.0,13197844.0
2331,(주)아이에스시,95340,2017/12,4452038.0,999999999.0,5.0,22260190.0
2332,(주)아이에스시,95340,2018/12,3277047.5,999999999.0,4.0,13108190.0
2333,(주)아이에스시,95340,2019/12,168.52,999999999.0,19810.0,3338434.0
2334,(주)아이에스시,95340,2020/12,327.51,999999999.0,62586.0,20497473.0
2335,(주)아이에스시,95340,2021/12,219.38,999999999.0,153812.0,33743600.0
2336,(주)아이에스시,95340,2022/12,404.89,999999999.0,141514.0,57297035.0
2337,(주)아이에스이커머스,69920,2012/12,-4.24,-14.61,391187.0,-1659594.0
2338,(주)아이에스이커머스,69920,2013/12,-2.41,-12.58,1307524.0,-3146368.0
2339,(주)아이에스이커머스,69920,2014/12,1.1,-1.12,1107158.0,1214976.0
2340,(주)아이에스이커머스,69920,2015/12,-3.26,999999999.0,394583.0,-1287792.0
2341,(주)아이에스이커머스,69920,2016/12,1.52,999999999.0,222857.0,338668.0
2342,(주)아이에스이커머스,69920,2017/12,-7.34,999999999.0,190323.0,-1396779.0
2343,(주)아이에스이커머스,69920,2018/12,-9.41,999999999.0,632594.0,-5951515.0
2344,(주)아이에스이커머스,69920,2019/12,-2.4,-39.16,1399105.0,-3357440.0
2345,(주)아이에스이커머스,69920,2020/12,0.42,-398.31,1028803.0,429077.0
2346,(주)아이에스이커머스,69920,2021/12,-14.07,999999999.0,553788.0,-7789546.0
2347,(주)아이에스이커머스,69920,2022/12,-127.39,999999999.0,94863.0,-12084882.0
2348,(주)아이에이,38880,2012/12,-3.5,-5.28,2630773.0,-9201200.0
2349,(주)아이에이,38880,2013/12,-0.28,-0.56,3853693.0,-1097824.0
2350,(주)아이에이,38880,2014/12,0.92,-0.98,2237985.0,2055545.0
2351,(주)아이에이,38880,2015/12,3.34,1.08,1790512.0,5979501.0
2352,(주)아이에이,38880,2016/12,2.08,2.37,1173430.0,2440397.0
2353,(주)아이에이,38880,2017/12,-0.22,-1.12,1041053.0,-230209.0
2354,(주)아이에이,38880,2018/12,-2.28,-2.94,1509441.0,-3435077.0
2355,(주)아이에이,38880,2019/12,2.55,10.76,1363733.0,3473735.0
2356,(주)아이에이,38880,2020/12,4.12,20.77,1074532.0,4427914.0
2357,(주)아이에이,38880,2021/12,17.2,123.03,280210.0,4819671.0
2358,(주)아이에이,38880,2022/12,-10.45,999999999.0,314725.0,-3288653.0
2359,(주)아이엘사이언스,307180,2018/12,,,,
2360,(주)아이엘사이언스,307180,2019/12,3.67,-10.55,298420.0,1094084.0
2361,(주)아이엘사이언스,307180,2020/12,-9.78,-9.41,458778.0,-4485513.0
2362,(주)아이엘사이언스,307180,2021/12,0.33,-6.09,1557144.0,513596.0
2363,(주)아이엘사이언스,307180,2022/12,0.01,1.84,2768621.0,29228.0
2364,(주)아이엠,101390,2012/12,-34.54,999999999.0,47251.0,-1632093.0
2365,(주)아이엠,101390,2013/12,2.06,999999999.0,917542.0,1893122.0
2366,(주)아이엠,101390,2014/12,-2.04,999999999.0,579817.0,-1180867.0
2367,(주)아이엠,101390,2015/12,6.47,9.01,601703.0,3890454.0
2368,(주)아이엠,101390,2016/12,999999999.0,999999999.0,0.0,-1559711.0
2369,(주)아이엠,101390,2017/12,999999999.0,999999999.0,0.0,5881160.0
2370,(주)아이엠,101390,2018/12,999999999.0,999999999.0,0.0,-6527671.0
2371,(주)아이엠,101390,2019/12,-1.85,-10.69,1229234.0,-2272144.0
2372,(주)아이엠,101390,2020/12,-3.93,-2.76,3513038.0,-13790351.0
2373,(주)아이엠,101390,2021/12,2.32,-0.25,1557419.0,3611423.0
2374,(주)아이엠,101390,2022/12,-3.15,-11.06,1273407.0,-4016607.0
2375,(주)아이오케이컴퍼니,78860,2012/12,5.26,5.43,190877.0,1003394.0
2376,(주)아이오케이컴퍼니,78860,2013/12,-1.01,-3.41,518480.0,-525995.0
2377,(주)아이오케이컴퍼니,78860,2014/12,-26.66,-128.51,105666.0,-2817461.0
2378,(주)아이오케이컴퍼니,78860,2015/12,2.27,-0.12,693339.0,1575242.0
2379,(주)아이오케이컴퍼니,78860,2016/12,-2.08,-3.93,1053451.0,-2192503.0
2380,(주)아이오케이컴퍼니,78860,2017/12,0.39,-18.76,329999.0,129773.0
2381,(주)아이오케이컴퍼니,78860,2018/12,-0.8,-1.6,5062758.0,-4035402.0
2382,(주)아이오케이컴퍼니,78860,2019/12,0.1,-0.41,8131703.0,804238.0
2383,(주)아이오케이컴퍼니,78860,2020/12,-1.71,999999999.0,1366739.0,-2340726.0
2384,(주)아이오케이컴퍼니,78860,2021/12,-23.42,999999999.0,317067.0,-7425160.0
2385,(주)아이오케이컴퍼니,78860,2022/12,-0.89,-14.63,5976856.0,-5342619.0
2386,(주)아이윈,90150,2012/12,2.32,3.63,1423323.0,3306907.0
2387,(주)아이윈,90150,2013/12,0.95,2.19,1686637.0,1595923.0
2388,(주)아이윈,90150,2014/12,0.75,1.15,1578851.0,1180269.0
2389,(주)아이윈,90150,2015/12,0.35,1.33,1221551.0,428830.0
2390,(주)아이윈,90150,2016/12,0.73,2.49,1012877.0,736122.0
2391,(주)아이윈,90150,2017/12,-2.82,-2.43,988831.0,-2792735.0
2392,(주)아이윈,90150,2018/12,-2.09,-0.75,1103290.0,-2306186.0
2393,(주)아이윈,90150,2019/12,2.61,4.97,900313.0,2352303.0
2394,(주)아이윈,90150,2020/12,2.79,4.76,599336.0,1670407.0
2395,(주)아이윈,90150,2021/12,2.69,1.82,1081463.0,2912171.0
2396,(주)아이윈,90150,2022/12,0.68,0.99,2585819.0,1761374.0
2397,(주)아이윈플러스,123010,2016/12,0.06,0.26,566378.0,31694.0
2398,(주)아이윈플러스,123010,2017/12,-7.82,-8.3,397345.0,-3105904.0
2399,(주)아이윈플러스,123010,2018/12,-10.03,-11.29,399225.0,-4004988.0
2400,(주)아이윈플러스,123010,2019/12,-7.64,-10.45,754290.0,-5759907.0
2401,(주)아이윈플러스,123010,2020/12,-3.44,-3.29,1172470.0,-4027500.0
2402,(주)아이윈플러스,123010,2021/12,-3.0,-4.38,1060033.0,-3181392.0
2403,(주)아이윈플러스,123010,2022/12,-10.39,999999999.0,473916.0,-4924040.0
2404,(주)아이컴포넌트,59100,2012/12,-1.14,-1.37,2004695.0,-2284129.0
2405,(주)아이컴포넌트,59100,2013/12,-1.0,-1.51,1366944.0,-1371570.0
2406,(주)아이컴포넌트,59100,2014/12,-0.64,-0.79,1330333.0,-848552.0
2407,(주)아이컴포넌트,59100,2015/12,5.32,5.39,1367863.0,7281105.0
2408,(주)아이컴포넌트,59100,2016/12,5.13,6.3,1065406.0,5465523.0
2409,(주)아이컴포넌트,59100,2017/12,-6.08,-15.83,672389.0,-4086988.0
2410,(주)아이컴포넌트,59100,2018/12,-5.44,-7.45,629286.0,-3421085.0
2411,(주)아이컴포넌트,59100,2019/12,-2.43,-2.33,636179.0,-1545321.0
2412,(주)아이컴포넌트,59100,2020/12,3.6,2.06,483011.0,1737188.0
2413,(주)아이컴포넌트,59100,2021/12,6.34,12.84,315676.0,2001565.0
2414,(주)아이컴포넌트,59100,2022/12,6.5,12.75,451337.0,2934888.0
2415,(주)아이퀘스트,262840,2021/12,205.73,999999999.0,17542.0,3608950.0
2416,(주)아이퀘스트,262840,2022/12,423.75,999999999.0,10987.0,4655769.0
2417,(주)아이톡시,52770,2012/12,0.07,1.74,609411.0,43007.0
2418,(주)아이톡시,52770,2013/12,8.95,5.37,624821.0,5593493.0
2419,(주)아이톡시,52770,2014/12,-6.07,-9.76,494794.0,-3003731.0
2420,(주)아이톡시,52770,2015/12,7.41,2.33,630988.0,4673762.0
2421,(주)아이톡시,52770,2016/12,-1.76,-6.77,533923.0,-938070.0
2422,(주)아이톡시,52770,2017/12,-19.36,-40.76,520102.0,-10068615.0
2423,(주)아이톡시,52770,2018/12,-23.01,-88.21,268552.0,-6178321.0
2424,(주)아이톡시,52770,2019/12,-15.63,-14.93,132009.0,-2063348.0
2425,(주)아이톡시,52770,2020/12,1.15,-3.59,305570.0,351929.0
2426,(주)아이톡시,52770,2021/12,-12.15,-19.69,420695.0,-5113421.0
2427,(주)아이톡시,52770,2022/12,1.9,0.89,470315.0,894880.0
2428,(주)아이티아이즈,372800,2021/12,-9.87,-21.53,263432.0,-2601384.0
2429,(주)아이티아이즈,372800,2022/12,-80.32,999999999.0,142462.0,-11442567.0
2430,(주)아이티엑스에이아이,99520,2012/12,1.09,1.15,1098294.0,1193283.0
2431,(주)아이티엑스에이아이,99520,2013/12,3.64,4.18,930511.0,3385155.0
2432,(주)아이티엑스에이아이,99520,2014/12,-4.69,-8.65,344045.0,-1614216.0
2433,(주)아이티엑스에이아이,99520,2015/12,-22.96,-38.38,541192.0,-12425988.0
2434,(주)아이티엑스에이아이,99520,2016/12,-8.77,-17.37,493869.0,-4333667.0
2435,(주)아이티엑스에이아이,99520,2017/12,1.01,-0.25,386260.0,390828.0
2436,(주)아이티엑스에이아이,99520,2018/12,-11.62,-6.53,312064.0,-3625523.0
2437,(주)아이티엑스에이아이,99520,2019/12,-7.96,-17.38,366545.0,-2916909.0
2438,(주)아이티엑스에이아이,99520,2020/12,-7.82,-23.57,362069.0,-2833006.0
2439,(주)아이티엑스에이아이,99520,2021/12,-3.5,-4.89,1770430.0,-6199945.0
2440,(주)아이티엑스에이아이,99520,2022/12,15.65,999999999.0,55808.0,873186.0
2441,(주)아이패밀리에스씨,114840,2021/12,213.07,999999999.0,26279.0,5599387.0
2442,(주)아이패밀리에스씨,114840,2022/12,33.44,999999999.0,284313.0,9508401.0
2443,(주)아즈텍더블유비이,32080,2012/12,1.87,999999999.0,1607864.0,3008954.0
2444,(주)아즈텍더블유비이,32080,2013/12,-1.94,-11.78,974647.0,-1891755.0
2445,(주)아즈텍더블유비이,32080,2014/12,2.56,999999999.0,553401.0,1418226.0
2446,(주)아즈텍더블유비이,32080,2015/12,7.99,999999999.0,456970.0,3649521.0
2447,(주)아즈텍더블유비이,32080,2016/12,26.61,999999999.0,130150.0,3462943.0
2448,(주)아즈텍더블유비이,32080,2017/12,-23.17,999999999.0,119170.0,-2761330.0
2449,(주)아즈텍더블유비이,32080,2018/12,7.71,999999999.0,265528.0,2046477.0
2450,(주)아즈텍더블유비이,32080,2019/12,7.9,999999999.0,370322.0,2925230.0
2451,(주)아즈텍더블유비이,32080,2020/12,-4.69,999999999.0,454453.0,-2132772.0
2452,(주)아즈텍더블유비이,32080,2021/12,-0.48,999999999.0,792037.0,-376931.0
2453,(주)아즈텍더블유비이,32080,2022/12,1.39,999999999.0,1542138.0,2148865.0
2454,(주)아진엑스텍,59120,2014/12,16.82,22.99,165056.0,2775418.0
2455,(주)아진엑스텍,59120,2015/12,204.76,999999999.0,6149.0,1259088.0
2456,(주)아진엑스텍,59120,2016/12,18.26,69.06,56308.0,1028174.0
2457,(주)아진엑스텍,59120,2017/12,16.35,17.88,475774.0,7776916.0
2458,(주)아진엑스텍,59120,2018/12,140.12,999999999.0,35579.0,4985162.0
2459,(주)아진엑스텍,59120,2019/12,79.0,999999999.0,25078.0,1981021.0
2460,(주)아진엑스텍,59120,2020/12,21.48,999999999.0,30637.0,658157.0
2461,(주)아진엑스텍,59120,2021/12,198.46,999999999.0,25996.0,5159268.0
2462,(주)아진엑스텍,59120,2022/12,68.51,999999999.0,30059.0,2059438.0
2463,(주)아톤,158430,2019/12,21.22,999999999.0,194185.0,4120703.0
2464,(주)아톤,158430,2020/12,245.56,999999999.0,13721.0,3369392.0
2465,(주)아톤,158430,2021/12,18.94,14.68,453466.0,8586558.0
2466,(주)아톤,158430,2022/12,4.85,18.57,1613894.0,7820370.0
2467,(주)안트로젠,65660,2016/12,999999999.0,999999999.0,0.0,120715.0
2468,(주)안트로젠,65660,2017/12,3.21,999999999.0,61047.0,195957.0
2469,(주)안트로젠,65660,2018/12,-1.53,-0.07,1599365.0,-2443212.0
2470,(주)안트로젠,65660,2019/12,-2.66,-41.29,1092986.0,-2907881.0
2471,(주)안트로젠,65660,2020/12,-11.77,-28.76,315429.0,-3713709.0
2472,(주)안트로젠,65660,2021/12,-2.11,0.39,1241313.0,-2624116.0
2473,(주)안트로젠,65660,2022/12,-2.74,-17.24,1694506.0,-4648213.0
2474,(주)알로이스,297570,2018/12,,,,
2475,(주)알로이스,297570,2019/12,42.24,-62.12,98418.0,4156732.0
2476,(주)알로이스,297570,2020/12,49.14,342.91,89196.0,4382787.0
2477,(주)알로이스,297570,2021/12,31.24,46.74,222681.0,6955899.0
2478,(주)알로이스,297570,2022/12,6.4,17.44,671009.0,4297760.0
2479,(주)알비더블유,361570,2021/12,32.59,126.64,215417.0,7020427.0
2480,(주)알비더블유,361570,2022/12,4.26,999999999.0,123711.0,527244.0
2481,(주)알에프세미,96610,2012/12,9.09,9.73,650352.0,5912086.0
2482,(주)알에프세미,96610,2013/12,11.76,11.64,628388.0,7389185.0
2483,(주)알에프세미,96610,2014/12,4.0,4.19,908570.0,3635924.0
2484,(주)알에프세미,96610,2015/12,4.02,4.82,741657.0,2979299.0
2485,(주)알에프세미,96610,2016/12,4.77,42.76,610870.0,2911515.0
2486,(주)알에프세미,96610,2017/12,1.19,-1.28,647222.0,772255.0
2487,(주)알에프세미,96610,2018/12,0.49,0.94,1114693.0,546415.0
2488,(주)알에프세미,96610,2019/12,-0.4,-0.63,1679684.0,-666619.0
2489,(주)알에프세미,96610,2020/12,-11.47,-16.3,1762055.0,-20203189.0
2490,(주)알에프세미,96610,2021/12,-6.88,-7.08,2031920.0,-13974596.0
2491,(주)알에프세미,96610,2022/12,-4.02,-5.71,2434111.0,-9791655.0
2492,(주)알엔투테크놀로지,148250,2016/12,9.56,88.58,112621.0,1076365.0
2493,(주)알엔투테크놀로지,148250,2017/12,4.3,9.13,165864.0,713880.0
2494,(주)알엔투테크놀로지,148250,2018/12,2.69,3.08,572979.0,1543407.0
2495,(주)알엔투테크놀로지,148250,2019/12,4.52,3.37,628555.0,2840379.0
2496,(주)알엔투테크놀로지,148250,2020/12,5.5,5.98,739792.0,4071894.0
2497,(주)알엔투테크놀로지,148250,2021/12,1.27,1.58,1456935.0,1844457.0
2498,(주)알엔투테크놀로지,148250,2022/12,0.4,1.1,1359263.0,542724.0
2499,(주)알체라,347860,2020/12,-158.28,999999999.0,32228.0,-5101085.0
2500,(주)알체라,347860,2021/12,-13.83,-33.84,814312.0,-11260266.0
2501,(주)알체라,347860,2022/12,-4.21,-2.84,3410060.0,-14348441.0
2502,(주)알테오젠,196170,2014/12,6.28,999999999.0,97679.0,613464.0
2503,(주)알테오젠,196170,2015/12,12.38,999999999.0,6770.0,83831.0
2504,(주)알테오젠,196170,2016/12,999999999.0,999999999.0,0.0,-5383739.0
2505,(주)알테오젠,196170,2017/12,999999999.0,999999999.0,0.0,-6315113.0
2506,(주)알테오젠,196170,2018/12,999999999.0,999999999.0,0.0,-7042995.0
2507,(주)알테오젠,196170,2019/12,201.12,999999999.0,4533.0,911580.0
2508,(주)알테오젠,196170,2020/12,1239.66,999999999.0,4557.0,5648882.0
2509,(주)알테오젠,196170,2021/12,-987.17,999999999.0,5193.0,-5126019.0
2510,(주)알테오젠,196170,2022/12,-4859.67,999999999.0,4418.0,-21470898.0
2511,(주)알톤스포츠,123750,2012/12,3.63,10.08,940899.0,3417643.0
2512,(주)알톤스포츠,123750,2013/12,4.39,8.87,525713.0,2309456.0
2513,(주)알톤스포츠,123750,2014/12,16.16,96.17,372802.0,6023424.0
2514,(주)알톤스포츠,123750,2015/12,-15.0,-167.74,233868.0,-3508625.0
2515,(주)알톤스포츠,123750,2016/12,-13.54,-11.5,376602.0,-5098332.0
2516,(주)알톤스포츠,123750,2017/12,-18.24,-31.64,666472.0,-12156675.0
2517,(주)알톤스포츠,123750,2018/12,-1.19,-0.65,766295.0,-914630.0
2518,(주)알톤스포츠,123750,2019/12,-12.59,-22.74,666949.0,-8399255.0
2519,(주)알톤스포츠,123750,2020/12,19.23,26.93,304605.0,5858170.0
2520,(주)알톤스포츠,123750,2021/12,24.69,61.16,198145.0,4891738.0
2521,(주)알톤스포츠,123750,2022/12,1.91,1.59,289068.0,550853.0
2522,(주)알파홀딩스,117670,2012/12,13.79,999999999.0,218119.0,3007012.0
2523,(주)알파홀딩스,117670,2013/12,56.69,999999999.0,60197.0,3412416.0
2524,(주)알파홀딩스,117670,2014/12,4.65,10.74,1118599.0,5198415.0
2525,(주)알파홀딩스,117670,2015/12,1.16,3.4,1399658.0,1629870.0
2526,(주)알파홀딩스,117670,2016/12,-0.09,-144.16,912952.0,-83830.0
2527,(주)알파홀딩스,117670,2017/12,-1.92,999999999.0,733625.0,-1407560.0
2528,(주)알파홀딩스,117670,2018/12,0.75,-5.1,1951802.0,1465813.0
2529,(주)알파홀딩스,117670,2019/12,0.45,-4.58,3914876.0,1751013.0
2530,(주)알파홀딩스,117670,2020/12,-0.47,-1.49,3311396.0,-1549910.0
2531,(주)알파홀딩스,117670,2021/12,0.28,-1.95,5337129.0,1468190.0
2532,(주)알파홀딩스,117670,2022/12,0.89,-25.05,2414747.0,2148286.0
2533,(주)알피바이오,314140,2022/12,,,1183749.0,9646810.0
2534,(주)압타머사이언스,291650,2020/12,-535.85,999999999.0,7321.0,-3922979.0
