회사명,거래소코드,회계년도,종가(원),현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주),[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원)
(주)노브메타파마,229500,2016/12,,7776000,0,7776000,7776000,7776000,-4126,-4126,-4126,0,-4292,-4292,-4292,-4292,-4292,-4292,-4292,-4292,-4292,-4292,6202,6201725,6037,6036608,6037,6201725,6036608,-3450,-3183,-3183,-3450487,-3183368,-3450487,-3183368,2908,422,422,2907831,421941,2907831,421941
(주)노브메타파마,229500,2016/12,,7776000,0,7776000,7776000,7776000,-4126,-4126,-4126,0,-4292,-4292,-4292,-4292,-4292,-4292,-4292,-4292,-4292,-4292,6202,6201725,6037,6036608,6037,6201725,6036608,-3450,-3183,-3183,-3450487,-3183368,-3450487,-3183368,2908,422,422,2907831,421941,2907831,421941
(주)노브메타파마,229500,2017/12,,8655614,0,8655614,8655614,8655614,-6076,-6076,-6076,0,-5967,-5967,-5967,-5967,-5967,-5967,0,-5967,-5967,-5967,12833,12832958,12776,12776470,12776,12832958,12776470,-4904,-5171,-5171,-4903536,-5170714,-4903536,-5170714,784,200,200,784141,200221,784141,200221
(주)노브메타파마,229500,2017/12,,8655614,0,8655614,8655614,8655614,-6076,-6076,-6076,0,-5967,-5967,-5967,-5967,-5967,-5967,0,-5967,-5967,-5967,12833,12832958,12776,12776470,12776,12832958,12776470,-4904,-5171,-5171,-4903536,-5170714,-4903536,-5170714,784,200,200,784141,200221,784141,200221
(주)노브메타파마,229500,2017/12,,0,0,0,8655614,8655614,-6076,-6076,-6076,0,-5967,-5967,-5967,-5967,-5967,-5967,0,-5967,-5967,-5967,12833,12832958,12776,12776470,12776,12832958,12776470,-4904,-5171,-5171,-4903536,-5170714,-4903536,-5170714,784,200,200,784141,200221,784141,200221
(주)노브메타파마,229500,2018/12,,8655614,0,8655614,8655614,8655614,-13177,-13146,-13177,0,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,4337,4337132,1108,1107880,1108,4337132,1107880,-10341,-9493,-9493,-10340799,-9492884,-10340799,-9492884,891,16,16,890666,16384,890666,16384
(주)노브메타파마,229500,2018/12,,8655614,0,8655614,8655614,8655614,-13177,-13146,-13177,0,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,4337,4337132,1108,1107880,1108,4337132,1107880,-10341,-9493,-9493,-10340799,-9492884,-10340799,-9492884,891,16,16,890666,16384,890666,16384
(주)노브메타파마,229500,2018/12,,0,0,0,8655614,8655614,-13177,-13146,-13177,0,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,-12711,4337,4337132,1108,1107880,1108,4337132,1107880,-10341,-9493,-9493,-10340799,-9492884,-10340799,-9492884,891,16,16,890666,16384,890666,16384
(주)노브메타파마,229500,2019/12,,8962867,0,8962867,8962867,8962867,-12530,-12377,-12530,0,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,4638,4637929,1982,1981897,1982,4637929,1981897,-12075,-11737,-11737,-12075377,-11737311,-12075377,-11737311,143,0,0,142957,63,142957,63
(주)노브메타파마,229500,2019/12,,0,0,0,8962867,8962867,-12530,-12377,-12530,0,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,4638,4637929,1982,1981897,1982,4637929,1981897,-12075,-11737,-11737,-12075377,-11737311,-12075377,-11737311,143,0,0,142957,63,142957,63
(주)노브메타파마,229500,2019/12,,8962867,0,8962867,8962867,8962867,-12530,-12377,-12530,0,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,-11957,4638,4637929,1982,1981897,1982,4637929,1981897,-12075,-11737,-11737,-12075377,-11737311,-12075377,-11737311,143,0,0,142957,63,142957,63
(주)노브메타파마,229500,2020/12,,8962867,0,8962867,8962867,8962867,-6725,-6597,-6725,0,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,4575,4575203,-2955,-2955236,-2955,4575203,-2955236,-4979,-4521,-4521,-4979337,-4521303,-4979337,-4521303,44,0,0,44304,0,44304,0
(주)노브메타파마,229500,2020/12,,8962867,0,8962867,8962867,8962867,-6725,-6597,-6725,0,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,4575,4575203,-2955,-2955236,-2955,4575203,-2955236,-4979,-4521,-4521,-4979337,-4521303,-4979337,-4521303,44,0,0,44304,0,44304,0
(주)노브메타파마,229500,2020/12,,0,0,0,8962867,8962867,-6725,-6597,-6725,0,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,-6364,4575,4575203,-2955,-2955236,-2955,4575203,-2955236,-4979,-4521,-4521,-4979337,-4521303,-4979337,-4521303,44,0,0,44304,0,44304,0
(주)노브메타파마,229500,2021/12,,8962867,0,8962867,9169727,9169727,-7517,-7058,-7517,0,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-463,-462594,-7549,-7548698,-7549,-462594,-7548698,-4522,-3929,-3929,-4521511,-3928781,-4521511,-3928781,74,0,0,74484,0,74484,0
(주)노브메타파마,229500,2021/12,,206860,0,206860,9169727,9169727,-7517,-7058,-7517,0,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-463,-462594,-7549,-7548698,-7549,-462594,-7548698,-4522,-3929,-3929,-4521511,-3928781,-4521511,-3928781,74,0,0,74484,0,74484,0
(주)노브메타파마,229500,2021/12,,9169727,0,9169727,9169727,9169727,-7517,-7058,-7517,0,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-6475,-463,-462594,-7549,-7548698,-7549,-462594,-7548698,-4522,-3929,-3929,-4521511,-3928781,-4521511,-3928781,74,0,0,74484,0,74484,0
(주)노브메타파마,229500,2022/12,,9932005,0,9932005,9932005,9932005,,,,,-6142,-6111,-6142,-6142,-6142,-6142,-66,-6142,-6142,-6111,,,-4238,-4237853,-4238,,-4237853,,-4031,-4031,,-4030786,,-4030786,,31,31,,31480,,31480
(주)노브메타파마,229500,2022/12,,206860,0,206860,9932005,9932005,,,,,-6142,-6111,-6142,-6142,-6142,-6142,-66,-6142,-6142,-6111,,,-4238,-4237853,-4238,,-4237853,,-4031,-4031,,-4030786,,-4030786,,31,31,,31480,,31480
(주)노브메타파마,229500,2022/12,,9725145,0,9725145,9932005,9932005,,,,,-6142,-6111,-6142,-6142,-6142,-6142,-66,-6142,-6142,-6111,,,-4238,-4237853,-4238,,-4237853,,-4031,-4031,,-4030786,,-4030786,,31,31,,31480,,31480
(주)다원넥스뷰,323350,2019/12,,562500,30000,532500,1262500,1262500,,,,,,,,,40,40,40,40,40,40,,,,,5089,,5088827,,,-1962,,,,-1961908,,,2702,,,,2702084
(주)다원넥스뷰,323350,2019/12,,730000,0,730000,1262500,1262500,,,,,,,,,40,40,40,40,40,40,,,,,5089,,5088827,,,-1962,,,,-1961908,,,2702,,,,2702084
(주)다원넥스뷰,323350,2019/12,,1292500,30000,1262500,1262500,1262500,,,,,,,,,40,40,40,40,40,40,,,,,5089,,5088827,,,-1962,,,,-1961908,,,2702,,,,2702084
(주)다원넥스뷰,323350,2020/12,,1292500,30000,1262500,1262500,1262500,,,,,,,,,-2785,-2785,-2785,-2785,-2785,-2785,,,,,2305,,2304945,,,3106,,,,3105867,,,4026,,,,4026396
(주)다원넥스뷰,323350,2020/12,,562500,30000,532500,1262500,1262500,,,,,,,,,-2785,-2785,-2785,-2785,-2785,-2785,,,,,2305,,2304945,,,3106,,,,3105867,,,4026,,,,4026396
(주)다원넥스뷰,323350,2020/12,,730000,0,730000,1262500,1262500,,,,,,,,,-2785,-2785,-2785,-2785,-2785,-2785,,,,,2305,,2304945,,,3106,,,,3105867,,,4026,,,,4026396
(주)다원넥스뷰,323350,2021/12,,917500,0,917500,1262500,1262500,,,,,,,,,506,506,506,506,506,506,,,,,2816,,2815863,,,851,,,,850594,,,12557,,,,12556683
(주)다원넥스뷰,323350,2021/12,,1480000,217500,1262500,1262500,1262500,,,,,,,,,506,506,506,506,506,506,,,,,2816,,2815863,,,851,,,,850594,,,12557,,,,12556683
(주)다원넥스뷰,323350,2021/12,,562500,217500,345000,1262500,1262500,,,,,,,,,506,506,506,506,506,506,,,,,2816,,2815863,,,851,,,,850594,,,12557,,,,12556683
(주)다원넥스뷰,323350,2022/12,,917500,0,917500,1262500,1262500,,,,,-842,-842,-842,-842,-842,-842,-842,-842,-842,-842,,,-2258,-2257611,-2258,,-2257611,,-277,-277,,-276653,,-276653,,10991,10991,,10991070,,10991070
(주)다원넥스뷰,323350,2022/12,,1480000,217500,1262500,1262500,1262500,,,,,-842,-842,-842,-842,-842,-842,-842,-842,-842,-842,,,-2258,-2257611,-2258,,-2257611,,-277,-277,,-276653,,-276653,,10991,10991,,10991070,,10991070
(주)다원넥스뷰,323350,2022/12,,562500,217500,345000,1262500,1262500,,,,,-842,-842,-842,-842,-842,-842,-842,-842,-842,-842,,,-2258,-2257611,-2258,,-2257611,,-277,-277,,-276653,,-276653,,10991,10991,,10991070,,10991070
(주)더콘텐츠온,302920,2018/12,,3576172,0,3576172,3576172,3576172,,,,,,,,,240,240,240,240,240,240,,,,,8166,,8166150,,,151,,,,151440,,,14470,,,,14470489
(주)더콘텐츠온,302920,2018/12,,2599980,0,2599980,3576172,3576172,,,,,,,,,240,240,240,240,240,240,,,,,8166,,8166150,,,151,,,,151440,,,14470,,,,14470489
(주)더콘텐츠온,302920,2018/12,,976192,0,976192,3576172,3576172,,,,,,,,,240,240,240,240,240,240,,,,,8166,,8166150,,,151,,,,151440,,,14470,,,,14470489
(주)더콘텐츠온,302920,2019/12,,0,0,0,4552359,4552359,,,,,,,,,1146,1146,1146,1146,1146,1146,,,,,13383,,13383342,,,-576,,,,-575515,,,30663,,,,30662946
(주)더콘텐츠온,302920,2019/12,,4552359,0,4552359,4552359,4552359,,,,,,,,,1146,1146,1146,1146,1146,1146,,,,,13383,,13383342,,,-576,,,,-575515,,,30663,,,,30662946
(주)더콘텐츠온,302920,2019/12,,4552359,0,4552359,4552359,4552359,,,,,,,,,1146,1146,1146,1146,1146,1146,,,,,13383,,13383342,,,-576,,,,-575515,,,30663,,,,30662946
(주)더콘텐츠온,302920,2020/12,,222222,0,222222,4774581,4774581,,,,,,,,,-1980,-1980,-1980,-1980,-1980,-1980,,,,,13391,,13391006,,,4606,,,,4606026,,,22297,,,,22297117
(주)더콘텐츠온,302920,2020/12,,4552359,0,4552359,4774581,4774581,,,,,,,,,-1980,-1980,-1980,-1980,-1980,-1980,,,,,13391,,13391006,,,4606,,,,4606026,,,22297,,,,22297117
(주)더콘텐츠온,302920,2020/12,,4774581,0,4774581,4774581,4774581,,,,,,,,,-1980,-1980,-1980,-1980,-1980,-1980,,,,,13391,,13391006,,,4606,,,,4606026,,,22297,,,,22297117
(주)더콘텐츠온,302920,2021/12,,222222,0,222222,4774581,4774581,,,,,,,,,576,576,576,576,576,576,,,,,13916,,13916068,,,881,,,,880822,,,26573,,,,26572717
(주)더콘텐츠온,302920,2021/12,,4774581,0,4774581,4774581,4774581,,,,,,,,,576,576,576,576,576,576,,,,,13916,,13916068,,,881,,,,880822,,,26573,,,,26572717
(주)더콘텐츠온,302920,2021/12,,4552359,0,4552359,4774581,4774581,,,,,,,,,576,576,576,576,576,576,,,,,13916,,13916068,,,881,,,,880822,,,26573,,,,26572717
(주)더콘텐츠온,302920,2022/12,,222222,0,222222,4774581,4774581,,,,,,,,,-3222,-3222,-3222,-3222,-3222,-3222,,,,,10616,,10616040,,,3417,,,,3416710,,,21474,,,,21473919
(주)더콘텐츠온,302920,2022/12,,4774581,0,4774581,4774581,4774581,,,,,,,,,-3222,-3222,-3222,-3222,-3222,-3222,,,,,10616,,10616040,,,3417,,,,3416710,,,21474,,,,21473919
(주)더콘텐츠온,302920,2022/12,,4552359,0,4552359,4774581,4774581,,,,,,,,,-3222,-3222,-3222,-3222,-3222,-3222,,,,,10616,,10616040,,,3417,,,,3416710,,,21474,,,,21473919
(주)데이터스트림즈,199150,2014/12,,4015598,0,4015598,4015598,4015598,,,,,,,,,274,274,0,274,274,274,,,,,8962,,8961663,,,606,,,,605619,,,18309,,,,18309175
(주)데이터스트림즈,199150,2014/12,,4015598,0,4015598,4015598,4015598,,,,,,,,,274,274,0,274,274,274,,,,,8962,,8961663,,,606,,,,605619,,,18309,,,,18309175
(주)데이터스트림즈,199150,2015/12,,4015598,0,4015598,4015598,4015598,,,,,,,,,-2479,-2479,0,-2479,-2479,-2479,,,,,6592,,6591959,,,14,,,,14197,,,14297,,,,14296823
(주)데이터스트림즈,199150,2015/12,,4015598,0,4015598,4015598,4015598,,,,,,,,,-2479,-2479,0,-2479,-2479,-2479,,,,,6592,,6591959,,,14,,,,14197,,,14297,,,,14296823
(주)데이터스트림즈,199150,2016/12,,4079598,0,4079598,4079598,4079598,-1680,-1680,0,0,-1504,-1504,0,-1504,-1504,-1504,0,-1504,-961,-1504,5234,5233547,5258,5257573,5258,5233547,5257573,237,301,301,237215,300828,237215,300828,16842,16837,16837,16842387,16836610,16842387,16836610
(주)데이터스트림즈,199150,2016/12,,4079598,0,4079598,4079598,4079598,-1680,-1680,0,0,-1504,-1504,0,-1504,-1504,-1504,0,-1504,-961,-1504,5234,5233547,5258,5257573,5258,5233547,5257573,237,301,301,237215,300828,237215,300828,16842,16837,16837,16842387,16836610,16842387,16836610
(주)데이터스트림즈,199150,2017/12,,4079598,0,4079598,4079598,4079598,-2104,-2104,0,0,-2182,-2182,0,-2182,-2182,-2182,0,-2182,-2182,-2182,3358,3358404,3295,3295488,3295,3358404,3295488,-1,279,279,-863,279363,-863,279363,15103,15100,15100,15103372,15100120,15103372,15100120
(주)데이터스트림즈,199150,2017/12,,4079598,0,4079598,4079598,4079598,-2104,-2104,0,0,-2182,-2182,0,-2182,-2182,-2182,0,-2182,-2182,-2182,3358,3358404,3295,3295488,3295,3358404,3295488,-1,279,279,-863,279363,-863,279363,15103,15100,15100,15103372,15100120,15103372,15100120
(주)데이터스트림즈,199150,2018/12,,4079598,0,4079598,4079598,4079598,-87,-87,0,0,133,133,0,133,133,133,133,133,133,133,3401,3401003,3555,3554990,3555,3401003,3554990,-1652,-1320,-1320,-1651875,-1320302,-1651875,-1320302,18342,18322,18322,18342167,18322411,18342167,18322411
(주)데이터스트림즈,199150,2018/12,,4079598,0,4079598,4079598,4079598,-87,-87,0,0,133,133,0,133,133,133,133,133,133,133,3401,3401003,3555,3554990,3555,3401003,3554990,-1652,-1320,-1320,-1651875,-1320302,-1651875,-1320302,18342,18322,18322,18342167,18322411,18342167,18322411
(주)데이터스트림즈,199150,2019/12,,4097598,0,4097598,4097598,4097598,-907,-907,0,0,-1045,-1045,0,-1045,-1045,-1045,-1045,-1045,-1045,-1045,2129,2129111,2153,2153031,2153,2129111,2153031,1041,1465,1465,1041305,1465401,1041305,1465401,22945,22852,22852,22944521,22851566,22944521,22851566
(주)데이터스트림즈,199150,2019/12,,4097598,0,4097598,4097598,4097598,-907,-907,0,0,-1045,-1045,0,-1045,-1045,-1045,-1045,-1045,-1045,-1045,2129,2129111,2153,2153031,2153,2129111,2153031,1041,1465,1465,1041305,1465401,1041305,1465401,22945,22852,22852,22944521,22851566,22944521,22851566
(주)데이터스트림즈,199150,2020/12,,4097598,0,4097598,4097598,4097598,977,977,0,0,873,873,0,873,873,873,873,873,873,873,2698,2697757,2594,2594404,2594,2697757,2594404,3148,3476,3476,3147562,3476495,3147562,3476495,20263,20189,20189,20262705,20188995,20262705,20188995
(주)데이터스트림즈,199150,2020/12,,4097598,0,4097598,4097598,4097598,977,977,0,0,873,873,0,873,873,873,873,873,873,873,2698,2697757,2594,2594404,2594,2697757,2594404,3148,3476,3476,3147562,3476495,3147562,3476495,20263,20189,20189,20262705,20188995,20262705,20188995
(주)데이터스트림즈,199150,2021/12,,4189773,0,4189773,4189773,4189773,970,970,0,0,930,930,0,930,930,930,930,930,1040,930,3832,3832059,3749,3749294,3749,3832059,3749294,519,759,759,518914,759241,518914,759241,23317,23086,23086,23317256,23086297,23317256,23086297
(주)데이터스트림즈,199150,2021/12,,4189773,0,4189773,4189773,4189773,970,970,0,0,930,930,0,930,930,930,930,930,1040,930,3832,3832059,3749,3749294,3749,3832059,3749294,519,759,759,518914,759241,518914,759241,23317,23086,23086,23317256,23086297,23317256,23086297
(주)데이터스트림즈,199150,2022/12,,4268613,0,4268613,4268613,4268613,-2236,-2236,0,0,-2250,-2250,0,-2250,-2250,-2250,-2250,-2250,-2250,-2250,2703,2703236,2583,2582796,2583,2703236,2582796,306,834,834,306206,833562,306206,833562,30594,30532,30532,30593964,30532301,30593964,30532301
(주)데이터스트림즈,199150,2022/12,,4268613,0,4268613,4268613,4268613,-2236,-2236,0,0,-2250,-2250,0,-2250,-2250,-2250,-2250,-2250,-2250,-2250,2703,2703236,2583,2582796,2583,2703236,2582796,306,834,834,306206,833562,306206,833562,30594,30532,30532,30593964,30532301,30593964,30532301
(주)듀켐바이오,176750,2014/12,,5711067,750000,4961067,4961067,4961067,,,,,,,,,184,184,0,184,184,184,,,,,10351,11118770,10351424,,,-594,,,-161369,-593703,,,17342,,,27987297,17342386
(주)듀켐바이오,176750,2014/12,,4000000,0,4000000,4961067,4961067,,,,,,,,,184,184,0,184,184,184,,,,,10351,11118770,10351424,,,-594,,,-161369,-593703,,,17342,,,27987297,17342386
(주)듀켐바이오,176750,2014/12,,1711067,750000,961067,4961067,4961067,,,,,,,,,184,184,0,184,184,184,,,,,10351,11118770,10351424,,,-594,,,-161369,-593703,,,17342,,,27987297,17342386
(주)듀켐바이오,176750,2015/12,,1711067,750000,961067,5960967,5960967,,,,,,,,,-11600,-11600,0,-11600,-11600,-11600,,,,,3212,3212119,3212119,,,-1828,,,-294393,-1828103,,,12381,,,23794011,12380827
(주)듀켐바이오,176750,2015/12,,4999900,0,4999900,5960967,5960967,,,,,,,,,-11600,-11600,0,-11600,-11600,-11600,,,,,3212,3212119,3212119,,,-1828,,,-294393,-1828103,,,12381,,,23794011,12380827
(주)듀켐바이오,176750,2015/12,,6710967,750000,5960967,5960967,5960967,,,,,,,,,-11600,-11600,0,-11600,-11600,-11600,,,,,3212,3212119,3212119,,,-1828,,,-294393,-1828103,,,12381,,,23794011,12380827
(주)듀켐바이오,176750,2016/12,,1711067,750000,961067,6219491,6219491,,,,,,,,,-8833,-8833,0,-8833,-8833,-8833,,,,,-2534,-2533837,-2533837,,,1153,,,2749989,1152778,,,13242,,,26299773,13241524
(주)듀켐바이오,176750,2016/12,,6969491,750000,6219491,6219491,6219491,,,,,,,,,-8833,-8833,0,-8833,-8833,-8833,,,,,-2534,-2533837,-2533837,,,1153,,,2749989,1152778,,,13242,,,26299773,13241524
(주)듀켐바이오,176750,2016/12,,5258424,0,5258424,6219491,6219491,,,,,,,,,-8833,-8833,0,-8833,-8833,-8833,,,,,-2534,-2533837,-2533837,,,1153,,,2749989,1152778,,,13242,,,26299773,13241524
(주)듀켐바이오,176750,2017/12,,5862104,0,5862104,6823171,6823171,-2813,-2601,-2813,0,-2671,-2671,-2671,-2671,-2671,-2671,0,-2671,-2671,-2671,-13709,-13708682,-14009,-14009413,-14009,-13708682,-14009413,3028,2475,2475,3027636,2475297,3027636,2475297,23463,13364,13364,23463195,13364236,23463195,13364236
(주)듀켐바이오,176750,2017/12,,1711067,750000,961067,6823171,6823171,-2813,-2601,-2813,0,-2671,-2671,-2671,-2671,-2671,-2671,0,-2671,-2671,-2671,-13709,-13708682,-14009,-14009413,-14009,-13708682,-14009413,3028,2475,2475,3027636,2475297,3027636,2475297,23463,13364,13364,23463195,13364236,23463195,13364236
(주)듀켐바이오,176750,2017/12,,7573171,750000,6823171,6823171,6823171,-2813,-2601,-2813,0,-2671,-2671,-2671,-2671,-2671,-2671,0,-2671,-2671,-2671,-13709,-13708682,-14009,-14009413,-14009,-13708682,-14009413,3028,2475,2475,3027636,2475297,3027636,2475297,23463,13364,13364,23463195,13364236,23463195,13364236
(주)듀켐바이오,176750,2018/12,,1961480,750000,1211480,8082358,8082358,-8872,-8519,-8872,0,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-12991,-12990935,-10879,-10879229,-10879,-12990935,-10879229,2366,596,596,2365805,596371,2365805,596371,22076,17214,17214,22076348,17213944,22076348,17213944
(주)듀켐바이오,176750,2018/12,,8832358,750000,8082358,8082358,8082358,-8872,-8519,-8872,0,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-12991,-12990935,-10879,-10879229,-10879,-12990935,-10879229,2366,596,596,2365805,596371,2365805,596371,22076,17214,17214,22076348,17213944,22076348,17213944
(주)듀켐바이오,176750,2018/12,,6870878,0,6870878,8082358,8082358,-8872,-8519,-8872,0,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-7806,-12991,-12990935,-10879,-10879229,-10879,-12990935,-10879229,2366,596,596,2365805,596371,2365805,596371,22076,17214,17214,22076348,17213944,22076348,17213944
(주)듀켐바이오,176750,2019/12,,2578102,2578102,0,8858687,8858687,-12140,-12296,-12140,0,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-1371,-1371307,-2025,-2025492,-2025,-1371307,-2025492,369,-315,-315,368748,-315241,368748,-315241,21778,15985,15985,21777640,15985130,21777640,15985130
(주)듀켐바이오,176750,2019/12,,11436789,2578102,8858687,8858687,8858687,-12140,-12296,-12140,0,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-1371,-1371307,-2025,-2025492,-2025,-1371307,-2025492,369,-315,-315,368748,-315241,368748,-315241,21778,15985,15985,21777640,15985130,21777640,15985130
(주)듀켐바이오,176750,2019/12,,8858687,0,8858687,8858687,8858687,-12140,-12296,-12140,0,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-15122,-1371,-1371307,-2025,-2025492,-2025,-1371307,-2025492,369,-315,-315,368748,-315241,368748,-315241,21778,15985,15985,21777640,15985130,21777640,15985130
(주)듀켐바이오,176750,2020/12,,11436789,2578102,8858687,8858687,8858687,-7876,-7339,-7876,0,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-8985,-8985158,-8968,-8967979,-8968,-8985158,-8967979,-104,-164,-164,-103899,-163843,-103899,-163843,20282,15631,15631,20281736,15630616,20281736,15630616
(주)듀켐바이오,176750,2020/12,,2578102,2578102,0,8858687,8858687,-7876,-7339,-7876,0,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-8985,-8985158,-8968,-8967979,-8968,-8985158,-8967979,-104,-164,-164,-103899,-163843,-103899,-163843,20282,15631,15631,20281736,15630616,20281736,15630616
(주)듀켐바이오,176750,2020/12,,8858687,0,8858687,8858687,8858687,-7876,-7339,-7876,0,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-7164,-8985,-8985158,-8968,-8967979,-8968,-8985158,-8967979,-104,-164,-164,-103899,-163843,-103899,-163843,20282,15631,15631,20281736,15630616,20281736,15630616
(주)듀켐바이오,176750,2021/12,,29564915,2578102,26986813,26986813,26986813,1447,1520,1447,0,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,19928,19928061,16503,16503274,16503,19928061,16503274,1031,1060,1060,1031000,1060117,1031000,1060117,10985,10422,10422,10984824,10421869,10984824,10421869
(주)듀켐바이오,176750,2021/12,,2578102,2578102,0,26986813,26986813,1447,1520,1447,0,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,19928,19928061,16503,16503274,16503,19928061,16503274,1031,1060,1060,1031000,1060117,1031000,1060117,10985,10422,10422,10984824,10421869,10984824,10421869
(주)듀켐바이오,176750,2021/12,,26986813,0,26986813,26986813,26986813,1447,1520,1447,0,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,19928,19928061,16503,16503274,16503,19928061,16503274,1031,1060,1060,1031000,1060117,1031000,1060117,10985,10422,10422,10984824,10421869,10984824,10421869
(주)듀켐바이오,176750,2022/12,,29603322,2578102,27025220,27025220,27025220,,,,,-2832,-2601,-2832,-2832,-2832,-2832,102,-2832,-2832,-2601,,,17594,17593916,17594,,17593916,,8236,8236,,8235957,,8235957,,32422,32422,,32422307,,32422307
(주)듀켐바이오,176750,2022/12,,27025220,0,27025220,27025220,27025220,,,,,-2832,-2601,-2832,-2832,-2832,-2832,102,-2832,-2832,-2601,,,17594,17593916,17594,,17593916,,8236,8236,,8235957,,8235957,,32422,32422,,32422307,,32422307
(주)듀켐바이오,176750,2022/12,,2578102,2578102,0,27025220,27025220,,,,,-2832,-2601,-2832,-2832,-2832,-2832,102,-2832,-2832,-2601,,,17594,17593916,17594,,17593916,,8236,8236,,8235957,,8235957,,32422,32422,,32422307,,32422307
(주)디피코,163430,2018/12,,2355750,0,2355750,2355750,2355750,,,,,,,,,132,132,132,132,132,132,,,,,3661,,3661290,,,430,,,,429770,,,11935,,,,11935143
(주)디피코,163430,2018/12,,2355750,0,2355750,2355750,2355750,,,,,,,,,132,132,132,132,132,132,,,,,3661,,3661290,,,430,,,,429770,,,11935,,,,11935143
(주)디피코,163430,2019/12,,3347750,0,3347750,3347750,3347750,,,,,,,,,-46,-46,-46,-46,-46,-46,,,,,5884,,5883932,,,1795,,,,1794771,,,6467,,,,6466738
(주)디피코,163430,2019/12,,3347750,0,3347750,3347750,3347750,,,,,,,,,-46,-46,-46,-46,-46,-46,,,,,5884,,5883932,,,1795,,,,1794771,,,6467,,,,6466738
