,회사명,거래소코드,회계년도,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01440000]투자활동으로 인한 현금흐름(*)(천원),[U01450000]재무활동으로 인한 현금흐름(*)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01440000]투자활동으로 인한 현금흐름(*)(연결)(천원),[U01450000]재무활동으로 인한 현금흐름(*)(연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(IFRS)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(비교)(IFRS)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(비교)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(비교)(IFRS연결)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(비교)(IFRS연결)(천원)
8428,나노팀(주),417010,2021/12,2946888.0,-10187926.0,7762565.0,,,,2946888.0,-10187926.0,7762565.0,2946888.0,-10187926.0,7762565.0,,,,,,
8429,나노팀(주),417010,2022/12,1629962.0,-5343179.0,3141502.0,,,,1629962.0,-5343179.0,3141502.0,,,,,,,,,
8430,나라셀라(주),405920,2013/12,-1548013.0,-855450.0,2300000.0,,,,,,,,,,,,,,,
8431,나라셀라(주),405920,2014/12,-1609061.0,-211813.0,1698809.0,,,,,,,,,,,,,,,
8432,나라셀라(주),405920,2015/12,1402824.0,-259825.0,-700000.0,,,,,,,,,,,,,,,
8433,나라셀라(주),405920,2016/12,2589678.0,3974242.0,-7583373.0,,,,,,,,,,,,,,,
8434,나라셀라(주),405920,2017/12,-1023965.0,-563325.0,2529977.0,,,,,,,,,,,,,,,
8435,나라셀라(주),405920,2018/12,-808153.0,-288575.0,609872.0,,,,,,,,,,,,,,,
8436,나라셀라(주),405920,2019/12,329195.0,-1077011.0,1959641.0,,,,,,,,,,,,,,,
8437,나라셀라(주),405920,2020/12,96439.0,-4254708.0,6084698.0,,,,,,,,,,,,,,,
8438,나라셀라(주),405920,2021/12,-4907572.0,-23297276.0,28112445.0,,,,,,,-4000704.0,-23446893.0,27356714.0,,,,-4000704.0,-23448413.0,27356714.0
8439,나라셀라(주),405920,2022/12,4269466.0,-5759133.0,4427883.0,3963712.0,-5456244.0,4427883.0,4269466.0,-5759133.0,4427883.0,,,,3963712.0,-5456244.0,4427883.0,,,
8440,나무기술(주),242040,2016/12,,,,,,,,,,,,,,,,,,
8441,나무기술(주),242040,2017/12,,,,,,,,,,,,,,,,,,
8442,나무기술(주),242040,2018/12,-4871292.0,4633034.0,1217920.0,-6381857.0,6521050.0,1082556.0,-4871292.0,4633034.0,1217920.0,-4871292.0,4633034.0,1217920.0,-6381857.0,6521050.0,1082556.0,-6381857.0,6521050.0,1082556.0
8443,나무기술(주),242040,2019/12,-468126.0,-11175593.0,11555122.0,-1632442.0,-8341787.0,11522158.0,-468126.0,-11175593.0,11555122.0,-468126.0,-11175593.0,11555122.0,-1632442.0,-8341787.0,11522158.0,-1632442.0,-8341787.0,11522158.0
8444,나무기술(주),242040,2020/12,5924299.0,-10760120.0,4819345.0,3662512.0,-10023164.0,10669207.0,5924299.0,-10760120.0,4819345.0,5822127.0,-10760120.0,4819345.0,3662512.0,-10023164.0,10669207.0,4910616.0,-11373440.0,10669207.0
8445,나무기술(주),242040,2021/12,3074214.0,-2712134.0,550647.0,3751532.0,-3593209.0,1021109.0,3074214.0,-2712134.0,550647.0,3074214.0,-2712134.0,550647.0,3751532.0,-3593209.0,1021109.0,3751532.0,-3593209.0,1021109.0
8446,나무기술(주),242040,2022/12,-5759317.0,-8909053.0,13903717.0,-3476932.0,-14678394.0,16853767.0,-5759317.0,-8909053.0,13903717.0,,,,-3476932.0,-14678394.0,16853767.0,,,
8447,노을(주),376930,2020/12,-6817848.0,-11559738.0,17249985.0,-6828877.0,-11519352.0,17239908.0,-6817848.0,-11559738.0,17249985.0,-6817848.0,-11559738.0,17249985.0,-6828877.0,-11519352.0,17239908.0,-6828877.0,-11519352.0,17239908.0
8448,노을(주),376930,2021/12,-10543442.0,-2097900.0,12756156.0,-10550451.0,-2097900.0,12744888.0,-10543442.0,-2097900.0,12756156.0,-10543442.0,-2097900.0,12756156.0,-10550451.0,-2097900.0,12744888.0,-10550451.0,-2097900.0,12744888.0
8449,노을(주),376930,2022/12,-14512730.0,-1096537.0,17416052.0,-14513606.0,-1044377.0,17403603.0,-14512730.0,-1096537.0,17416052.0,,,,-14513606.0,-1044377.0,17403603.0,,,
8450,농업회사법인아시아종묘(주),154030,2012/12,-2259575.0,-1320676.0,3900821.0,-2206159.0,-1345224.0,3900821.0,-2259575.0,-1320676.0,3900821.0,-2259575.0,-1320676.0,3900821.0,-2206159.0,-1345224.0,3900821.0,-2206159.0,-1345224.0,3900821.0
8451,농업회사법인아시아종묘(주),154030,2013/12,-1158470.0,-1886786.0,4187402.0,-1051900.0,-1946668.0,4181649.0,-1158470.0,-1886786.0,4187402.0,-1158470.0,-1886786.0,4187402.0,-1051900.0,-1946668.0,4181649.0,-1051900.0,-1946668.0,4181649.0
8452,농업회사법인아시아종묘(주),154030,2015/09,-1456594.0,-3422291.0,5491670.0,-1445040.0,-3464137.0,5491670.0,-1456594.0,-3422291.0,5491670.0,-1456594.0,-3422291.0,5491670.0,-1445040.0,-3464137.0,5491670.0,-1445040.0,-3464137.0,5491670.0
8453,농업회사법인아시아종묘(주),154030,2016/09,1341424.0,-531489.0,-1320160.0,1316282.0,-539443.0,-1320160.0,1341424.0,-531489.0,-1320160.0,1341424.0,-531489.0,-1320160.0,1316282.0,-539443.0,-1320160.0,1316282.0,-539443.0,-1320160.0
8454,농업회사법인아시아종묘(주),154030,2017/09,693422.0,-263760.0,-251388.0,692004.0,-272956.0,-251388.0,693422.0,-263760.0,-251388.0,693422.0,-263760.0,-251388.0,692004.0,-272956.0,-251388.0,692004.0,-272956.0,-251388.0
8455,농업회사법인아시아종묘(주),154030,2018/09,-340201.0,-828063.0,2602087.0,-328485.0,-835485.0,2602087.0,-340201.0,-828063.0,2602087.0,-340201.0,-828063.0,2602087.0,-328485.0,-835485.0,2602087.0,-328485.0,-835485.0,2602087.0
8456,농업회사법인아시아종묘(주),154030,2019/09,-1044896.0,-8976890.0,8857495.0,-1471072.0,-8476639.0,8857495.0,-1044896.0,-8976890.0,8857495.0,-1044896.0,-8976890.0,8857495.0,-1471072.0,-8476639.0,8857495.0,-1471072.0,-8476639.0,8857495.0
8457,농업회사법인아시아종묘(주),154030,2020/09,-715901.0,-134461.0,-546142.0,-749545.0,-9397.0,-556290.0,-715901.0,-134461.0,-546142.0,-715901.0,-134461.0,-546142.0,-749545.0,-9397.0,-556290.0,-749545.0,-9397.0,-556290.0
8458,농업회사법인아시아종묘(주),154030,2021/09,1422491.0,-1633487.0,1810844.0,1757726.0,-1827274.0,1810844.0,1422491.0,-1633487.0,1810844.0,1422491.0,-1633487.0,1810844.0,1757726.0,-1827274.0,1810844.0,1757726.0,-1827274.0,1810844.0
8459,농업회사법인아시아종묘(주),154030,2022/09,-2542361.0,1830540.0,1729464.0,-2423481.0,1781334.0,1701756.0,-2542361.0,1830540.0,1729464.0,,,,-2423481.0,1781334.0,1701756.0,,,
8460,뉴지랩파마(주),214870,2012/12,-229853.0,-3147146.0,2943531.0,,,,-209271.0,-3147146.0,2943531.0,-209271.0,-3147146.0,2943531.0,,,,,,
8461,뉴지랩파마(주),214870,2013/12,7746131.0,-833184.0,-8099283.0,,,,7746131.0,-833184.0,-8099283.0,7746131.0,-833184.0,-8099283.0,,,,,,
8462,뉴지랩파마(주),214870,2014/12,3952708.0,-1003626.0,-1184466.0,,,,3952708.0,-1003626.0,-1184466.0,3952708.0,-1003626.0,-1184466.0,,,,,,
8463,뉴지랩파마(주),214870,2015/12,-23902.0,-3534316.0,10676876.0,,,,-23902.0,-3534316.0,10676876.0,-23902.0,-3534316.0,10676876.0,,,,,,
8464,뉴지랩파마(주),214870,2016/12,2166671.0,-10583938.0,2555776.0,,,,2166671.0,-10583938.0,2555776.0,2166671.0,-10583938.0,2555776.0,,,,2166671.0,-10583938.0,2555776.0
8465,뉴지랩파마(주),214870,2017/12,-3404014.0,-4754385.0,39991318.0,-3412574.0,-3584385.0,39991318.0,-3404014.0,-4754385.0,39991318.0,-3404014.0,-4754385.0,39991318.0,-3412574.0,-3584385.0,39991318.0,-3412574.0,-3584385.0,39991318.0
8466,뉴지랩파마(주),214870,2018/12,-2716594.0,-15401287.0,-5458529.0,-4888036.0,-13301049.0,-5458529.0,-2716594.0,-15401287.0,-5458529.0,-2716594.0,-15401287.0,-5458529.0,-4888036.0,-13301049.0,-5458529.0,-4888036.0,-13301049.0,-5458529.0
8467,뉴지랩파마(주),214870,2019/12,-32411590.0,2658396.0,51563696.0,-33066594.0,9948651.0,51563696.0,-32411590.0,2658396.0,51563696.0,-32411590.0,2658396.0,51563696.0,-33066594.0,9948651.0,51563696.0,-33066594.0,9948651.0,51563696.0
8468,뉴지랩파마(주),214870,2020/12,-18059196.0,-11830721.0,35563794.0,-26589391.0,-7760324.0,35562367.0,-18059196.0,-11830721.0,35563794.0,-18059196.0,-11830721.0,35563794.0,-26589391.0,-7760324.0,35562367.0,-26589391.0,-7760324.0,35562367.0
8469,뉴지랩파마(주),214870,2021/12,14612255.0,-34473395.0,8961166.0,-41795.0,-20230256.0,8278422.0,14612255.0,-34473395.0,8961166.0,14612255.0,-34473395.0,8961166.0,-41795.0,-20230256.0,8278422.0,-41795.0,-20230256.0,8278422.0
8470,뉴지랩파마(주),214870,2022/12,6441423.0,-31068313.0,-1887457.0,-9903942.0,-11084633.0,-5091609.0,6441423.0,-31068313.0,-1887457.0,,,,-9903942.0,-11084633.0,-5091609.0,,,
8471,대동전자(주),8110,2012/03,-6287578.0,6595284.0,-475958.0,-1542818.0,4478126.0,-4278101.0,-6287578.0,6595284.0,-475958.0,-6287578.0,6595284.0,-475958.0,-1542818.0,4478126.0,-4278101.0,-1542818.0,4478126.0,-4278101.0
8472,대동전자(주),8110,2013/03,1165536.0,-1929030.0,-2196665.0,17438204.0,-4212794.0,-9586475.0,1165536.0,-1929030.0,-2196665.0,1165536.0,-1929030.0,-2196665.0,17438204.0,-4212794.0,-9586475.0,17438204.0,-4212794.0,-9586475.0
8473,대동전자(주),8110,2014/03,4671390.0,-1634711.0,-2450459.0,2236374.0,-2527636.0,-4600699.0,4671390.0,-1634711.0,-2450459.0,4671390.0,-1634711.0,-2450459.0,2236374.0,-2527636.0,-4600699.0,2236374.0,-2527636.0,-4600699.0
8474,대동전자(주),8110,2015/03,4267769.0,1625485.0,-2639953.0,7108404.0,1799516.0,-2910757.0,4267769.0,1625485.0,-2639953.0,4267769.0,1625485.0,-2639953.0,7108404.0,1799516.0,-2910757.0,7108404.0,1799516.0,-2910757.0
8475,대동전자(주),8110,2016/03,259968.0,-717205.0,2204064.0,4253444.0,-7950919.0,2204064.0,259968.0,-717205.0,2204064.0,259968.0,-717205.0,2204064.0,4253444.0,-7950919.0,2204064.0,4253444.0,-7950919.0,2204064.0
8476,대동전자(주),8110,2017/03,2761915.0,-5569180.0,0.0,3484937.0,-7251578.0,-2485.0,2761915.0,-5569180.0,0.0,2761915.0,-5569180.0,0.0,3484937.0,-7251578.0,-2485.0,3484937.0,-7251578.0,-2485.0
8477,대동전자(주),8110,2018/03,1761797.0,-1861498.0,0.0,5608456.0,-3041006.0,0.0,1761797.0,-1861498.0,0.0,1450797.0,-1861498.0,311000.0,5608456.0,-3041006.0,0.0,5297456.0,-3041006.0,311000.0
8478,대동전자(주),8110,2019/03,2436578.0,-4843425.0,0.0,5436553.0,-5437698.0,0.0,2436578.0,-4843425.0,0.0,2436578.0,-4843425.0,0.0,5436553.0,-5437698.0,0.0,5436553.0,-5437698.0,0.0
8479,대동전자(주),8110,2020/03,4417957.0,-4450588.0,-61000.0,12104896.0,-7104035.0,-61000.0,4417957.0,-4450588.0,-61000.0,4417957.0,-4450588.0,-61000.0,12104896.0,-7104035.0,-61000.0,12104896.0,-7104035.0,-61000.0
8480,대동전자(주),8110,2021/03,3346893.0,5156073.0,-6134140.0,5258724.0,2524886.0,-6134140.0,3346893.0,5156073.0,-6134140.0,3346893.0,5156073.0,-6134140.0,5258724.0,2524886.0,-6134140.0,5258724.0,2524886.0,-6134140.0
8481,대동전자(주),8110,2022/03,6648045.0,-6468025.0,15000.0,12934751.0,-7006188.0,15000.0,6648045.0,-6468025.0,15000.0,6648045.0,-6468025.0,15000.0,12934751.0,-7006188.0,15000.0,12952735.0,-7006188.0,-2984.0
8482,대명에너지(주),389260,2015/12,12968870.0,556230.0,0.0,,,,,,,,,,,,,,,
8483,대명에너지(주),389260,2016/12,-9565827.0,-843989.0,1000000.0,-9334760.0,-843989.0,1000000.0,,,,,,,,,,,,
8484,대명에너지(주),389260,2017/12,11251143.0,-6655605.0,-1000000.0,12192933.0,-6655605.0,-1967500.0,,,,,,,,,,,,
8485,대명에너지(주),389260,2018/12,-5905183.0,-3457613.0,0.0,,,,,,,,,,,,,,,
8486,대명에너지(주),389260,2019/12,31504675.0,-17318940.0,0.0,,,,,,,,,,,,,,,
8487,대명에너지(주),389260,2020/12,49675043.0,-28984160.0,-313941.0,,,,,,,49675043.0,-28984160.0,-313941.0,,,,52284152.0,-49783425.0,8762156.0
8488,대명에너지(주),389260,2021/12,26869611.0,-16488367.0,-286587.0,31172738.0,-5542367.0,-15681009.0,26869611.0,-16488367.0,-286587.0,26869611.0,-16488367.0,-286587.0,31172738.0,-5542367.0,-15681009.0,31172738.0,-5542367.0,-15681009.0
8489,대명에너지(주),389260,2022/12,1630146.0,-28958930.0,26623537.0,11573632.0,-29786939.0,57185475.0,1630146.0,-28958930.0,26623537.0,,,,11573632.0,-29786939.0,57185475.0,,,
8490,대모엔지니어링(주),317850,2012/12,4126866.0,-5583171.0,962510.0,,,,,,,,,,,,,,,
8491,대모엔지니어링(주),317850,2013/12,6529772.0,-2534879.0,-1088550.0,,,,,,,,,,,,,,,
8492,대모엔지니어링(주),317850,2014/12,2829440.0,-8749419.0,5524683.0,,,,,,,,,,,,,,,
8493,대모엔지니어링(주),317850,2015/12,2496992.0,-1582670.0,-747590.0,,,,,,,,,,,,,,,
8494,대모엔지니어링(주),317850,2016/12,2191189.0,3317734.0,-4212759.0,,,,,,,,,,,,,,,
8495,대모엔지니어링(주),317850,2017/12,105934.0,-1387972.0,3580949.0,,,,,,,1037481.0,-1387972.0,3172491.0,,,,1308318.0,-1392069.0,3076132.0
8496,대모엔지니어링(주),317850,2018/12,2790157.0,-3810677.0,-1043564.0,2085934.0,-3255696.0,-1070275.0,2790157.0,-3810677.0,-1043564.0,2790157.0,-3810677.0,-1043564.0,2085934.0,-3255696.0,-1070275.0,2085934.0,-3255696.0,-1070275.0
8497,대모엔지니어링(주),317850,2019/12,-2170351.0,-19227223.0,17294308.0,-2586975.0,-19250945.0,18039096.0,-2170351.0,-19227223.0,17294308.0,-2170351.0,-19227223.0,17294308.0,-2586975.0,-19250945.0,18039096.0,-2586975.0,-19250945.0,18039096.0
8498,대모엔지니어링(주),317850,2020/12,4099030.0,-3573286.0,-1422175.0,3410874.0,-3633337.0,149346.0,4099030.0,-3573286.0,-1422175.0,4099030.0,-3573286.0,-1422175.0,3410874.0,-3633337.0,149346.0,3410874.0,-3633337.0,149346.0
8499,대모엔지니어링(주),317850,2021/12,2237350.0,4817272.0,-4591628.0,1859959.0,4816970.0,-4801538.0,2237350.0,4817272.0,-4591628.0,2237350.0,4817272.0,-4591628.0,1859959.0,4816970.0,-4801538.0,1859959.0,4816970.0,-4801538.0
8500,대모엔지니어링(주),317850,2022/12,-1401287.0,10586905.0,-9941970.0,-1966375.0,10547100.0,-9708198.0,-1401287.0,10586905.0,-9941970.0,,,,-1966375.0,10547100.0,-9708198.0,,,
8501,대보마그네틱(주),290670,2017/12,3774412.0,-4066070.0,1535200.0,,,,3774412.0,-4066070.0,1535200.0,3774412.0,-4066070.0,1535200.0,,,,,,
8502,대보마그네틱(주),290670,2018/12,3356793.0,-21648542.0,18231508.0,,,,3356793.0,-21648542.0,18231508.0,3356793.0,-21648542.0,18231508.0,,,,,,
8503,대보마그네틱(주),290670,2019/12,1698421.0,-23917257.0,22559265.0,,,,1698421.0,-23917257.0,22559265.0,1698421.0,-23917257.0,22559265.0,,,,,,
8504,대보마그네틱(주),290670,2020/12,3163158.0,20513223.0,-1721216.0,,,,3163158.0,20513223.0,-1721216.0,3163158.0,20513223.0,-1721216.0,,,,,,
8505,대보마그네틱(주),290670,2021/12,1715216.0,-12161050.0,-4418486.0,,,,1715216.0,-12161050.0,-4418486.0,1715216.0,-12161050.0,-4418486.0,,,,1715216.0,-12161050.0,-4418486.0
8506,대보마그네틱(주),290670,2022/12,14229184.0,8287422.0,3854104.0,14174413.0,10870277.0,3854104.0,14229184.0,8287422.0,3854104.0,,,,14174413.0,10870277.0,3854104.0,,,
8507,대봉엘에스(주),78140,2012/12,-1686244.0,1807579.0,-582493.0,-941944.0,1012583.0,-585493.0,-1686244.0,1807579.0,-582493.0,-1686244.0,1807579.0,-582493.0,-941944.0,1012583.0,-585493.0,-941944.0,1012583.0,-585493.0
8508,대봉엘에스(주),78140,2013/12,2803534.0,-2074310.0,-568271.0,5108994.0,-3644197.0,-568271.0,2803534.0,-2074310.0,-568271.0,2803534.0,-2074310.0,-568271.0,5108994.0,-3644197.0,-568271.0,5108994.0,-3644197.0,-568271.0
8509,대봉엘에스(주),78140,2014/12,945384.0,-1044757.0,-464329.0,2517978.0,-2722058.0,-457234.0,945384.0,-1044757.0,-464329.0,945384.0,-1044757.0,-464329.0,2517978.0,-2722058.0,-457234.0,2517978.0,-2722058.0,-457234.0
8510,대봉엘에스(주),78140,2015/12,5752847.0,-2875639.0,-154329.0,8746873.0,-6123820.0,-154329.0,5752847.0,-2875639.0,-154329.0,5752847.0,-2875639.0,-154329.0,8746873.0,-6123820.0,-154329.0,8746873.0,-6123820.0,-154329.0
8511,대봉엘에스(주),78140,2016/12,4488684.0,-3476934.0,-424247.0,7527812.0,-6358184.0,-424247.0,4488684.0,-3476934.0,-424247.0,4488684.0,-3476934.0,-424247.0,7527812.0,-6358184.0,-424247.0,7527812.0,-6358184.0,-424247.0
8512,대봉엘에스(주),78140,2017/12,4178231.0,117781.0,-777560.0,8408623.0,652758.0,-2155960.0,4178231.0,117781.0,-777560.0,4178231.0,117781.0,-777560.0,8408623.0,652758.0,-2155960.0,8408623.0,652758.0,-2155960.0
8513,대봉엘에스(주),78140,2018/12,4501616.0,-4621325.0,-687662.0,8772578.0,-10790668.0,-757662.0,4501616.0,-4621325.0,-687662.0,4501616.0,-4621325.0,-687662.0,8772578.0,-10790668.0,-757662.0,8772684.0,-10790668.0,-737662.0
8514,대봉엘에스(주),78140,2019/12,-492878.0,-7245940.0,3993603.0,6045827.0,-10574281.0,6981480.0,-492878.0,-7245940.0,3993603.0,-492878.0,-7245940.0,3993603.0,6045827.0,-10574281.0,6981480.0,6045827.0,-10574281.0,6981480.0
8515,대봉엘에스(주),78140,2020/12,7123707.0,-2437357.0,-1728783.0,15702019.0,-55489568.0,38163604.0,7123707.0,-2437357.0,-1728783.0,7123707.0,-2437357.0,-1728783.0,15702019.0,-55489568.0,38163604.0,15702019.0,-55489568.0,38163604.0
8516,대봉엘에스(주),78140,2021/12,2464809.0,-6356094.0,2430633.0,10099340.0,-16116047.0,2146914.0,2464809.0,-6356094.0,2430633.0,2464809.0,-6356094.0,2430633.0,10099340.0,-16116047.0,2146914.0,10099340.0,-16116047.0,2146914.0
8517,대봉엘에스(주),78140,2022/12,1621652.0,-18970066.0,14863796.0,8776381.0,-21778514.0,14043548.0,1621652.0,-18970066.0,14863796.0,,,,8776381.0,-21778514.0,14043548.0,,,
8518,대아티아이(주),45390,2012/12,7981838.0,-11282919.0,8443240.0,8815860.0,-11469907.0,8428734.0,7981838.0,-11282919.0,8443240.0,7981838.0,-11282919.0,8443240.0,8815860.0,-11469907.0,8428734.0,8815860.0,-11469907.0,8428734.0
8519,대아티아이(주),45390,2013/12,15549373.0,3272151.0,-6000000.0,15580945.0,2102120.0,-6000000.0,15549373.0,3272151.0,-6000000.0,15549373.0,3272151.0,-6000000.0,15580945.0,2102120.0,-6000000.0,15580945.0,2102120.0,-6000000.0
8520,대아티아이(주),45390,2014/12,3336668.0,-9149603.0,-5500868.0,4116255.0,-7914982.0,-6801779.0,3336668.0,-9149603.0,-5500868.0,3336668.0,-9149603.0,-5500868.0,4116255.0,-7914982.0,-6801779.0,4116255.0,-7914982.0,-6801779.0
8521,대아티아이(주),45390,2015/12,-3453230.0,-3203728.0,-560946.0,-2372702.0,-5144340.0,139871.0,-3453230.0,-3203728.0,-560946.0,-3453230.0,-3203728.0,-560946.0,-2372702.0,-5144340.0,139871.0,-2372702.0,-5144340.0,139871.0
8522,대아티아이(주),45390,2016/12,18168042.0,-10782797.0,0.0,19762040.0,-12092702.0,0.0,18168042.0,-10782797.0,0.0,18168042.0,-10782797.0,0.0,19762040.0,-12092702.0,0.0,19762040.0,-12092702.0,0.0
8523,대아티아이(주),45390,2017/12,1492340.0,-13687653.0,4000000.0,217009.0,-12640277.0,4000000.0,1492340.0,-13687653.0,4000000.0,1492340.0,-13687653.0,4000000.0,217009.0,-12640277.0,4000000.0,217009.0,-12640277.0,4000000.0
8524,대아티아이(주),45390,2018/12,9573978.0,25103.0,-5423030.0,7373242.0,2792608.0,-5310330.0,9573978.0,25103.0,-5423030.0,9573978.0,25103.0,-5423030.0,7373242.0,2792608.0,-5310330.0,7373242.0,2792608.0,-5310330.0
8525,대아티아이(주),45390,2019/12,23195981.0,-24478391.0,-2088874.0,26374076.0,-28962408.0,-2429998.0,23195981.0,-24478391.0,-2088874.0,23195981.0,-24478391.0,-2088874.0,26374076.0,-28962408.0,-2429998.0,26374076.0,-28962408.0,-2429998.0
8526,대아티아이(주),45390,2020/12,29111715.0,-23092310.0,-2155682.0,29281722.0,-23255558.0,-2040774.0,29111715.0,-23092310.0,-2155682.0,31442276.0,-25422870.0,-2155682.0,29281722.0,-23255558.0,-2040774.0,31612283.0,-25586118.0,-2040774.0
8527,대아티아이(주),45390,2021/12,17856176.0,-15299529.0,-2444260.0,14976202.0,-24002699.0,15132517.0,17856176.0,-15299529.0,-2444260.0,17856176.0,-15299529.0,-2444260.0,14976202.0,-24002699.0,15132517.0,14976202.0,-24002699.0,15132517.0
8528,대아티아이(주),45390,2022/12,-7278667.0,-15989150.0,23293740.0,-9089314.0,-16137497.0,23218545.0,-7278667.0,-15989150.0,23293740.0,,,,-9089314.0,-16137497.0,23218545.0,,,
8529,대우전자부품(주),9320,2012/12,1263286.0,-105586.0,-647503.0,1137308.0,-233633.0,-563342.0,1263286.0,-105586.0,-647503.0,1263286.0,-105586.0,-647503.0,1137308.0,-233633.0,-563342.0,1137309.0,-233633.0,-563342.0
8530,대우전자부품(주),9320,2013/12,-1636911.0,-3368193.0,5544491.0,-1258203.0,-3540452.0,5515665.0,-1636911.0,-3368193.0,5544491.0,-1636911.0,-3368193.0,5544491.0,-1258203.0,-3540452.0,5515665.0,-1598276.0,-3511043.0,5629139.0
8531,대우전자부품(주),9320,2014/12,1846830.0,-3706513.0,2526778.0,1972424.0,-4096383.0,2498494.0,1846830.0,-3706513.0,2526778.0,1846830.0,-3706513.0,2526778.0,1972424.0,-4096383.0,2498494.0,1972424.0,-4096383.0,2498494.0
8532,대우전자부품(주),9320,2015/12,4644914.0,-5200940.0,1887844.0,4017709.0,-4530389.0,1884181.0,4644914.0,-5200940.0,1887844.0,4644914.0,-5200940.0,1887844.0,4017709.0,-4530389.0,1884181.0,4017709.0,-4530389.0,1884181.0
8533,대우전자부품(주),9320,2016/12,4964053.0,-1530755.0,-2079454.0,5049537.0,-2726668.0,-839937.0,4964053.0,-1530755.0,-2079454.0,4964053.0,-1530755.0,-2079454.0,5049537.0,-2726668.0,-839937.0,5049537.0,-2726668.0,-839937.0
8534,대우전자부품(주),9320,2017/12,5079564.0,-4663515.0,-2676100.0,6415245.0,-6108792.0,-1588788.0,5079564.0,-4663515.0,-2676100.0,5079563.0,-4663515.0,-2676100.0,6415245.0,-6108792.0,-1588788.0,,,
8535,대우전자부품(주),9320,2018/12,550754.0,-3164950.0,1651591.0,,,,550754.0,-3164950.0,1651591.0,550754.0,-3164950.0,1651591.0,,,,,,
8536,대우전자부품(주),9320,2019/12,2364901.0,-7868057.0,4233790.0,,,,2364901.0,-7868057.0,4233790.0,2364901.0,-7868057.0,4233790.0,,,,,,
8537,대우전자부품(주),9320,2020/12,-75374.0,-8077444.0,10169135.0,,,,-75374.0,-8077444.0,10169135.0,-75374.0,-8077444.0,10169135.0,,,,,,
8538,대우전자부품(주),9320,2021/12,4167236.0,-4780546.0,-970558.0,,,,4167236.0,-4780546.0,-970558.0,4167236.0,-4780546.0,-970558.0,,,,,,
8539,대우전자부품(주),9320,2022/12,5272133.0,-10094697.0,4988625.0,,,,5272133.0,-10094697.0,4988625.0,,,,,,,,,
8540,대정화금(주),120240,2012/12,6351821.0,-2663978.0,-4145370.0,,,,6351821.0,-2663978.0,-4145370.0,6351821.0,-2663978.0,-4145370.0,,,,,,
8541,대정화금(주),120240,2013/12,6069119.0,-14534744.0,8408463.0,,,,6069119.0,-14534744.0,8408463.0,6069119.0,-14534744.0,8408463.0,,,,,,
8542,대정화금(주),120240,2014/12,5924074.0,-3649976.0,-1868257.0,,,,5924074.0,-3649976.0,-1868257.0,5927113.0,-3649976.0,-1868257.0,,,,,,
8543,대정화금(주),120240,2015/12,11683489.0,670950.0,-10677169.0,,,,11683489.0,670950.0,-10677169.0,11683491.0,670950.0,-10677169.0,,,,,,
8544,대정화금(주),120240,2016/12,7432678.0,-6368276.0,-1512182.0,,,,7432678.0,-6368276.0,-1512182.0,7432679.0,-6368276.0,-1512182.0,,,,,,
8545,대정화금(주),120240,2017/12,8881111.0,-8926665.0,-13857.0,,,,8881111.0,-8926665.0,-13857.0,8881111.0,-8926665.0,-13857.0,,,,,,
8546,대정화금(주),120240,2018/12,8923089.0,-11415991.0,7527332.0,,,,8923089.0,-11415991.0,7527332.0,8923089.0,-11415991.0,7527332.0,,,,,,
8547,대정화금(주),120240,2019/12,10766523.0,-10525098.0,8947105.0,,,,10766523.0,-10525098.0,8947105.0,10766523.0,-10525098.0,8947105.0,,,,,,
8548,대정화금(주),120240,2020/12,8986317.0,3691401.0,4096898.0,,,,8986317.0,3691401.0,4096898.0,8986317.0,3691401.0,4096898.0,,,,,,
8549,대정화금(주),120240,2021/12,9464957.0,4316630.0,-10263706.0,,,,9464957.0,4316630.0,-10263706.0,9464957.0,4316630.0,-10263706.0,,,,,,
8550,대정화금(주),120240,2022/12,12776933.0,-18295676.0,-2763683.0,,,,12776933.0,-18295676.0,-2763683.0,,,,,,,,,
8551,대주산업(주),3310,2012/12,-2049840.0,400734.0,513232.0,-2048040.0,400734.0,513232.0,-2049840.0,400734.0,513232.0,-2049840.0,400734.0,513232.0,-2048040.0,400734.0,513232.0,-2048040.0,400734.0,513232.0
