,회사명,거래소코드,회계년도,부실판단,기업수명주기
19194,(주)메인스틸,80737,2018,0.0,쇠퇴기
19195,건양산업(주),80740,2018,0.0,성숙기
19196,진산건설(주),80742,2022,0.0,쇠퇴기
19197,에이치엠디바이스코리아(주),80744,2022,0.0,도입기
19198,(주)은영,80753,2022,0.0,성장기
19199,주식회사필웨이,80754,2022,0.0,쇠퇴기
19200,주식회사한진,80757,2019,0.0,성장기
19201,주식회사제이쓰리,80762,2020,0.0,성장기
19202,(주)꿈꾸는콩,80777,2022,0.0,성숙기
19203,주식회사삼정건설기계,80778,2022,0.0,도입기
19204,쿨랜스코리아(주),80780,2019,0.0,쇠퇴기
19205,경진섬유주식회사,80786,2022,0.0,성숙기
19206,(주)케이에스우드,80787,2022,0.0,성장기
19207,(주)에스엘자산운용,80788,2018,0.0,성장기
19208,태정건설주식회사,80790,2020,0.0,쇠퇴기
19209,(주)성우모터스,80792,2022,0.0,쇠퇴기
19210,주식회사에스디개발,80797,2019,0.0,쇠퇴기
19211,이디에스(주),80798,2022,0.0,성숙기
19212,주식회사지티툴링,80801,2018,0.0,쇠퇴기
19213,성우메디텍,80802,2022,0.0,성장기
19214,주식회사조은집,80803,2022,0.0,도입기
19215,주식회사에스개발,80809,2022,0.0,도입기
19216,주식회사수양,80810,2022,0.0,성숙기
19217,(주)트리큐인터내셔널,80816,2022,0.0,성숙기
19218,(주)코윈테크,80817,2018,0.0,도입기
19219,(주)신우테크,80818,2019,0.0,성숙기
19220,대달인터내셔널(주),80820,2022,0.0,성숙기
19221,주식회사대오,80833,2022,0.0,성장기
19222,농업회사법인주식회사제이디팜,80835,2022,0.0,성숙기
19223,해님종합개발주식회사,80836,2018,0.0,성숙기
19224,(주)에스비개발,80844,2021,0.0,쇠퇴기
19225,(주)더존하우징,80845,2022,0.0,성장기
19226,(주)하이코리아,80849,2021,0.0,도입기
19227,(주)선택인터내셔날,80853,2022,0.0,성숙기
19228,(주)지문사,80854,2020,0.0,쇠퇴기
19229,(주)위지스,80856,2019,0.0,성숙기
19230,신우알앤디건설(주),80857,2022,0.0,도입기
19231,(주)코스타컴퍼니,80859,2022,0.0,성장기
19232,(주)원풍시멘트,80861,2022,0.0,성숙기
19233,연한공업(주),80863,2019,0.0,쇠퇴기
19234,주식회사에이티바이오,80866,2022,0.0,도입기
19235,주식회사경진플러스,80868,2021,0.0,쇠퇴기
19236,(주)세진판넬,80871,2022,0.0,성숙기
19237,주식회사금왕테크노밸리,80872,2022,0.0,성숙기
19238,(주)엔티에스개발,80873,2022,0.0,도입기
19239,(주)에스케이테크,80878,2019,0.0,성숙기
19240,주식회사케이알,80882,2022,0.0,성숙기
19241,주식회사광원이엔지(GWE),80883,2022,0.0,도입기
19242,제니스주식회사,80885,2022,0.0,성숙기
19243,(주)SRC,80886,2022,0.0,도입기
19244,주식회사오트리푸드빌리지,80890,2022,0.0,성숙기
19245,주식회사진영알엔에치,80893,2022,0.0,도입기
19246,(주)피오씨,80896,2022,0.0,성숙기
19247,주식회사티에스팜,80898,2019,0.0,쇠퇴기
19248,(주)부영연육,80901,2022,0.0,도입기
19249,주식회사지오락,80903,2019,0.0,쇠퇴기
19250,(주)성진화학,80904,2022,,성장기
19251,(주)세계산업,80907,2022,,성장기
19252,(주)동신이앤피,80908,2022,,성장기
19253,대원엠티주식회사,80910,2019,0.0,쇠퇴기
19254,한남기업주식회사,80911,2018,0.0,도입기
19255,주식회사세움1,80914,2018,0.0,성숙기
19256,주식회사인화개발,80924,2018,0.0,성장기
19257,동서메탈(주),80925,2022,0.0,성숙기
19258,(주)동우페이퍼텍,80926,2019,0.0,성숙기
19259,동원로엑스냉장주식회사,80927,2022,0.0,성숙기
19260,(주)캐리소프트,80933,2018,0.0,성장기
19261,(주)진양,80935,2022,0.0,성숙기
19262,대륭디벨로퍼주식회사,80938,2022,0.0,도입기
19263,주식회사이에스지,80942,2018,0.0,성장기
19264,성진특수잉크(주),80946,2022,0.0,성숙기
19265,시에이치산업개발(주),80947,2019,0.0,성숙기
19266,기현로토스(주),80948,2020,0.0,성장기
19267,정우전기주식회사,80950,2022,0.0,성숙기
19268,(주)두현이엔씨,80952,2022,0.0,성장기
19269,(주)제이랜드코리아,80957,2022,0.0,성숙기
19270,케이지씨에스에너지주식회사,80958,2018,0.0,쇠퇴기
19271,(주)아이씨티이엔지,80964,2018,0.0,성숙기
19272,(주)맛찬들,80966,2022,0.0,성숙기
19273,주식회사은빛메탈,80967,2022,0.0,성장기
19274,주식회사씨앤유글로벌,80972,2020,0.0,쇠퇴기
19275,주식회사태익,80976,2019,0.0,성숙기
19276,(주)지엠이노텍,80978,2022,0.0,성장기
19277,다우건설주식회사,80981,2022,0.0,성장기
19278,(주)우신선박,80982,2022,0.0,성숙기
19279,주식회사레미타이트,80989,2019,0.0,성숙기
19280,티에스라인시스템(주),80999,2022,0.0,쇠퇴기
19281,주식회사이비아이,81001,2019,0.0,도입기
19282,주식회사사직오토랜드,81003,2022,0.0,성숙기
19283,(주)조야,81005,2018,0.0,성장기
19284,(주)케이앤리,81012,2019,0.0,성장기
19285,고려강재장주식회사,81019,2022,0.0,성숙기
19286,(주)에스제이그룹,81020,2018,0.0,성숙기
19287,(주)모비릭스,81022,2019,0.0,성숙기
19288,주식회사장원,81024,2022,0.0,쇠퇴기
19289,주식회사엔에프씨,81026,2019,0.0,성장기
19290,(주)대호시리카,81029,2022,0.0,성장기
19291,파마유니티상사(주),81030,2022,0.0,쇠퇴기
19292,(주)코리어인터내쇼날,81031,2022,0.0,도입기
19293,에스엠금거래소골드유주식회사,81032,2022,0.0,도입기
19294,주식회사서원,81033,2022,0.0,성숙기
19295,주식회사아이플랜트,81034,2022,0.0,성숙기
19296,주식회사동원코퍼레이션,81036,2022,0.0,성숙기
19297,하장2풍력발전(주),81037,2019,0.0,성숙기
19298,주식회사네오캠,81042,2018,0.0,성장기
19299,대명씨엔에스주식회사,81043,2022,0.0,성장기
19300,(주)웅진타워,81045,2020,0.0,성숙기
19301,엠케이프리시젼(주),81046,2022,0.0,성숙기
19302,주식회사현진시닝,81047,2022,0.0,성장기
19303,주식회사에스엠씨,81048,2019,0.0,성숙기
19304,주식회사선광산업개발,81059,2018,0.0,도입기
19305,(주)브이텍,81060,2022,0.0,성장기
19306,(주)경동시멘트,81062,2022,0.0,성장기
19307,에프알코리아주식회사,81071,2019,0.0,성숙기
19308,(주)태승씨엔씨,81079,2018,0.0,성숙기
19309,주식회사우영,81083,2022,0.0,도입기
19310,(주)예스,81086,2017,,성숙기
19311,(주)반석전자,81088,2022,0.0,도입기
19312,(주)줌인포테크,81089,2018,0.0,성숙기
19313,(주)라온엠타워,81100,2018,0.0,성숙기
19314,동광주타워주식회사,81101,2022,0.0,쇠퇴기
19315,(주)창성이스코,81103,2022,0.0,성숙기
19316,태성산업(주),81104,2020,0.0,쇠퇴기
19317,(주)노바인터내쇼널,81110,2022,0.0,성장기
19318,주식회사케이아이기계,81112,2018,0.0,쇠퇴기
19319,(주)이손,81114,2022,0.0,성장기
19320,주식회사진영코리아,81120,2022,0.0,성숙기
19321,(주)삼성우드산업,81122,2022,0.0,쇠퇴기
19322,(주)나눔,81124,2017,,쇠퇴기
19323,주식회사두진,81128,2019,0.0,쇠퇴기
19324,주식회사시온주택,81131,2022,0.0,성숙기
19325,태성에컴스주식회사,81133,2022,0.0,도입기
19326,주식회사원희캐슬봉담,81135,2022,0.0,성숙기
19327,(주)건종,81136,2022,0.0,도입기
19328,(주)태정씨앤디,81140,2022,0.0,쇠퇴기
19329,코스탈(주),81146,2022,0.0,성장기
19330,성림중전기(주),81151,2022,0.0,쇠퇴기
19331,주식회사경진이레,81152,2022,0.0,성숙기
19332,제이이엔씨주식회사,81153,2019,0.0,성숙기
19333,주식회사에이티에스,81155,2022,0.0,성숙기
19334,"주식회사에스앤에스(S&SCo.,Ltd.)",81157,2022,0.0,성장기
19335,(주)아이엠티,81158,2022,0.0,도입기
19336,(주)리치,81162,2022,0.0,성장기
19337,유희종합건설주식회사,81164,2022,0.0,도입기
19338,(주)오성C&T,81165,2022,0.0,성숙기
19339,주식회사스카이휴,81171,2019,0.0,성숙기
19340,(주)상아인테크,81174,2017,,성숙기
19341,(주)모던테크,81175,2018,0.0,성숙기
19342,(주)동원가구,81178,2022,0.0,쇠퇴기
19343,원풍건설(주),81181,2019,0.0,성장기
19344,(주)삼환교통,81183,2022,0.0,성장기
19345,영은페이퍼(주),81190,2022,0.0,도입기
19346,흥진산업(주),81193,2022,0.0,성숙기
19347,주식회사유진금속,81203,2022,0.0,성장기
19348,농업회사법인한국양계(주),81207,2022,0.0,성숙기
19349,(주)아이브이신라,81213,2022,0.0,도입기
19350,(주)엠케이씨푸드,81214,2022,0.0,쇠퇴기
19351,주식회사재이앤재이,81219,2018,0.0,성숙기
19352,주식회사티앤에프글로벌,81221,2022,0.0,성장기
19353,(주)삼우실업,81223,2022,0.0,성숙기
19354,(주)우신라보타치,81224,2022,0.0,성숙기
19355,영신타올(주),81236,2022,0.0,성숙기
19356,주식회사드림타워,81241,2019,0.0,성장기
19357,(주)위존,81245,2022,0.0,성장기
19358,(주)청담건설,81246,2022,0.0,성숙기
19359,주식회사에버스톤,81250,2022,0.0,도입기
19360,(주)동재자동차백화점,81251,2022,0.0,쇠퇴기
19361,(주)아산에스앤테크,81254,2022,0.0,성숙기
19362,주식회사중앙엔지니어링건축사사무소,81259,2022,0.0,성숙기
19363,주식회사예창,81260,2022,0.0,쇠퇴기
19364,지안스건설(주),81262,2021,0.0,쇠퇴기
19365,주식회사잉글리시에그,81264,2022,0.0,도입기
19366,근오농림(주),81271,2022,0.0,성숙기
19367,도시개발(주),81274,2019,0.0,쇠퇴기
19368,성원타공(주),81279,2022,0.0,성숙기
19369,데어리팜(주),81280,2019,0.0,쇠퇴기
19370,기승정공주식회사,81282,2022,0.0,성숙기
19371,(주)재영,81285,2022,0.0,성장기
19372,주식회사동서투자개발,81290,2022,0.0,성숙기
19373,(주)보현,81291,2022,0.0,성숙기
19374,(주)탑코,81297,2022,0.0,성숙기
19375,(주)제이에스코리아,81298,2019,0.0,성숙기
19376,주식회사유라텍,81299,2019,0.0,성장기
19377,(주)새한건설,81303,2018,0.0,쇠퇴기
19378,(주)재림통상,81311,2022,0.0,성장기
19379,주식회사한림아이피,81316,2019,0.0,성숙기
19380,한국삭도공업(주),81318,2020,0.0,쇠퇴기
19381,주식회사렛츠밀란커머스,81321,2022,0.0,성장기
19382,주식회사에이치엔씨씨,81322,2022,0.0,성숙기
19383,주식회사대영온천,81324,2022,0.0,성숙기
19384,(주)스노우라인,81327,2022,0.0,도입기
19385,송도버스,81328,2022,0.0,성숙기
19386,주식회사오성테크,81330,2022,0.0,도입기
19387,(주)뉴신화,81334,2022,0.0,성숙기
19388,주식회사에이블디자인,81335,2019,0.0,성숙기
19389,대신정공(주),81339,2022,0.0,성숙기
19390,주식회사운형,81342,2022,0.0,성숙기
19391,맥그리거코리아주식회사,81343,2022,0.0,도입기
19392,수광산업(주),81345,2022,0.0,성장기
19393,(주)케이피티,81347,2022,0.0,성장기
19394,주식회사와이엠텍,81348,2020,0.0,성장기
19395,(주)유알지,81349,2022,0.0,성장기
19396,(주)창우RS,81350,2022,0.0,성숙기
19397,(주)태진교역상사,81351,2018,0.0,성숙기
19398,(주)태건비에프,81352,2022,0.0,성숙기
19399,정보와기술(주),81354,2022,0.0,성숙기
19400,주식회사태산기연,81357,2019,0.0,쇠퇴기
19401,주식회사유림화학,81365,2022,0.0,성숙기
19402,주식회사에이치엔케이,81366,2022,0.0,성숙기
19403,승화피앤피(주),81367,2022,,성장기
19404,(주)고려에스엠티,81368,2022,0.0,성숙기
19405,(주)뉴메디팜,81371,2022,0.0,도입기
19406,(주)유림산업개발,81376,2019,0.0,성숙기
19407,주식회사휴민텍,81379,2022,0.0,성장기
19408,성우해운주식회사,81380,2022,0.0,성숙기
19409,(주)부자생각,81386,2020,0.0,성숙기
19410,(주)삼정바이브로텍,81391,2019,0.0,성숙기
19411,삼원인쇄(주),81392,2022,0.0,성숙기
19412,주식회사로텝하우징,81397,2022,0.0,성장기
19413,(주)충남섬유,81398,2022,0.0,성숙기
19414,주식회사그랜드,81401,2022,0.0,도입기
19415,주식회사에스이에이,81413,2022,0.0,성숙기
19416,(주)고려창호,81420,2019,,쇠퇴기
19417,(주)신화에스티,81422,2022,0.0,도입기
19418,주식회사재승,81425,2022,0.0,성숙기
19419,(주)세진프리시젼,81427,2022,0.0,도입기
19420,주식회사효산LPL,81428,2022,0.0,성숙기
19421,농업회사법인주식회사행복한농장,81431,2022,0.0,성숙기
19422,에이스자산개발주식회사,81433,2018,0.0,쇠퇴기
19423,에이스팩(주),81436,2022,0.0,성숙기
19424,(주)썬화인글로벌,81439,2022,0.0,쇠퇴기
19425,주식회사체리푸드넷,81440,2022,0.0,성숙기
19426,한국솔가주식회사,81448,2022,0.0,도입기
19427,(주)디엠테크놀러지,81453,2022,0.0,쇠퇴기
19428,(주)종합건축사사무소근정,81462,2022,0.0,성장기
19429,(주)동광사,81463,2019,0.0,성숙기
19430,(주)고려기연,81468,2022,0.0,성숙기
19431,한국씨티에스주식회사,81472,2022,0.0,성장기
19432,주식회사엠에스비산업개발,81477,2022,0.0,도입기
19433,동신부로아(주),81478,2022,0.0,성숙기
19434,신한물산(주),81483,2022,0.0,도입기
19435,주식회사제노켐코리아,81484,2022,0.0,성숙기
19436,상봉이엔씨,81486,2022,0.0,쇠퇴기
19437,주식회사에이치에스바이오,81489,2022,0.0,성숙기
19438,(주)대현엔지니어링,81490,2022,0.0,성장기
19439,주식회사와이엠지,81493,2022,0.0,성숙기
19440,그린코스주식회사,81494,2022,0.0,성숙기
19441,농업회사법인주식회사갑부농원,81504,2019,0.0,성숙기
19442,동도이앤씨주식회사,81509,2019,0.0,성숙기
19443,(주)엠피티,81513,2019,0.0,성숙기
19444,제일레이저주식회사,81515,2019,0.0,성숙기
19445,(주)브이에프케이헤드,81519,2018,0.0,쇠퇴기
19446,주식회사이지엠에스케이마트,81521,2022,0.0,성숙기
19447,(주)에이디켐테크,81523,2022,0.0,성숙기
19448,주식회사주양쇼핑,81526,2022,0.0,성숙기
19449,메가솔라주식회사,81527,2022,0.0,성장기
19450,주식회사애드메이트,81528,2022,0.0,쇠퇴기
19451,정산개발주식회사,81531,2019,0.0,쇠퇴기
19452,정우통상(주),81533,2022,0.0,성숙기
19453,유씨티코리아(주),81534,2022,0.0,성장기
19454,(주)근유,81536,2020,0.0,쇠퇴기
19455,수창에스앤피주식회사,81537,2022,0.0,성숙기
19456,주식회사신성프리시젼,81541,2022,0.0,성숙기
19457,새한건업(주),81544,2022,,도입기
19458,중건호산(주),81545,2019,0.0,성숙기
19459,주식회사이든파마,81547,2022,0.0,성숙기
19460,고려공업검사주식회사,81548,2022,0.0,성숙기
19461,(주)케이에이씨티씨,81549,2019,0.0,성장기
19462,신흥산업(주),81551,2022,0.0,성숙기
19463,(주)아이에스티엔,81554,2022,0.0,성장기
19464,대신알루텍(주),81556,2022,0.0,성숙기
19465,주식회사송현이노베이션,81561,2022,0.0,성숙기
19466,주식회사에이치에스케미칼,81566,2019,0.0,성장기
19467,주식회사성환,81567,2019,0.0,성숙기
19468,주식회사아성,81570,2022,0.0,성숙기
19469,청산디벨로프먼트(주),81571,2019,0.0,성숙기
19470,(주)지젤가,81574,2022,0.0,도입기
19471,계명티아이주식회사,81584,2022,0.0,성장기
19472,(주)에이치엘아이,81590,2022,0.0,성장기
19473,(주)서울아이씨,81591,2022,0.0,성장기
19474,주식회사세창아이.엔.디,81597,2022,0.0,성장기
19475,(주)봉영,81598,2022,0.0,성장기
19476,주식회사한탑,81600,2022,0.0,성장기
19477,(주)분더바움,81601,2020,0.0,성숙기
19478,이천그랜드주식회사,81608,2019,0.0,성숙기
19479,주식회사에이치엠지카운티,81609,2022,0.0,도입기
19480,(주)발맥스기술,81610,2022,0.0,도입기
19481,(주)자이언트스텝,81611,2019,0.0,성장기
19482,주식회사스탁컴퍼니,81614,2022,0.0,성숙기
19483,정운이엔에이주식회사,81621,2021,0.0,도입기
19484,(주)호텔더숨포레스트,81625,2022,0.0,성숙기
19485,주식회사포트랜스,81626,2022,0.0,성장기
19486,지투홀딩스,81628,2021,0.0,쇠퇴기
19487,(주)한주,81630,2022,0.0,도입기
19488,현대화학공업(주),81631,2022,0.0,성숙기
19489,현대강남자동차서비스(주),81644,2022,0.0,성숙기
19490,주식회사디에스티개발,81646,2018,0.0,성숙기
19491,(주)신성피팅,81652,2018,0.0,쇠퇴기
19492,화신테크노주식회사,81659,2019,0.0,성장기
19493,주식회사범창페이퍼월드,81660,2022,0.0,성숙기
19494,(주)세광토건,81666,2022,0.0,도입기
19495,주식회사솔라위즈,81667,2022,0.0,성장기
19496,우진프라콤주식회사,81668,2022,0.0,성장기
19497,영일엔지니어링(주),81672,2022,0.0,쇠퇴기
19498,대창이엔지주식회사,81675,2022,0.0,성숙기
19499,(주)찬빛,81682,2018,0.0,성숙기
19500,(주)명인이엔지,81683,2021,0.0,쇠퇴기
19501,(주)이스턴탱커,81688,2021,0.0,쇠퇴기
19502,주식회사디에스세미콘,81696,2022,0.0,성숙기
19503,(주)이맥스시스템,81697,2022,0.0,도입기
19504,주식회사지에스아이,81699,2022,0.0,성장기
19505,(주)성신,81701,2022,0.0,성숙기
19506,세진공업(주),81708,2022,0.0,성숙기
19507,주식회사현당,81712,2019,0.0,성장기
19508,(주)삼우공간건축사사무소,81713,2022,0.0,성숙기
19509,(주)창크,81714,2022,0.0,성숙기
19510,(주)썬필코리아,81716,2022,0.0,성숙기
19511,(주)신라에스에스,81718,2022,0.0,성숙기
19512,다홈개발주식회사,81720,2022,0.0,성숙기
19513,정안전기(주),81722,2022,0.0,성숙기
19514,덕지기업(주),81723,2022,0.0,성숙기
19515,(주)동호리프트,81724,2019,0.0,성숙기
19516,주식회사준오아카데미,81725,2022,0.0,성숙기
19517,주식회사피에프디,81726,2022,0.0,성장기
19518,(주)에이티티,81727,2022,0.0,성숙기
19519,주식회사오성,81728,2022,0.0,성숙기
19520,(주)뷰티리더,81729,2021,0.0,성숙기
