회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치,총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,쭈피처,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)티앤티정보,90392,2022,-5.44,-5.75,-3.5,-2.16,183.85,146.6,179.92,81.1,60.8,24.29,56.18,53.27,35.72,2.57,1.25,0.56,3.24,3.17,1.59,1.06,0.0070918094448943,59.97868627972968,59.98,7.06,266.32,-29.38,228.77,4210.71,10.96,30.26,6.76,8.28,36.33,1.6209978627234365,27.26,4.07,6.87,2.24,1.99,5.45,3.15,25.0,0.1363946601555706,0.550874287046209,-0.4230114358158693,1,0,0,0,0.0
(주)유니코글로벌아이앤씨,59720,2022,-5.72,-8.83,-4.61,-2.39,71.41,22.9,415.77,414.66,52.27,-22.99,1.38,57.41,19.39,11.92,3.02,1.1,11.14,11.1,5.63,1.72,0.3544668205434308,4.763535074197473,4.76,9.58,-1.09,51.37,1607.8547999999978,5126.69,10.58,66.82,5.49,20.13,56.44,1.9276892673497057,13.57,9.5,24.3,2.73,1.97,4.5,3.51,19.0,0.0471524266244934,5.114163295593269,-0.8453030367771452,1,0,0,0,0.0
주식회사글로컬디앤씨,77753,2017,24.9,50.41,15.09,6.61,163.92,163.92,153.71,76.59,29.93,19.3,4.33,49.49,39.41,124.60429999999911,27.1924,16.9,24.794899999999984,24.72879999999997,24.14,0.32,3.328871449646005,49.75410414902062,49.75,-21.85,1323.005899999988,30.32,0.0,6109.38,55.3,5123.39,24.24,69.73,94.8448,2.2816190059152275,62.29,7.6,422.8,3.88,2.74,8.46,4.04,10.0,0.0751544024140921,0.1252659405745035,-0.1146079040305218,1,0,0,0,0.0
주식회사서현테크켐,99361,2022,0.72,1.45,0.54,0.4,160.47,106.36,299.72,159.33,37.11,24.1,33.79,63.96,25.02,21.57,5.39,3.6,5.9,5.8,3.88,0.56,-0.1824316947244878,23.917508089541485,23.92,31.8,12.02,37.04,12.03,2928.12,13.58,37.73,10.05,35.86,62.39,1.3520870348621798,6.02,3.64,3.97,1.5,1.5,3.96,2.4,17.0,0.0613291272372318,0.5573510155340914,-0.3178253303254915,1,0,0,0,0.0
(주)아이씨푸드,91565,2022,-4.51,-5.16,-2.25,-2.11,75.06,52.15,99.64,92.12,43.6,-11.51,8.26,34.63,50.09,2.61,2.05,1.22,2.52,2.03,1.81,0.7,-0.0759772580932729,10.750851565541504,10.75,27.8,3.44,32.4,1.92,3796.88,12.16,39.85,11.43,10.64,37.26,1.0643192370070491,7.3,4.89,3.5,1.69,1.12,1.66,3.45,25.0,0.1354882327986465,2.0506626838647746,-0.6663170380401018,1,0,0,0,0.0
와이비메탈주식회사,78069,2022,4.35,5.04,3.12,1.77,122.91,88.9,253.81,125.12,61.92,8.1,21.58,43.46,28.26,23.59,6.46,3.38,4.88,4.87,2.58,1.31,-0.1391523227952394,15.078237974483963,15.08,43.34,-0.07,26.29,0.48,4067.23,18.93,37.5,10.73,31.51,73.59,1.7645206296562586,16.86,7.19,3.47,1.91,1.89,3.12,4.78,9.0,0.0377776418006027,0.1405201621086532,-0.0626937432782944,1,0,0,0,0.0
주식회사두성,97538,2022,-11.86,-13.03,-11.71,-19.08,29.45,11.95,7842.04,5179.73,89.84,-46.01,0.36,19.21,1.26,-144.85,-6.73,-10.78,-4.46,-4.46,-7.19,4.13,-0.4079424122294683,2.366160907304172,2.37,28.37,-2.34,57.84,-2.39,716.72,5.34,6.68,8.71,-123.8,-7.16,0.6134549219306693,12.24,9.61,0.76,0.62,0.62,0.75,3.59,9.0,0.1393153795562072,9.069224395935136,-0.9096602954395128,1,0,0,0,0.0
디에스스틸(주),87957,2020,-2.79,-5.12,-2.19,-2.32,92.32,64.68,366.02,319.41,42.88,-5.26,5.41,63.28,21.46,-39.63,-10.14,-11.47,-9.86,-9.89,-11.71,1.36,-0.4019557935858933,-19.05858928394813,-19.06,-28.33,4.15,-34.68,-5.45,-356.2,-3.71,-15.75,-3.93,0.0,0.0,0.944577567103047,2.19,1.82,3.89,0.88,0.85,2.62,1.25,20.0,0.0748590535844728,1.6200849671326465,-1.6624662360194291,1,0,0,0,0.0
해동건설주식회사,41924,2022,-1.73,-4.99,-0.8,-0.74,134.17,134.17,85.55,76.15,15.97,14.02,5.49,55.06,53.89,1.65,1.63,0.82,3.06,0.62,0.55,-1.69,-0.0386047602515299,11.828846934596644,11.83,17.13,5.95,15.3,-6.65,2264.59,3.45,226.91,3.18,25.65,-18.62,1.0829025875568388,6.78,2.12,68.87,2.0,1.14,2.48,2.12,37.0,0.0527646046804567,14.481931757531886,-1.259016666666667,1,0,0,0,0.0
(주)트리,87048,2022,-2.79,-3.92,-2.35,-1.82,80.29,53.04,538.27,307.47,60.07,-9.5,14.78,38.68,15.67,14.28,2.29,1.61,5.36,5.35,3.86,1.87,-0.0572759556652889,14.55469402202,14.55,-2.79,29.08,-9.92,32.08,6442.49,30.9,54.31,23.83,6.76,31.84,1.2967101306519158,10.49,5.3,2.59,1.42,1.38,2.38,3.31,13.0,0.4975480466709287,0.2539526733069236,-0.2090797929541794,1,0,0,0,0.0
(주)디에이치파트너,77911,2022,-2.22,-2.43,-2.2,-225.63,299.92,299.92,10898.7,3000.81,90.31929999999996,54.54,0.03,81.83,0.91,-159.62,-9.9,-271.1454,-1.88,-5.27,-221.1,114.20599999999996,-1.511298597089529,46.67969203358779,46.68,36.9,116.2,0.0,-24.44,7.81,0.04,2.79,3.9,-1132.5592,-520.3290000000001,0.0097384230357332,0.0,0.0619,0.61,0.02,0.01,0.07,0.03,10.0,2.5093383780970457,0.1451701240613743,-0.1420949736995908,1,0,0,0,0.0
(주)에스앤씨산업,58318,2022,3.5,5.0,0.54,1.02,289.82,257.69,18.08,17.63,10.72,28.35,61.14,43.28,84.69,3.18,3.61,5.15,3.46,2.14,3.87,-2.08,-0.0332499756160651,11.997115645300044,12.0,39.91,-2.8,6.06,11.62,6761.98,9.07,24.62,17.29,29.77,41.89,0.524188575982828,3.34,1.59,1.36,0.7,0.55,0.91,1.41,24.0,0.1685354793081293,8.350820416008492,-0.8042837190845045,1,0,0,0,0.0
월드타워(주),82732,2022,-21.36,-25.43,-16.66,-57.72,184.44,81.89,354.76,160.46,65.53,29.8,11.05,65.08,21.99,-5.04,-1.2,-3.19,2.27,2.26,6.6,9.56,0.1020293281677829,46.685717716146286,46.69,86.73,4.8,102.41,101.32,4253.53,5.38,24.08,18.63,-17.11,54.38,0.2886743540659197,26.72,1.75,1.16,0.38,0.34,0.85,0.58,9.0,0.3458776767206764,1.2002416456389655,-0.4807888860757652,1,0,0,0,0.0
(주)더가든오브내추럴솔루션,73735,2022,3.59,4.07,2.06,6.91,102.07,55.42,135.2,74.23,50.7,0.65,17.7,32.21,42.52,2.14,1.45,3.06,2.51,2.05,6.27,1.74,-0.1325436385926689,20.510431320915703,20.51,-15.12,50.54,-20.46,39.13,6742.53,7.56,30.75,25.32,12.07,54.59,0.2984211747580246,5.25,1.39,0.76,0.47,0.33,0.53,0.85,13.0,0.2190973863812031,0.1988248591701228,-0.1852695038394534,1,0,0,0,0.0
(주)타이타늄22,15257,2021,-54.857800000000005,-171.0317,-32.4718,-84.07,101.28,101.28,592.8,506.95,12.39,0.94,41.03,74.11,14.43,-21.48,-7.03,-16.45,-7.04,-7.77,-21.13,-1.91,-0.3992562338593379,-42.92793597134149,-43.9942,-78.1977,-53.1259,-31.36,1607.8547999999978,2155.7,26.71,130.43,25.1,-65.56,-52.18,1.0643403995041856,14.19,0.46,10.28,0.43,0.37,1.78,0.46,31.0,0.5717394111216942,2.814729904396853,-13.135759,1,0,0,0,0.0
주식회사다소마,93467,2022,0.16,0.17,0.13,2.81,4.147499999999999,2.5675,437.55,412.96,76.6,-70.1499,1.06,1.4357,18.6,-3.58,-0.68,-14.34,1.8,1.8,38.22,50.25,-0.6426225663124119,-0.3112172589982037,-0.31,96.75,-0.72,284.302499999996,-0.72,960.41,2.9,2.93,61.44,-23.34,86.37,0.0472370666305034,0.0,7.64,0.05,0.05,0.05,0.05,7.64,9.0,0.1010003313541638,23.244224907267988,-0.7446082352941177,1,0,0,0,0.0
굿모닝아이텍(주),74137,2022,-1.36,-2.68,-1.07,-0.59,110.3,90.14,362.52,288.09,39.82,6.41,28.85,68.7,21.62,18.77,5.0,1.88,2.24,2.16,0.96,0.4,0.0791286469203197,64.84732984894463,64.85,51.75,103.36,6.14,112.62,13876.08,21.54,249.67,12.0,15.64,32.33,1.794700432530952,6.01,3.94,12.08,2.66,2.23,7.69,3.15,20.0,0.1417168778918951,0.3333191417083205,-0.1619125011016105,1,0,0,0,0.0
한국방진방음(주),94867,2022,-8.48,-11.03,-5.28,-6.69,98.38,56.42,165.45,121.77,47.9,-0.75,6.45,45.13,37.67,-4.18,-1.98,-2.04,-0.22,-0.83,-1.04,1.31,0.1225526940216167,1.57291664764951,1.57,5.96,-1.78,-23.54,-1.41,2283.24,15.2,43.26,19.23,-10.59,10.7,0.7904032113114853,4.31,2.9,2.23,0.97,0.8,1.43,1.8,32.0,0.3186879398397656,5.055255319528421,-1.043376947514507,1,0,0,0,0.0
대지금속주식회사,13804,2022,-8.86,-10.92,-4.84,-5.37,323.35,80.55,120.63,44.02,44.36,44.56,2.28,64.51,45.32,0.29,0.13,0.14,2.15,2.12,2.31,1.87,-0.0566558704225998,3.34928653393084,3.35,8.66,-5.08,-15.33,-4.53,5584.45,11.18,43.51,12.4,1.17,48.66,0.9019866955938384,8.2,4.94,3.39,0.92,0.92,2.48,1.46,34.0,0.0963746680837129,3.5014644251833507,-0.7160985721613672,1,0,0,0,0.0
(주)윤성디,88520,2022,9.74,10.1,8.6,206.2,56.22,2.94,752.23,725.68,85.17,-37.28,0.16,47.87,11.73,-14.27,-1.79,-43.25,1.18,1.16,28.15,72.26,-0.2383391869758708,-1.7830287926681256,-1.78,-2.77,-0.86,-82.51,-0.86,439.35,1.95,3.75,46.87,-92.27,0.0,0.0417044967247467,2.5,1.76,0.08,0.04,0.04,0.08,0.09,7.0,0.3272636104680315,1.294077861107243,-0.7996754683581649,1,0,0,0,0.0
주식회사신라,69887,2022,6.98,7.07,5.01,457.48,126.34,126.34,253.53,3.23,70.8,0.24,4.49,1.4357,28.29,1.81,0.65,41.41,0.6,0.6,43.14,-0.18,0.0,0.0,72.84,299.67,71.7,169.64,71.56,746.06,0.64,0.72,58.37,70.95,91.6,0.0,8.16,1.62,0.03,0.02,0.01,0.02,1.52,11.0,0.214034983411082,0.3083417834217314,-0.23637438363106,1,0,0,0,0.0
우성에스이주식회사,73889,2022,-7.19,-9.48,-5.26,-5.72,88.78,45.45,272.06,239.15,55.43,-7.21,3.12,57.07,26.88,9.49,2.95,2.71,4.28,4.16,3.94,1.68,0.0079107818605249,35.47942795279307,35.48,81.72,1.24,27.59,4.21,2316.04,9.5,23.59,10.34,26.22,60.35,0.9182929298670228,4.22,3.42,2.33,1.09,1.06,2.15,2.08,10.0,0.0639377704745472,6.069588275281123,-1.0028006361444957,1,0,0,0,0.0
(주)오리엔탈정밀기계,57799,2022,-8.34,-12.46,-4.74,-3.87,66.43,29.22,132.02,119.3,38.06,-17.26,6.54,34.16,43.1,-1.33,-0.62,-0.47,0.5,0.49,0.38,0.82,-0.0128530505733876,11.490108881990944,11.49,42.43,0.2,36.19,-1.0,988.08,4.66,7.4,3.8,-12.41,23.42,1.2252933924974865,12.18,9.06,1.91,1.31,1.29,1.86,4.21,20.0,0.0621539932355451,3.020332253892504,-0.5863312572985597,1,0,0,0,0.0
(주)미디안테크,67988,2014,-3.88,-3.96,-2.99,-3.87,97.57,38.33,332.83,184.53,75.41,-1.04,7.27,41.6,23.1,12.39,2.63,3.52,6.19,6.19,8.31,4.31,-0.1624399328449037,-6.278287366595736,-6.28,-13.43,-0.42,-26.22,-0.42,1119.57,12.43,21.38,16.14,21.84,60.4,0.7704587681529713,6.8,4.07,1.32,0.75,0.75,1.32,1.72,19.0,0.186579250430909,12.37962353560616,-0.82292,1,0,0,0,0.0
동일테크(주),62058,2022,3.16,3.64,1.91,3.15,44.66,35.62,152.06,118.55,52.45,-26.03,1.32,21.01,39.67,4.97,2.89,3.29,3.99,3.55,5.7,2.11,-0.1259206204183546,6.018552945635794,6.02,-14.38,13.19,-21.11,3.4,2148.46,8.72,19.07,14.4,22.83,64.87,0.6056752507107773,5.15,3.23,1.29,0.88,0.62,0.81,2.66,24.0,0.0943207262028824,0.0487180374265289,-0.0800069502669785,1,0,0,0,0.0
화창상사,43999,2022,-0.62,-0.68,-0.51,-1.0,38.69,12.99,438.63,378.49,74.25,-43.08,1.51,27.18,18.57,15.11,2.81,5.15,3.03,2.98,5.48,4.84,0.0954114788617377,15.923649932674916,15.92,14.52,16.46,8.04,18.21,5581.22,13.63,18.74,26.92,19.13,45.53,0.5064237514475916,9.22,5.12,0.75,0.55,0.54,0.75,1.99,55.0,0.348965147478428,0.1626246150039395,-0.1426766444516701,1,0,0,0,0.0
덕일플러스건설(주),93929,2021,-40.98,-171.0317,-21.79,-5.0,156.74,156.74,113.53,106.79,4.85,28.38,17.43,78.39,46.83,-18.69,-9.6,-2.21,-10.71,-10.97,-2.82,-0.07,0.0272443674521996,-19.17164278997901,-19.17,-26.02,21.74,-36.16,33.2,415.88,4.03,91.71,0.93,-239.13,-205.39,4.3562748598042615,11.4,4.73,113.12,4.33,3.89,22.14,4.73,23.0,0.043899259672071,14.860891574697076,-16.392782,1,0,0,0,0.0
(주)케이건설,94531,2022,-4.69,-171.0317,-2.86,-2.65,157.21,157.21,155.68,126.6,1.43,28.33,18.63,77.84,39.11,25.35,10.91,8.15,17.48,16.46,13.63,-0.8,0.1238364611067228,27.608925501154225,27.61,26.71,30.86,36.97,-21.15,3298.41,14.73,951.86,13.68,59.56,73.82,1.0769971563689775,4.28,1.55,32.89,1.34,1.21,5.51,1.55,11.0,0.0773859559736059,0.2673262305474325,-16.34065,1,0,0,0,0.0
(주)레인보우로보틱스,82552,2019,-54.857800000000005,-171.0317,-18.45,-100.04,692.99,448.06,14.82,7.13,0.42,36.84,339.48,43.06,87.09,-55.95,-41.9496,-271.1454,-31.0021,-31.3596,-221.1,-0.62,-0.3078632608299896,-26.009619061021823,-26.06,-45.73,1.86,61.11,9.27,-3389.15,-20.771,-89.86,-84.7488,0.0,0.0,0.1839009383378889,11.38,0.36,0.47,0.16,0.16,0.33,0.3,13.0,2.5093383780970457,2.070812542517509,-3.057323759407921,1,0,0,0,0.0
티오피리얼티주식회사,98490,2022,-8.76,-11.54,-7.6,-60.37,31.94,31.94,658.16,621.64,65.88,-55.81,0.81,26.19,13.19,-85.58,-37.59,-156.69,2.5,-1.27,-9.57,12.56,-0.8922599650705684,11.985955108639128,11.99,-24.55,35.21,-33.34,1607.8547999999978,-3662.65,-12.17,-1011.27,-84.7488,0.0,0.0,0.1259304635948592,0.0,0.41,2.39,0.24,0.13,0.2,0.41,7.0,1.095706126755919,0.1120665550824529,-0.1061340444135489,1,0,0,0,0.0
주식회사평안철강,85672,2022,-1.04,-1.36,-0.76,-0.36,80.4,54.03,270.34,196.98,55.97,-10.43,2.47,42.76,27.0,5.01,1.39,0.65,1.23,0.97,0.46,0.68,-0.2470127044511037,2.100301605822907,2.1,7.45,-1.56,-2.15,-2.05,2701.12,8.5,15.11,4.07,16.08,56.84,2.0866721155048817,15.39,7.61,3.67,2.13,2.11,3.62,5.05,9.0,0.0361853186176231,0.6262041955354603,-0.4400063181638509,1,0,0,0,0.0
(주)대선스틸,48157,2022,-26.37,-28.24,-13.92,-463.621,43.38,43.38,111.91,78.03,49.31,-20.85,25.19,15.97,47.19,-6.35,-2.21,-109.84,0.35,0.08,3.83,113.72,0.1105287681018616,97.76523408393992,97.77,-57.03,527.52,-1.97,532.82,916.66,1.04,1.26,69.31,-158.48,46.47,0.0149731751198003,0.0,0.11,0.03,0.02,0.02,0.03,0.06,24.0,0.9617310908612507,0.1946706256695259,-0.1402472401121296,1,0,0,0,0.0
(주)해우농수산,62137,2022,2.45,2.98,1.45,1.96,127.72,79.83,145.14,100.1,48.63,11.32,5.78,52.16,40.79,5.06,3.28,2.72,4.72,3.82,4.73,1.13,-0.0411352636482658,20.372901849559163,20.37,39.93,4.45,-6.04,-0.13,1797.15,8.74,55.51,11.82,23.04,57.2,0.739363513226951,10.26,2.55,4.69,1.2,0.81,1.58,1.65,24.0,0.1166664396670119,0.4324132568452605,-0.3305067038274948,1,0,0,0,0.0
진성씨앤아이주식회사,43236,2022,1.68,6.57,0.31,0.38,506.9,395.98,22.95,12.28,4.79,40.66,53.71,50.65,81.34,0.93,1.04,0.9,1.35,0.02,0.03,-1.51,-0.1314753380387488,-2.3342428246677,-2.33,-12.84,11.45,10.57,-2.26,2628.7,5.13,29.75,6.17,14.64,53.33,0.831758134894632,5.15,1.86,4.18,1.15,0.82,1.78,1.53,37.0,0.071207540261721,0.5032171076660102,-20.12713782034416,1,0,0,0,0.0
(주)스노우라인,81327,2022,-10.85,-15.27,-6.8,-6.78,143.57,52.6,167.44,119.94,44.51,19.54,4.13,64.39,37.39,4.37,1.83,1.61,3.13,3.11,2.82,1.2,-0.1211185310791014,22.640426160548007,22.64,22.5,22.89,2.09,28.88,5693.07,15.36,55.23,15.33,10.52,52.87,1.002051962762361,9.97,4.36,3.8,1.14,1.1,3.1,1.71,17.0,0.1905627890979244,1.5032241361663186,-0.759613996365658,1,0,0,0,0.0
동양팬주식회사,46353,2022,5.97,7.83,3.87,1.23,109.15,101.02,183.6,177.84,49.36,5.74,14.74,68.45,35.26,21.29,7.95,2.16,7.02,6.95,2.17,0.69,-0.1474753276482558,4.210987295830713,4.21,6.76,-0.93,11.35,-2.85,2987.4,24.39,130.49,7.78,27.82,47.13,3.1340500651988843,7.02,5.47,16.52,3.67,3.2,9.89,4.73,19.0,0.0871266695080129,0.3390383794008176,-0.259909789508854,1,0,0,0,0.0
(주)유원,25816,2022,0.38,0.44,0.26,0.36,116.32,62.47,215.73,102.94,59.77,5.32,16.22,37.93,31.67,2.43,0.96,1.06,2.65,2.44,2.98,2.17,-0.0603087746791012,32.870960713237665,32.87,26.58,37.03,13.08,62.19,3881.34,9.6,18.83,13.38,7.91,55.05,0.717122973323387,6.95,3.74,1.54,0.91,0.82,1.34,2.11,48.0,0.1567991212267407,0.1827543050964858,-0.1589467088944753,1,0,0,0,0.0
한영정밀주식회사,86335,2022,1.36,1.82,1.06,2.33,32.29,16.77,354.0,301.87,58.47,-45.02,0.21,21.47,22.03,-24.25,-6.1,-13.33,-2.38,-2.39,-5.26,7.12,-0.2827844883311463,-0.8342551537431914,-0.83,4.14,-2.11,19.16,-1.67,760.62,5.44,7.15,11.93,-111.76,83.47,0.4559392683417666,7.11,3.85,0.59,0.46,0.45,0.57,2.17,12.0,0.0711217017560205,1.058451286116392,-0.6130596172851995,1,0,0,0,0.0
아주목재주식회사,47455,2022,-4.41,-4.61,-3.07,-4.49,49.53,22.64,228.22,224.23,66.58,-34.48,2.33,33.84,30.47,10.83,2.56,3.19,4.68,4.61,5.83,2.36,0.0709850000391815,37.53540248843811,37.54,16.89,51.19,-5.0,53.06,2931.67,6.54,10.31,9.59,33.29,83.09,0.6827489717531067,6.96,4.14,1.26,0.8,0.79,1.24,2.17,25.0,0.0413168725141041,1.7416975659855154,-0.755246756525564,1,0,0,0,0.0
주식회사원진일렉트로닉스,52905,2022,-0.86,-1.29,-0.53,-0.55,84.38,43.18,163.86,160.27,41.27,-9.49,2.94,51.25,37.9,-31.87,-14.32,-13.69,-7.65,-7.9,-7.92,0.95,0.0,0.0,8.15,6.71,9.7,10.45,21.2,-402.62,-0.66,-1.57,-0.69,0.0,0.0,0.0,4.13,3.38,2.49,1.05,1.0,2.06,1.93,30.0,0.1719114264150047,0.4260034111825532,-0.3968417315354524,1,0,0,0,0.0
(주)퍼틸레인,98622,2022,8.49,25.69,5.4,12.82,109.11,109.11,174.42,132.59,21.02,4.4,18.43,52.71,36.44,15.89,9.02,12.74,6.92,6.55,14.73,0.43,-0.2516772713285642,11.739832582642578,11.74,-0.17,28.88,-15.08,16.1,6067.75,19.62,12904.71,46.59,27.35,46.01,0.4211030665049289,1.44,0.8,297.64,0.71,0.44,1.0,0.8,15.0,0.3629642408790636,0.285051616821445,-0.7479476740639404,1,0,0,0,0.0
(주)화성테크윈,64036,2022,9.88,11.13,7.4,16.69,31.79,23.38,298.95,230.62,66.51,-39.43,3.79,18.38,25.07,-9.25,-3.63,-6.66,-0.63,-0.63,-1.53,5.13,-0.2767823372830401,-13.0395606706305,-13.04,-13.74,-12.88,-47.71,-2.2,714.11,6.66,10.98,15.01,-44.34,26.79,0.4436832409636744,4.34,3.12,0.72,0.55,0.41,0.51,2.24,21.0,0.2699097209416843,0.4638557370184255,-0.4726133333333333,1,0,0,0,0.0
주식회사비비테크,52774,2022,0.16,0.3,0.11,0.11,91.0,29.07,241.23,214.37,37.88,-5.65,1.11,57.17,29.31,11.79,4.04,3.26,4.37,4.31,3.64,0.88,0.1017696699727167,45.61653358249539,45.62,45.08,46.34,50.95,50.9,6427.8,12.46,32.08,12.46,26.19,69.98,0.9998422410698706,10.49,4.74,3.1,1.24,1.19,2.77,2.07,20.0,0.0789092788188031,0.2327974658174564,-0.4203315586772599,1,0,0,0,0.0
주식회사락앤크리에이티브,87546,2019,-2.48,-2.8,-2.11,-94.36,69.34,69.34,577.49,571.86,75.57,-25.88,0.13,58.53,14.76,-30.63,-5.42,-238.29,-2.4,-2.95,-129.76,90.52,-0.627664795726965,2.6245321018471834,2.62,4.19,0.5,-92.7,-1.34,54.96,0.31,0.77,13.66,-1132.5592,-520.3290000000001,0.0224074271105815,9.47,0.0619,0.06,0.02,0.02,0.05,0.04,11.0,2.297627093375739,1.6864928799515313,-0.679661487865362,1,0,0,0,0.0
주식회사가은투자개발,51644,2022,-30.28,-33.58,-29.46,-463.621,87.42,27.99,3585.85,3564.31,87.71,-12.16,2.94,84.54,2.71,-19.38,-0.8,-10.56,1.03,0.93,13.27,23.72,-0.0426444971057505,75.86771592470609,75.87,78.91,60.92,46.98,1.67,1235.39,2.95,44.86,53.5,-19.74,31.98,0.0551280756806466,0.0,0.16,0.85,0.08,0.07,0.44,0.08,18.0,0.8256674996427009,18.90495839654926,-1.105629135976658,1,0,0,0,0.0
주식회사티앤아이,82610,2022,2.16,2.66,1.7,1.19,128.42,74.81,366.05,199.04,63.85,12.14,1.26,54.85,21.46,-33.12,-11.55,-5.98,5.73,5.2,3.66,1.26,-0.4331677263671207,-0.5687001171323777,-0.57,24.42,-20.07,6.86,-0.68,3703.93,14.5,64.9,10.19,-58.73,-27.81,1.4232593334983743,8.94,4.99,6.35,1.93,1.42,2.8,2.88,16.0,0.3848859578364076,0.328969786073297,-0.26376229137953,1,0,0,0,0.0
(주)네오크레마,311390,2022,3.0,3.0,1.0,3.0,136.0,114.0,61.0,57.0,35.0,13.0,20.0,48.0,62.0,-1.7,-1.44,-2.92,2.7,2.19,5.32,-0.72,-0.0612626657545229,52.79742945432773,52.8,36.98,71.23,-10.65,-4.43,4200.0,5.0,21.0,16.0,-19.0,2.0,0.3407006524297548,7.27,1.0,1.0,0.02,0.01,1.0,1.0,17.0,0.1776759174410372,0.0122519591551338,-0.0134024918031384,1,0,0,0,0.0
(주)데코라인퍼니처,61766,2022,-0.75,-0.89,-0.59,-0.52,52.79,27.85,386.26,295.22,66.98,-28.66,1.14,32.05,20.57,-18.18,-4.28,-3.61,-2.0,-2.14,-1.91,1.38,-0.2714810478996767,-3.332416325995354,-3.33,-9.13,-0.33,-20.49,-1.98,3418.61,12.13,19.78,10.64,-33.91,-2.51,1.1396088389322152,11.57,6.33,1.84,1.19,1.12,1.67,3.39,27.0,0.3327165089875449,0.9469275916725712,-0.8941458717122014,1,0,0,0,0.0
(주)조이파트너즈,93329,2022,32.64,39.49,31.28,194.23,112.11,34.51,2298.77,1949.4,79.21,9.84,0.96,91.11,4.17,-63.96,-4.29,-24.34,-1.17,-1.34,-8.2,16.01,-2.2625499002931098,3.1154971902408737,3.12,2.05,15.49,-83.16,-39.54,386.07,1.11,662.87,6.87,-354.45,-32.06,0.161054697801898,1.07,0.45,72.75,0.18,0.16,1.94,0.18,6.0,0.4323754131345438,10.956904092996652,-1.3554145409556828,1,0,0,0,0.0
에스이에스티(주),64535,2022,6.61,10.31,4.53,5.56,85.27,51.46,218.11,164.63,43.96,-7.62,12.21,44.13,31.44,3.19,1.05,1.21,2.91,2.89,3.34,2.14,0.0024383614908084,12.980970932970529,12.98,23.59,5.81,60.66,-1.68,2662.19,13.05,29.9,16.01,7.56,37.19,0.8149910998625032,4.41,3.07,1.85,0.87,0.86,1.5,2.04,29.0,0.1716693651253687,0.0764403309603751,-0.1063477301191671,1,0,0,0,0.0
성원파일주식회사,71364,2022,-3.57,-4.42,-2.81,-3.27,61.04,27.8,370.17,343.88,63.53,-28.49,4.53,44.64,21.27,1.88,0.41,0.46,2.6,2.39,2.7,1.19,-0.1077802501813235,7.004467632844966,7.0,2.4,11.03,-20.17,11.48,3479.92,15.86,30.44,18.47,2.5,69.45,0.8584944780676657,6.21,3.99,1.74,0.89,0.89,1.63,1.95,13.0,0.2587418236262405,8.69013963977569,-0.7507500625142696,1,0,0,0,0.0
동서화학공업주식회사,14099,2022,-3.82,-5.48,-1.78,-2.22,100.68,79.63,86.88,67.4,32.42,0.25,15.3,36.31,53.51,4.24,3.06,2.75,0.74,0.29,0.34,0.87,-0.0544547147782942,12.726916473048174,12.73,12.85,12.66,33.17,8.16,10042.9,12.99,37.9,16.23,16.93,44.73,0.8005381078244541,6.04,2.93,2.33,1.11,0.85,1.33,2.34,50.0,0.1813218355184793,0.6779869552521413,-0.6472055,1,0,0,0,0.0
주식회사비제이에스,90149,2021,74.9,82.27,38.54959999999978,292.12,1109.16,604.75,414.56,18.51,73.34,36.31,419.3707999999962,39.91,19.43,-1.64,-0.31,-1.55,2.39,2.39,11.86,13.76,-2.426131518838131,-4.698430389192759,-4.7,-11.29,0.25,-86.33,-0.19,365.16,4.2,7.05,20.33,-7.64,72.93,0.2065657308602646,3.02,0.85,0.35,0.2,0.2,0.34,0.49,6.0,0.2406625835189309,20.910232762406675,-0.2789352414641162,1,0,0,0,0.0
주식회사이스트밸리티앤에스,49750,2022,-9.17,-10.91,-7.04,-3.75,126.82,73.42,330.6,326.83,64.5,20.36,3.4,96.26,23.22,2.22,0.51,0.27,2.83,2.8,1.5,0.31,0.0,0.0,-0.08,-1.09,35.75,-2.13,158.08,972.51,6.78,456.7,3.62,7.5,48.02,0.0,4.61,3.82,181.96,1.88,1.87,57.73,1.94,25.0,0.0503591467231128,4.540869871973895,-1.1007311389662864,1,0,0,0,0.0
