회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),이자보상배율(이자비용)
(주)덱스터스튜디오,206560,Dec-22,UQ,-2161839,-57.35
(주)덴티스,261200,Dec-17,UQ,,
(주)덴티스,261200,Dec-18,UQ,,
(주)덴티스,261200,Dec-19,UQ,,
(주)덴티스,261200,Dec-20,UQ,-3779339,-10.16
(주)덴티스,261200,Dec-21,UQ,423866,0.17
(주)덴티스,261200,Dec-22,UQ,6380464,3.55
(주)동방선기,99410,Dec-12,UQ,-294339,-1.62
(주)동방선기,99410,Dec-13,UQ,2585390,0.88
(주)동방선기,99410,Dec-14,UQ,1469411,0.75
(주)동방선기,99410,Dec-15,UQ,4022404,1.57
(주)동방선기,99410,Dec-16,UQ,2187730,2.15
(주)동방선기,99410,Dec-17,UQ,762625,999999999
(주)동방선기,99410,Dec-18,UQ,11978,-4741.58
(주)동방선기,99410,Dec-19,UQ,-2020831,-160.58
(주)동방선기,99410,Dec-20,UQ,-1143871,-155.77
(주)동방선기,99410,Dec-21,UQ,3264510,222.21
(주)동방선기,99410,Dec-22,UQ,-395638,5.78
(주)동운아나텍,94170,Dec-15,UQ,9161849,41.32
(주)동운아나텍,94170,Dec-16,UQ,-62783,45.4
(주)동운아나텍,94170,Dec-17,UQ,326861,-13.85
(주)동운아나텍,94170,Dec-18,UQ,-4240453,-10.17
(주)동운아나텍,94170,Dec-19,UQ,-7451057,-1.77
(주)동운아나텍,94170,Dec-20,UQ,-9255390,2.18
(주)동운아나텍,94170,Dec-21,UQ,-9445620,-7.25
(주)동운아나텍,94170,Dec-22,UQ,575637,-2.33
(주)동일기연,32960,Dec-12,UQ,7657212,1013.17
(주)동일기연,32960,Dec-13,UQ,8097081,999999999
(주)동일기연,32960,Dec-14,UQ,8799765,999999999
(주)동일기연,32960,Dec-15,UQ,3321095,999999999
(주)동일기연,32960,Dec-16,UQ,5992449,999999999
(주)동일기연,32960,Dec-17,UQ,1992658,999999999
(주)동일기연,32960,Dec-18,UQ,2160254,438.73
(주)동일기연,32960,Dec-19,UQ,5908116,484.7
(주)동일기연,32960,Dec-20,UQ,5994030,412.59
(주)동일기연,32960,Dec-21,UQ,2958932,5045.55
(주)동일기연,32960,Dec-22,UQ,4048702,284.01
(주)듀오백,73190,Dec-12,UQ,675215,-20.44
(주)듀오백,73190,Dec-13,UQ,-558335,169.71
(주)듀오백,73190,Dec-14,UQ,-150598,999999999
(주)듀오백,73190,Dec-15,UQ,-1729285,999999999
(주)듀오백,73190,Dec-16,UQ,-3909085,999999999
(주)듀오백,73190,Dec-17,UQ,-81964,999999999
(주)듀오백,73190,Dec-18,UQ,-1099208,999999999
(주)듀오백,73190,Dec-19,UQ,-543155,-168.2
(주)듀오백,73190,Dec-20,UQ,4331172,40.87
(주)듀오백,73190,Dec-21,UQ,-3497727,-205.6
(주)듀오백,73190,Dec-22,UQ,-1192507,-62.01
(주)드래곤플라이,30350,Dec-12,UQ,9420075,999999999
(주)드래곤플라이,30350,Dec-13,UQ,6580064,0.39
(주)드래곤플라이,30350,Dec-14,UQ,2244250,1.54
(주)드래곤플라이,30350,Dec-15,UQ,2116194,2.68
(주)드래곤플라이,30350,Dec-16,UQ,1666472,1.34
(주)드래곤플라이,30350,Dec-17,UQ,-5273494,-4.35
(주)드래곤플라이,30350,Dec-18,UQ,-8897284,-4.25
(주)드래곤플라이,30350,Dec-19,UQ,-1488095,-70.73
(주)드래곤플라이,30350,Dec-20,UQ,932897,3.01
(주)드래곤플라이,30350,Dec-21,UQ,-4172247,-2.87
(주)드래곤플라이,30350,Dec-22,UQ,-6872663,-17.74
(주)드림시큐리티,203650,Dec-14,UQ,,
(주)드림시큐리티,203650,Dec-15,UQ,,
(주)드림시큐리티,203650,Dec-16,UQ,,
(주)드림시큐리티,203650,Dec-17,UQ,-1542355,2.89
(주)드림시큐리티,203650,Dec-18,UQ,3031248,836.28
(주)드림시큐리티,203650,Dec-19,UQ,3227624,18.35
(주)드림시큐리티,203650,Dec-20,UQ,1781181,7.13
(주)드림시큐리티,203650,Dec-21,UQ,7208895,1.53
(주)드림시큐리티,203650,Dec-22,UQ,4789741,1.02
(주)디모아,16670,Dec-12,UQ,-608105,35411.77
(주)디모아,16670,Dec-13,UQ,5354699,156.86
(주)디모아,16670,Dec-14,UQ,4089525,2270.41
(주)디모아,16670,Dec-15,UQ,13506575,999999999
(주)디모아,16670,Dec-16,UQ,-2199941,20.33
(주)디모아,16670,Dec-17,UQ,787809,3.76
(주)디모아,16670,Dec-18,UQ,-168883,0.66
(주)디모아,16670,Dec-19,UQ,-836325,0.58
(주)디모아,16670,Dec-20,UQ,-745636,-0.56
(주)디모아,16670,Dec-21,UQ,-3393287,0.2
(주)디모아,16670,Dec-22,UQ,1892758,12.33
(주)디바이스이엔지,187870,Dec-17,UQ,-7467225,75.5
(주)디바이스이엔지,187870,Dec-18,UQ,6880669,213.19
(주)디바이스이엔지,187870,Dec-19,UQ,21177567,276.74
(주)디바이스이엔지,187870,Dec-20,UQ,35913666,2972.35
(주)디바이스이엔지,187870,Dec-21,UQ,22308636,166.31
(주)디바이스이엔지,187870,Dec-22,UQ,-423819,13.23
(주)디스플레이테크,66670,Dec-12,UQ,26585344,17.95
(주)디스플레이테크,66670,Dec-13,UQ,-38737029,24.04
(주)디스플레이테크,66670,Dec-14,UQ,43686851,22.05
(주)디스플레이테크,66670,Dec-15,UQ,48955472,24.85
(주)디스플레이테크,66670,Dec-16,UQ,-9249009,14.08
(주)디스플레이테크,66670,Dec-17,UQ,7954625,31.42
(주)디스플레이테크,66670,Dec-18,UQ,28657232,57.24
(주)디스플레이테크,66670,Dec-19,UQ,8884920,43.18
(주)디스플레이테크,66670,Dec-20,UQ,13697235,111.03
(주)디스플레이테크,66670,Dec-21,UQ,-5164255,546.38
(주)디스플레이테크,66670,Dec-22,UQ,2750067,86.85
(주)디알젬,263690,Dec-18,UQ,2141095,34.88
(주)디알젬,263690,Dec-19,UQ,3006309,119.59
(주)디알젬,263690,Dec-20,UQ,10016779,197.71
(주)디알젬,263690,Dec-21,UQ,10378777,112.24
(주)디알젬,263690,Dec-22,UQ,7516472,69.67
(주)디알텍,214680,Dec-15,UQ,,
(주)디알텍,214680,Dec-16,UQ,-6938894,5.18
(주)디알텍,214680,Dec-17,UQ,-2534014,-5.76
(주)디알텍,214680,Dec-18,UQ,2667206,8.11
(주)디알텍,214680,Dec-19,UQ,5323705,5.36
(주)디알텍,214680,Dec-20,UQ,-515594,-7.72
(주)디알텍,214680,Dec-21,UQ,63137,6.54
(주)디알텍,214680,Dec-22,UQ,6025742,3.92
(주)디앤씨미디어,263720,Dec-17,UQ,3511343,999999999
(주)디앤씨미디어,263720,Dec-18,UQ,5177082,999999999
(주)디앤씨미디어,263720,Dec-19,UQ,6732624,2188.04
(주)디앤씨미디어,263720,Dec-20,UQ,12211092,1463.36
(주)디앤씨미디어,263720,Dec-21,UQ,-2139906,709.34
(주)디앤씨미디어,263720,Dec-22,UQ,144701,5.62
(주)디에스앤엘,141020,Dec-13,UQ,-3184140,-20.48
(주)디에스앤엘,141020,Dec-14,UQ,-4193020,-15.43
(주)디에스앤엘,141020,Dec-15,UQ,447940,-13.27
(주)디에스앤엘,141020,Dec-16,UQ,-9260318,-0.87
(주)디에스앤엘,141020,Dec-17,UQ,-9931766,2.71
(주)디에스앤엘,141020,Dec-18,UQ,-25023458,-1.46
(주)디에스앤엘,141020,Dec-19,UQ,-5728064,-1.33
(주)디에스앤엘,141020,Dec-20,UQ,1433628,-1.41
(주)디에스앤엘,141020,Dec-21,DS,-5552738,-4.11
(주)디에스앤엘,141020,Dec-22,UQ,-3115737,-7.8
(주)디에스이엔,65150,Dec-12,UQ,19341982,12.6
(주)디에스이엔,65150,Dec-13,UQ,3723712,61.63
(주)디에스이엔,65150,Dec-14,UQ,334603,50.1
(주)디에스이엔,65150,Dec-15,UQ,-3590796,-25.02
(주)디에스이엔,65150,Dec-16,UQ,-7651309,-8.01
(주)디에스이엔,65150,Dec-17,UQ,-11528011,-2.47
(주)디에스이엔,65150,Dec-18,UQ,-1459985,-5.75
(주)디에스이엔,65150,Dec-19,DS,-1221905,-0.22
(주)디에스이엔,65150,Dec-20,UQ,-7167347,-7.68
(주)디에스이엔,65150,Dec-21,UQ,-2269670,8.25
(주)디에스이엔,65150,Dec-22,UQ,-13455927,-11.74
(주)디에스케이,109740,Dec-12,UQ,243876,-3.86
(주)디에스케이,109740,Dec-13,UQ,11433942,64.99
(주)디에스케이,109740,Dec-14,UQ,5304996,186.8
(주)디에스케이,109740,Dec-15,UQ,486334,855.99
(주)디에스케이,109740,Dec-16,UQ,6191665,4.01
(주)디에스케이,109740,Dec-17,UQ,8389495,6.62
(주)디에스케이,109740,Dec-18,UQ,12954619,6.99
(주)디에스케이,109740,Dec-19,UQ,-344408,15.1
(주)디에스케이,109740,Dec-20,UQ,14094012,-7.1
(주)디에스케이,109740,Dec-21,UQ,4274111,964.5
(주)디에스케이,109740,Dec-22,UQ,7964150,-43.33
(주)디에이테크놀로지,196490,Dec-14,UQ,6490703,13.96
(주)디에이테크놀로지,196490,Dec-15,UQ,1931096,999999999
(주)디에이테크놀로지,196490,Dec-16,UQ,-9310134,13.75
(주)디에이테크놀로지,196490,Dec-17,UQ,-2507938,2.67
(주)디에이테크놀로지,196490,Dec-18,UQ,1064649,0.72
(주)디에이테크놀로지,196490,Dec-19,UQ,18221940,0.11
(주)디에이테크놀로지,196490,Dec-20,UQ,-11689260,-4.97
(주)디에이테크놀로지,196490,Dec-21,UQ,-10012723,-6.2
(주)디에이테크놀로지,196490,Dec-22,UQ,-14777683,-7.99
(주)디엔에이링크,127120,Dec-12,UQ,-783150,1.06
(주)디엔에이링크,127120,Dec-13,UQ,-277963,-9.29
(주)디엔에이링크,127120,Dec-14,UQ,-143136,-6.19
(주)디엔에이링크,127120,Dec-15,UQ,-2833153,-6.58
(주)디엔에이링크,127120,Dec-16,UQ,-3339377,-3.9
(주)디엔에이링크,127120,Dec-17,UQ,-2310658,1.17
(주)디엔에이링크,127120,Dec-18,UQ,-1425254,-3.02
(주)디엔에이링크,127120,Dec-19,UQ,-415072,-5.62
(주)디엔에이링크,127120,Dec-20,UQ,1176125,-11.88
(주)디엔에이링크,127120,Dec-21,UQ,-5853915,-45.13
(주)디엔에이링크,127120,Dec-22,UQ,1150352,-76.41
(주)디엔에프,92070,Dec-12,UQ,786135,0.48
(주)디엔에프,92070,Dec-13,UQ,-190147,-3.18
(주)디엔에프,92070,Dec-14,UQ,15698799,5.89
(주)디엔에프,92070,Dec-15,UQ,17449331,47.95
(주)디엔에프,92070,Dec-16,UQ,12735185,32.16
(주)디엔에프,92070,Dec-17,UQ,20820113,46.19
(주)디엔에프,92070,Dec-18,UQ,8118534,32.25
(주)디엔에프,92070,Dec-19,UQ,3927776,12.9
(주)디엔에프,92070,Dec-20,UQ,17090207,51.85
(주)디엔에프,92070,Dec-21,UQ,7773890,102.83
(주)디엔에프,92070,Dec-22,UQ,1092946,97.63
(주)디오,39840,Dec-12,UQ,7702243,0.71
(주)디오,39840,Dec-13,UQ,-3376545,-0.04
(주)디오,39840,Dec-14,UQ,-892083,0.88
(주)디오,39840,Dec-15,UQ,14644323,2.65
(주)디오,39840,Dec-16,UQ,11005318,47.96
(주)디오,39840,Dec-17,UQ,3218499,31.34
(주)디오,39840,Dec-18,UQ,-403020,0.64
(주)디오,39840,Dec-19,UQ,8670989,12.13
(주)디오,39840,Dec-20,UQ,27909754,12.32
(주)디오,39840,Dec-21,UQ,5257111,8.73
(주)디오,39840,Dec-22,UQ,14277902,2.08
(주)디와이디,219550,Dec-15,UQ,,
(주)디와이디,219550,Dec-16,UQ,,
(주)디와이디,219550,Dec-17,UQ,5577958,79.55
(주)디와이디,219550,Dec-18,UQ,1492008,907.99
(주)디와이디,219550,Dec-19,UQ,-4386056,-3.78
(주)디와이디,219550,Dec-20,UQ,60378,-6.89
(주)디와이디,219550,Dec-21,UQ,-4869825,-7.11
(주)디와이디,219550,Dec-22,UQ,-4690729,2.42
(주)디이엔티,79810,Dec-12,UQ,4915565,3.79
(주)디이엔티,79810,Dec-13,UQ,118098,-6.68
(주)디이엔티,79810,Dec-14,UQ,-597224,-111.71
(주)디이엔티,79810,Dec-15,UQ,873928,15.56
(주)디이엔티,79810,Dec-16,UQ,-16304896,-9.07
(주)디이엔티,79810,Dec-17,UQ,6452754,3.59
(주)디이엔티,79810,Dec-18,UQ,-11568948,-7.01
(주)디이엔티,79810,Dec-19,UQ,-939450,-4.84
(주)디이엔티,79810,Dec-20,UQ,-3951946,-9.7
(주)디이엔티,79810,Dec-21,UQ,-4588894,1.78
(주)디이엔티,79810,Dec-22,UQ,11315004,-4.17
(주)디지아이,43360,Dec-12,UQ,849421,0.23
(주)디지아이,43360,Dec-13,UQ,-548178,-26.1
(주)디지아이,43360,Dec-14,UQ,-514184,2.73
(주)디지아이,43360,Dec-15,UQ,-784779,-52.55
(주)디지아이,43360,Dec-16,UQ,9884,-92.94
(주)디지아이,43360,Dec-17,UQ,1322382,32.97
(주)디지아이,43360,Dec-18,UQ,229286,-86.85
(주)디지아이,43360,Dec-19,UQ,-214629,-188.41
(주)디지아이,43360,Dec-20,UQ,216480,14.85
(주)디지아이,43360,Dec-21,UQ,213764,-31.18
(주)디지아이,43360,Dec-22,UQ,2389502,6.82
(주)디지캡,197140,Dec-18,UQ,2914598,5.14
(주)디지캡,197140,Dec-19,UQ,2700355,2.72
(주)디지캡,197140,Dec-20,UQ,1805433,0.84
(주)디지캡,197140,Dec-21,UQ,2170990,0.86
(주)디지캡,197140,Dec-22,UQ,1846739,-0.23
(주)디지틀조선일보,33130,Dec-12,UQ,9959645,999999999
(주)디지틀조선일보,33130,Dec-13,UQ,4124130,999999999
(주)디지틀조선일보,33130,Dec-14,UQ,6468529,999999999
(주)디지틀조선일보,33130,Dec-15,UQ,5149578,999999999
(주)디지틀조선일보,33130,Dec-16,UQ,6966175,999999999
(주)디지틀조선일보,33130,Dec-17,UQ,6760447,999999999
(주)디지틀조선일보,33130,Dec-18,UQ,5468920,999999999
(주)디지틀조선일보,33130,Dec-19,UQ,5384494,29.1
(주)디지틀조선일보,33130,Dec-20,UQ,4842754,26.01
(주)디지틀조선일보,33130,Dec-21,UQ,6239741,65.26
(주)디지틀조선일보,33130,Dec-22,UQ,5954869,19.21
(주)디케이앤디,263020,Dec-18,UQ,-771945,38.68
(주)디케이앤디,263020,Dec-19,UQ,-2975984,18.93
(주)디케이앤디,263020,Dec-20,UQ,5561575,42.3
(주)디케이앤디,263020,Dec-21,UQ,-2760340,-0.09
(주)디케이앤디,263020,Dec-22,UQ,871852,1.04
(주)디티앤씨,187220,Dec-14,UQ,7134689,8.84
(주)디티앤씨,187220,Dec-15,UQ,4071048,4.12
(주)디티앤씨,187220,Dec-16,UQ,4747451,4.37
(주)디티앤씨,187220,Dec-17,UQ,8561755,4.22
(주)디티앤씨,187220,Dec-18,UQ,9342020,4.15
(주)디티앤씨,187220,Dec-19,UQ,10507986,-0.08
(주)디티앤씨,187220,Dec-20,UQ,7954426,1.54
(주)디티앤씨,187220,Dec-21,UQ,9723938,-0.82
(주)디티앤씨,187220,Dec-22,UQ,9661138,0.27
(주)디티앤씨알오,383930,Dec-22,UQ,5007119,
(주)딜리,131180,Dec-12,UQ,2882279,453.96
(주)딜리,131180,Dec-13,UQ,2413753,438.64
(주)딜리,131180,Dec-14,UQ,2416364,1870.26
(주)딜리,131180,Dec-15,UQ,5504360,135.81
(주)딜리,131180,Dec-16,UQ,1178793,70.85
(주)딜리,131180,Dec-17,UQ,5008140,2775733
(주)딜리,131180,Dec-18,UQ,3102525,71.75
(주)딜리,131180,Dec-19,UQ,6052073,28.39
(주)딜리,131180,Dec-20,UQ,3706406,29.03
(주)딜리,131180,Dec-21,UQ,4126076,39.81
(주)딜리,131180,Dec-22,UQ,1291814,13.63
(주)딥노이드,315640,Dec-21,UQ,-4612214,-15.32
(주)딥노이드,315640,Dec-22,UQ,-3707291,-54.16
(주)라닉스,317120,Dec-19,UQ,55950,-0.02
(주)라닉스,317120,Dec-20,UQ,-809400,-11.21
(주)라닉스,317120,Dec-21,UQ,-3747804,-1.53
(주)라닉스,317120,Dec-22,UQ,-1347952,-0.68
(주)라온테크,232680,Dec-15,UQ,-1974419,2.76
(주)라온테크,232680,Dec-16,UQ,-750759,1.48
(주)라온테크,232680,Dec-17,UQ,-2824798,1.74
(주)라온테크,232680,Dec-18,UQ,3978267,0.65
(주)라온테크,232680,Dec-19,UQ,-285756,-3.43
(주)라온테크,232680,Dec-20,UQ,-667381,3.64
(주)라온테크,232680,Dec-21,UQ,40479,24.62
(주)라온테크,232680,Dec-22,UQ,8060597,39.31
(주)라이트론,69540,Dec-12,UQ,-107016,33.48
(주)라이트론,69540,Dec-13,UQ,-586500,7.87
(주)라이트론,69540,Dec-14,UQ,6113430,13.92
(주)라이트론,69540,Dec-15,UQ,-1651341,-35.04
(주)라이트론,69540,Dec-16,UQ,-41792,9.65
(주)라이트론,69540,Dec-17,UQ,-5176896,0.94
(주)라이트론,69540,Dec-18,UQ,5298285,-0.34
(주)라이트론,69540,Dec-19,UQ,21321699,5.47
(주)라이트론,69540,Dec-20,UQ,-14240330,-21.43
(주)라이트론,69540,Dec-21,UQ,-2579116,-8.45
(주)라이트론,69540,Dec-22,UQ,2920474,0.52
(주)라이프시맨틱스,347700,Dec-21,UQ,-5067399,-19.93
(주)라이프시맨틱스,347700,Dec-22,UQ,-5119864,-4.47
(주)라파스,214260,Dec-19,UQ,-2982529,-0.75
(주)라파스,214260,Dec-20,UQ,-660716,-22.26
(주)라파스,214260,Dec-21,UQ,1418361,-0.6
(주)라파스,214260,Dec-22,UQ,-4935033,-2.09
(주)래몽래인,200350,Dec-21,UQ,108251,14.14
(주)래몽래인,200350,Dec-22,UQ,-5091741,-9.93
(주)랩지노믹스,84650,Dec-14,UQ,3146543,10.88
(주)랩지노믹스,84650,Dec-15,UQ,2376520,13.55
(주)랩지노믹스,84650,Dec-16,UQ,2542271,2.43
(주)랩지노믹스,84650,Dec-17,UQ,-1056893,-3.33
(주)랩지노믹스,84650,Dec-18,UQ,608026,-5.37
(주)랩지노믹스,84650,Dec-19,UQ,3188086,2.6
(주)랩지노믹스,84650,Dec-20,UQ,47980695,251.27
(주)랩지노믹스,84650,Dec-21,UQ,65094018,526.7
(주)랩지노믹스,84650,Dec-22,UQ,67745254,129.21
(주)러셀,217500,Dec-15,UQ,,
(주)러셀,217500,Dec-16,UQ,,
(주)러셀,217500,Dec-17,UQ,,
(주)러셀,217500,Dec-18,UQ,1987541,10.13
(주)러셀,217500,Dec-19,UQ,-570098,85.97
(주)러셀,217500,Dec-20,UQ,4442405,629.56
(주)러셀,217500,Dec-21,UQ,12609755,11.82
(주)러셀,217500,Dec-22,UQ,-6483021,4.47
(주)레고켐바이오사이언스,141080,Dec-13,UQ,-6100074,-119.36
(주)레고켐바이오사이언스,141080,Dec-14,UQ,-7882467,-40.52
(주)레고켐바이오사이언스,141080,Dec-15,UQ,-8780260,-9.17
(주)레고켐바이오사이언스,141080,Dec-16,UQ,-11422238,-10.31
(주)레고켐바이오사이언스,141080,Dec-17,UQ,-6801104,-6.16
(주)레고켐바이오사이언스,141080,Dec-18,UQ,-11169588,-130.87
(주)레고켐바이오사이언스,141080,Dec-19,UQ,26697865,457.77
(주)레고켐바이오사이언스,141080,Dec-20,UQ,-14893363,999999999
(주)레고켐바이오사이언스,141080,Dec-21,UQ,-42048760,-402.92
(주)레고켐바이오사이언스,141080,Dec-22,UQ,-6877662,-175.09
(주)레이,228670,Dec-19,UQ,4106821,83.95
(주)레이,228670,Dec-20,UQ,1833884,16.11
(주)레이,228670,Dec-21,UQ,10583927,-1.26
(주)레이,228670,Dec-22,UQ,-7523688,7.69
(주)레이크머티리얼즈,281740,Dec-17,UQ,,
(주)레이크머티리얼즈,281740,Dec-18,UQ,,
(주)레이크머티리얼즈,281740,Dec-19,UQ,,
(주)레이크머티리얼즈,281740,Dec-20,UQ,4607705,4.2
(주)레이크머티리얼즈,281740,Dec-21,UQ,19398812,17.87
(주)레이크머티리얼즈,281740,Dec-22,UQ,16134172,15.29
(주)레인보우로보틱스,277810,Dec-21,UQ,-2556797,-4.55
(주)레인보우로보틱스,277810,Dec-22,UQ,1179252,1
(주)로보로보,215100,Dec-15,UQ,,
(주)로보로보,215100,Dec-16,UQ,,
(주)로보로보,215100,Dec-17,UQ,-1070742,171.01
(주)로보로보,215100,Dec-18,UQ,2848719,69.57
(주)로보로보,215100,Dec-19,UQ,832875,277.45
(주)로보로보,215100,Dec-20,UQ,-3293826,-767.96
(주)로보로보,215100,Dec-21,UQ,1857472,-568.04
(주)로보로보,215100,Dec-22,UQ,1064802,42.96
(주)로보티즈,108490,Dec-18,UQ,673213,42.55
(주)로보티즈,108490,Dec-19,UQ,4307884,86.19
(주)로보티즈,108490,Dec-20,UQ,-600261,-87.16
(주)로보티즈,108490,Dec-21,UQ,623802,-2.52
(주)로보티즈,108490,Dec-22,UQ,11906045,-1.78
(주)로지시스,67730,Dec-15,UQ,3030764,999999999
(주)로지시스,67730,Dec-16,UQ,162344,999999999
(주)로지시스,67730,Dec-17,UQ,-628746,999999999
(주)로지시스,67730,Dec-18,UQ,4237208,999999999
(주)로지시스,67730,Dec-19,UQ,-2220684,17.08
(주)로지시스,67730,Dec-20,UQ,946628,23.87
(주)로지시스,67730,Dec-21,UQ,3390490,36.96
(주)로지시스,67730,Dec-22,UQ,-280707,2.75
(주)루닛,328130,Dec-22,UQ,-51030531,-40.91
(주)룽투코리아,60240,Dec-12,UQ,2167810,4.09
(주)룽투코리아,60240,Dec-13,UQ,82215,-4.34
(주)룽투코리아,60240,Dec-14,UQ,-733372,999999999
(주)룽투코리아,60240,Dec-15,UQ,-2995071,-10
(주)룽투코리아,60240,Dec-16,UQ,2324887,1.34
(주)룽투코리아,60240,Dec-17,UQ,-6370410,0.16
(주)룽투코리아,60240,Dec-18,UQ,1073184,11.57
