,회사명,거래소코드,회계년도,PER,PBR,PCR,PSR
1134,(주)미래컴퍼니,49950,2017/12,22.104223265003704,6936.474378842055,17561.91736240658,3778.6814861400694
1135,(주)미래컴퍼니,49950,2018/12,18.04593510754648,3766.2465479314524,58783.1008603619,1824.2818300813253
1136,(주)미래컴퍼니,49950,2019/12,22.104607721046076,2560.673742895724,18694.376548353102,2967.397197070248
1137,(주)미래컴퍼니,49950,2020/12,-19.479882237487733,3431.1778198666816,-22352.707259084957,5632.1025702847855
1138,(주)미래컴퍼니,49950,2021/12,33.316326530612244,2624.2298569891454,11113.836210456542,2346.002517927229
1139,(주)미래컴퍼니,49950,2022/12,4.84092155787164,1140.544753965347,14190.360013126967,978.6919076778161
1140,(주)미코,59090,2012/12,50.714285714285715,1185.9276823071077,6407.731282038894,455.5621118790284
1141,(주)미코,59090,2013/12,-2.4524940617577196,1137.9454345975469,-7047.322530489771,399.3377644875429
1142,(주)미코,59090,2014/12,21.91176470588235,645.1089244770628,15133.841125258683,262.00941219919235
1143,(주)미코,59090,2015/12,120.95238095238095,1013.360224731321,3514.785612004878,542.0422607034451
1144,(주)미코,59090,2016/12,-55.892857142857146,1113.8440382804786,8196.631095466904,623.1066178926235
1145,(주)미코,59090,2017/12,21.675675675675677,1074.7033537917614,3488.946908762648,682.8090898952887
1146,(주)미코,59090,2018/12,25.434782608695652,987.7414996213859,4234.083695965467,644.4493970477728
1147,(주)미코,59090,2019/12,40.92198581560284,1070.5586119745494,4032.150741780487,765.1128029130795
1148,(주)미코,59090,2020/12,-75.5,2016.3516429640454,8853.511234448315,1683.454240527794
1149,(주)미코,59090,2021/12,8.525073746312684,1272.4873310318928,6053.867274780934,1321.162117673802
1150,(주)미코,59090,2022/12,-4.8736702127659575,650.9299938952969,3045.4696090969237,590.4675239717188
1151,(주)미코바이오메드,214610,2020/12,-23.93617021276596,3650.331721713847,-10932.581463496115,4471.175585657599
1152,(주)미코바이오메드,214610,2021/12,-15.52901023890785,3187.613320455548,-19360.494252511362,5494.692168945784
1153,(주)미코바이오메드,214610,2022/12,-2.3517883390494854,4981.945309927644,-6274.377766316017,5454.4438485251685
