,회사명_x,거래소코드,회계년도,종가(원)_x,현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주).1,[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01B951020000]*주당순손익(요약)(IFRS연결)(원),[U01B951020000]*주당순손익(요약)(IFRS)(원),[U01219000]주당순이익(요약)(원),[U01B951020000]*주당순손익(IFRS연결)(원),[U01B951020000]*주당순손익(IFRS)(원),[U01290400]*주당순손익(연결)(원),[U01290400]*주당순손익(원),당기순이익(천원),주당순이익(원),주당순자산(원),회사명_y,종가(원)_y
869,(주)질경이,233990,2020/12,,13966316.0,0.0,13966316.0,13966316.0,13966316.0,-1146.0,-1102.0,-1146.0,0.0,-937.0,-937.0,-937.0,-937.0,-937.0,-937.0,-937.0,-937.0,-937.0,-937.0,2856.0,2855668.0,2846.0,2846319.0,2846.0,2855668.0,2846319.0,-965.0,-726.0,-726.0,-965461.0,-725515.0,-965461.0,-725515.0,12279.0,12218.0,12218.0,12278776.0,12217906.0,12278776.0,12217906.0,0.0,-67.0,-67.0,0.0,-67.0,0.0,-67.0,-936700.0,-67.0,0.0,질경이,1125
870,(주)질경이,233990,2021/12,,13966316.0,0.0,13966316.0,13966316.0,13966316.0,-2223.0,-2223.0,-2223.0,0.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,653.0,653052.0,872.0,871720.0,872.0,653052.0,871720.0,69.0,133.0,133.0,69051.0,133080.0,69051.0,133080.0,10336.0,10352.0,10352.0,10335646.0,10352132.0,10335646.0,10352132.0,0.0,-144.0,-144.0,-159.0,-144.0,-159.0,-144.0,-2005106.0,-144.0,0.0,질경이,860
871,(주)질경이,233990,2021/12,,13966316.0,0.0,13966316.0,13966316.0,13966316.0,-2223.0,-2223.0,-2223.0,0.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,-2005.0,653.0,653052.0,872.0,871720.0,872.0,653052.0,871720.0,69.0,133.0,133.0,69051.0,133080.0,69051.0,133080.0,10336.0,10352.0,10352.0,10335646.0,10352132.0,10335646.0,10352132.0,0.0,-144.0,-144.0,-159.0,-144.0,-159.0,-144.0,-2005106.0,-144.0,0.0,질경이,860
872,(주)질경이,233990,2022/12,,13966316.0,0.0,13966316.0,13966316.0,13966316.0,-1102.0,-1102.0,-1102.0,0.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-427.0,-426966.0,-206.0,-205812.0,-206.0,-426966.0,-205812.0,-872.0,-826.0,-826.0,-872184.0,-826140.0,-872184.0,-826140.0,9091.0,9072.0,9072.0,9091448.0,9071945.0,9091448.0,9071945.0,0.0,-78.0,-78.0,-79.0,-78.0,-79.0,-78.0,-1095595.0,-78.0,0.0,질경이,697
873,(주)질경이,233990,2022/12,,13966316.0,0.0,13966316.0,13966316.0,13966316.0,-1102.0,-1102.0,-1102.0,0.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-1096.0,-427.0,-426966.0,-206.0,-205812.0,-206.0,-426966.0,-205812.0,-872.0,-826.0,-826.0,-872184.0,-826140.0,-872184.0,-826140.0,9091.0,9072.0,9072.0,9091448.0,9071945.0,9091448.0,9071945.0,0.0,-78.0,-78.0,-79.0,-78.0,-79.0,-78.0,-1095595.0,-78.0,0.0,질경이,697
874,(주)카이바이오텍,446600,2022/12,,1072191.0,0.0,1072191.0,1072191.0,1072191.0,,,,,,,,,-571.0,-571.0,-571.0,0.0,-571.0,-571.0,,,,,259.0,,258576.0,,,-182.0,,,,-182028.0,,,4484.0,,,,4483512.0,,,-582.0,,,,-582.0,-571495.0,-582.0,0.0,카이바이오텍,22500
875,(주)카이바이오텍,446600,2022/12,,981281.0,0.0,981281.0,1072191.0,1072191.0,,,,,,,,,-571.0,-571.0,-571.0,0.0,-571.0,-571.0,,,,,259.0,,258576.0,,,-182.0,,,,-182028.0,,,4484.0,,,,4483512.0,,,-582.0,,,,-582.0,-571495.0,-582.0,0.0,카이바이오텍,22500
876,(주)카이바이오텍,446600,2022/12,,90910.0,0.0,90910.0,1072191.0,1072191.0,,,,,,,,,-571.0,-571.0,-571.0,0.0,-571.0,-571.0,,,,,259.0,,258576.0,,,-182.0,,,,-182028.0,,,4484.0,,,,4483512.0,,,-582.0,,,,-582.0,-571495.0,-582.0,0.0,카이바이오텍,22500
877,(주)케이씨산업,112190,2016/12,,25877825.0,20851159.0,5026666.0,5026666.0,5026666.0,,,,,,,,,439.0,439.0,439.0,439.0,439.0,439.0,,,,,6173.0,,6172758.0,,,400.0,,,,399917.0,,,52002.0,,,,52002399.0,,,87.0,,,,87.0,439210.0,87.0,0.0,케이씨산업,4460
878,(주)케이씨산업,112190,2016/12,,25877825.0,20851159.0,5026666.0,5026666.0,5026666.0,,,,,,,,,439.0,439.0,439.0,439.0,439.0,439.0,,,,,6173.0,,6172758.0,,,400.0,,,,399917.0,,,52002.0,,,,52002399.0,,,87.0,,,,87.0,439210.0,87.0,0.0,케이씨산업,4460
879,(주)케이씨산업,112190,2017/12,,27478730.0,20851159.0,6627571.0,6627571.0,6627571.0,,,,,670.0,670.0,670.0,670.0,670.0,670.0,0.0,670.0,670.0,670.0,,,6895.0,6895351.0,6895.0,,6895351.0,,7079.0,7079.0,,7079362.0,,7079362.0,,54848.0,54848.0,,54847563.0,,54847563.0,,132.0,132.0,,132.0,,132.0,669687.0,132.0,0.0,케이씨산업,3090
880,(주)케이씨산업,112190,2017/12,,27478730.0,20851159.0,6627571.0,6627571.0,6627571.0,,,,,670.0,670.0,670.0,670.0,670.0,670.0,0.0,670.0,670.0,670.0,,,6895.0,6895351.0,6895.0,,6895351.0,,7079.0,7079.0,,7079362.0,,7079362.0,,54848.0,54848.0,,54847563.0,,54847563.0,,132.0,132.0,,132.0,,132.0,669687.0,132.0,0.0,케이씨산업,3090
881,(주)케이씨산업,112190,2018/12,,27478730.0,20851159.0,6627571.0,6627571.0,6627571.0,,,,,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,,,9644.0,9644137.0,9644.0,,9644137.0,,4485.0,4485.0,,4484816.0,,4484816.0,,68302.0,68302.0,,68302358.0,,68302358.0,,647.0,647.0,,647.0,,647.0,4288953.0,647.0,0.0,케이씨산업,2500
882,(주)케이씨산업,112190,2018/12,,27478730.0,20851159.0,6627571.0,6627571.0,6627571.0,,,,,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,4289.0,,,9644.0,9644137.0,9644.0,,9644137.0,,4485.0,4485.0,,4484816.0,,4484816.0,,68302.0,68302.0,,68302358.0,,68302358.0,,647.0,647.0,,647.0,,647.0,4288953.0,647.0,0.0,케이씨산업,2500
883,(주)케이씨산업,112190,2019/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,1595.0,1595.0,1595.0,0.0,1595.0,1595.0,1595.0,0.0,1595.0,1595.0,,,18514.0,18513799.0,18514.0,,18513799.0,,-1150.0,-1150.0,,-1149633.0,,-1149633.0,,61047.0,61047.0,,61047332.0,,61047332.0,,231.0,231.0,,231.0,,231.0,1594732.0,231.0,0.0,케이씨산업,2900
884,(주)케이씨산업,112190,2019/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,1595.0,1595.0,1595.0,0.0,1595.0,1595.0,1595.0,0.0,1595.0,1595.0,,,18514.0,18513799.0,18514.0,,18513799.0,,-1150.0,-1150.0,,-1149633.0,,-1149633.0,,61047.0,61047.0,,61047332.0,,61047332.0,,231.0,231.0,,231.0,,231.0,1594732.0,231.0,0.0,케이씨산업,2900
885,(주)케이씨산업,112190,2020/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,1680.0,1680.0,1680.0,0.0,1680.0,1680.0,1680.0,0.0,1680.0,1680.0,,,20072.0,20072264.0,20072.0,,20072264.0,,5141.0,5141.0,,5140587.0,,5140587.0,,73383.0,73383.0,,73382798.0,,73382798.0,,236.0,236.0,,236.0,,236.0,1680226.0,236.0,0.0,케이씨산업,2500
886,(주)케이씨산업,112190,2020/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,1680.0,1680.0,1680.0,0.0,1680.0,1680.0,1680.0,0.0,1680.0,1680.0,,,20072.0,20072264.0,20072.0,,20072264.0,,5141.0,5141.0,,5140587.0,,5140587.0,,73383.0,73383.0,,73382798.0,,73382798.0,,236.0,236.0,,236.0,,236.0,1680226.0,236.0,0.0,케이씨산업,2500
887,(주)케이씨산업,112190,2021/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,,,33677.0,33677363.0,33677.0,,33677363.0,,1836.0,1836.0,,1836337.0,,1836337.0,,74566.0,74566.0,,74565619.0,,74565619.0,,170.0,170.0,,170.0,,170.0,1211299.0,170.0,0.0,케이씨산업,3635
888,(주)케이씨산업,112190,2021/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,1211.0,,,33677.0,33677363.0,33677.0,,33677363.0,,1836.0,1836.0,,1836337.0,,1836337.0,,74566.0,74566.0,,74565619.0,,74565619.0,,170.0,170.0,,170.0,,170.0,1211299.0,170.0,0.0,케이씨산업,3635
889,(주)케이씨산업,112190,2022/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,,,37433.0,37432523.0,37433.0,,37432523.0,,-3593.0,-3593.0,,-3593277.0,,-3593277.0,,82677.0,82677.0,,82677114.0,,82677114.0,,60.0,60.0,,60.0,,60.0,430988.0,60.0,0.0,케이씨산업,3190
890,(주)케이씨산업,112190,2022/12,,27976412.0,20851159.0,7125253.0,7125253.0,7125253.0,,,,,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,,,37433.0,37432523.0,37433.0,,37432523.0,,-3593.0,-3593.0,,-3593277.0,,-3593277.0,,82677.0,82677.0,,82677114.0,,82677114.0,,60.0,60.0,,60.0,,60.0,430988.0,60.0,0.0,케이씨산업,3190
891,(주)켈스,402420,2021/12,,3952314.0,0.0,3952314.0,3952314.0,3952314.0,,,,,,,,,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,,,,,13084.0,,13083885.0,,,-920.0,,,,-920442.0,,,6758.0,,,,6758048.0,,,-26.0,,,,-26.0,-48513.0,-26.0,0.0,켈스,15500
892,(주)켈스,402420,2021/12,,2226540.0,0.0,2226540.0,3952314.0,3952314.0,,,,,,,,,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,,,,,13084.0,,13083885.0,,,-920.0,,,,-920442.0,,,6758.0,,,,6758048.0,,,-26.0,,,,-26.0,-48513.0,-26.0,0.0,켈스,15500
893,(주)켈스,402420,2021/12,,1725774.0,0.0,1725774.0,3952314.0,3952314.0,,,,,,,,,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,,,,,13084.0,,13083885.0,,,-920.0,,,,-920442.0,,,6758.0,,,,6758048.0,,,-26.0,,,,-26.0,-48513.0,-26.0,0.0,켈스,15500
894,(주)켈스,402420,2022/12,,4137498.0,0.0,4137498.0,4137498.0,4137498.0,,,,,-81.0,-81.0,0.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,,,-10680.0,-10679964.0,-10680.0,,-10679964.0,,-1501.0,-1501.0,,-1500831.0,,-1500831.0,,12547.0,12547.0,,12546511.0,,12546511.0,,-36.0,-36.0,,-36.0,,-36.0,-80836.0,-36.0,0.0,켈스,13800
895,(주)켈스,402420,2022/12,,2226540.0,0.0,2226540.0,4137498.0,4137498.0,,,,,-81.0,-81.0,0.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,,,-10680.0,-10679964.0,-10680.0,,-10679964.0,,-1501.0,-1501.0,,-1500831.0,,-1500831.0,,12547.0,12547.0,,12546511.0,,12546511.0,,-36.0,-36.0,,-36.0,,-36.0,-80836.0,-36.0,0.0,켈스,13800
896,(주)켈스,402420,2022/12,,1910958.0,0.0,1910958.0,4137498.0,4137498.0,,,,,-81.0,-81.0,0.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,,,-10680.0,-10679964.0,-10680.0,,-10679964.0,,-1501.0,-1501.0,,-1500831.0,,-1500831.0,,12547.0,12547.0,,12546511.0,,12546511.0,,-36.0,-36.0,,-36.0,,-36.0,-80836.0,-36.0,0.0,켈스,13800
897,(주)코나솔,176590,2022/12,,5823333.0,0.0,5823333.0,5823333.0,5823333.0,,,,,,,,,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,,,,,11115.0,,11114539.0,,,504.0,,,,504193.0,,,22077.0,,,,22076752.0,,,246.0,,,,246.0,1432861.0,246.0,0.0,코나솔,6610
898,(주)코나솔,176590,2022/12,,5823333.0,0.0,5823333.0,5823333.0,5823333.0,,,,,,,,,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,,,,,11115.0,,11114539.0,,,504.0,,,,504193.0,,,22077.0,,,,22076752.0,,,246.0,,,,246.0,1432861.0,246.0,0.0,코나솔,6610
899,(주)코셋,189350,2014/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-2843.0,-2843.0,0.0,-2843.0,-2843.0,-2843.0,,,,,9119.0,,9118529.0,,,-1509.0,,,,-1509083.0,,,8198.0,,,,8198084.0,,,-711.0,,,,-711.0,-2843303.0,-711.0,0.0,주식회사 코셋,4000
900,(주)코셋,189350,2014/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-2843.0,-2843.0,0.0,-2843.0,-2843.0,-2843.0,,,,,9119.0,,9118529.0,,,-1509.0,,,,-1509083.0,,,8198.0,,,,8198084.0,,,-711.0,,,,-711.0,-2843303.0,-711.0,0.0,주식회사 코셋,4000
901,(주)코셋,189350,2015/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,920.0,920.0,0.0,920.0,920.0,920.0,,,,,10129.0,,10129049.0,,,1617.0,,,,1616603.0,,,8400.0,,,,8399775.0,,,230.0,,,,230.0,920120.0,230.0,0.0,주식회사 코셋,2500
902,(주)코셋,189350,2015/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,920.0,920.0,0.0,920.0,920.0,920.0,,,,,10129.0,,10129049.0,,,1617.0,,,,1616603.0,,,8400.0,,,,8399775.0,,,230.0,,,,230.0,920120.0,230.0,0.0,주식회사 코셋,2500
903,(주)코셋,189350,2016/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,993.0,993.0,993.0,993.0,993.0,993.0,,,,,11323.0,,11322626.0,,,-676.0,,,,-676447.0,,,10839.0,,,,10838751.0,,,248.0,,,,248.0,993053.0,248.0,0.0,주식회사 코셋,2520
904,(주)코셋,189350,2016/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,993.0,993.0,993.0,993.0,993.0,993.0,,,,,11323.0,,11322626.0,,,-676.0,,,,-676447.0,,,10839.0,,,,10838751.0,,,248.0,,,,248.0,993053.0,248.0,0.0,주식회사 코셋,2520
905,(주)코셋,189350,2017/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,572.0,572.0,0.0,572.0,572.0,572.0,,,,,12000.0,,11999815.0,,,813.0,,,,812832.0,,,11843.0,,,,11842587.0,,,143.0,,,,143.0,571618.0,143.0,0.0,주식회사 코셋,1155
906,(주)코셋,189350,2017/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,572.0,572.0,0.0,572.0,572.0,572.0,,,,,12000.0,,11999815.0,,,813.0,,,,812832.0,,,11843.0,,,,11842587.0,,,143.0,,,,143.0,571618.0,143.0,0.0,주식회사 코셋,1155
907,(주)코셋,189350,2018/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-2656.0,-2656.0,-2656.0,-2656.0,-2656.0,-2656.0,,,,,9344.0,,9343575.0,,,-2231.0,,,,-2231465.0,,,11126.0,,,,11126160.0,,,-664.0,,,,-664.0,-2656239.0,-664.0,0.0,주식회사 코셋,1000
908,(주)코셋,189350,2018/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-2656.0,-2656.0,-2656.0,-2656.0,-2656.0,-2656.0,,,,,9344.0,,9343575.0,,,-2231.0,,,,-2231465.0,,,11126.0,,,,11126160.0,,,-664.0,,,,-664.0,-2656239.0,-664.0,0.0,주식회사 코셋,1000
909,(주)코셋,189350,2019/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-3162.0,-3162.0,-3162.0,-3162.0,-3162.0,-3162.0,,,,,11104.0,,11104406.0,,,451.0,,,,451330.0,,,11668.0,,,,11667835.0,,,-790.0,,,,-790.0,-3161856.0,-790.0,0.0,주식회사 코셋,1535
910,(주)코셋,189350,2019/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-3162.0,-3162.0,-3162.0,-3162.0,-3162.0,-3162.0,,,,,11104.0,,11104406.0,,,451.0,,,,451330.0,,,11668.0,,,,11667835.0,,,-790.0,,,,-790.0,-3161856.0,-790.0,0.0,주식회사 코셋,1535
911,(주)코셋,189350,2020/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,,,,,8693.0,,8692800.0,,,-1960.0,,,,-1959932.0,,,11145.0,,,,11144849.0,,,-60.0,,,,-60.0,-240791.0,-60.0,0.0,주식회사 코셋,2690
912,(주)코셋,189350,2020/12,,13100000.0,9100000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,-241.0,-241.0,-241.0,-241.0,-241.0,-241.0,,,,,8693.0,,8692800.0,,,-1960.0,,,,-1959932.0,,,11145.0,,,,11144849.0,,,-60.0,,,,-60.0,-240791.0,-60.0,0.0,주식회사 코셋,2690
913,(주)코셋,189350,2021/12,,13900000.0,9100000.0,4800000.0,4800000.0,4800000.0,,,,,,,,,-5800.0,-5800.0,-5800.0,-5800.0,-5800.0,-5800.0,,,,,5086.0,,5086089.0,,,-2997.0,,,,-2997329.0,,,8063.0,,,,8062964.0,,,-1248.0,,,,-1248.0,-5799631.0,-1248.0,0.0,주식회사 코셋,2560
914,(주)코셋,189350,2021/12,,13900000.0,9100000.0,4800000.0,4800000.0,4800000.0,,,,,,,,,-5800.0,-5800.0,-5800.0,-5800.0,-5800.0,-5800.0,,,,,5086.0,,5086089.0,,,-2997.0,,,,-2997329.0,,,8063.0,,,,8062964.0,,,-1248.0,,,,-1248.0,-5799631.0,-1248.0,0.0,주식회사 코셋,2560
915,(주)코셋,189350,2022/12,,13900000.0,9100000.0,4800000.0,4800000.0,4800000.0,,,,,,,,,-1735.0,-1735.0,-1735.0,-1735.0,-1735.0,-1735.0,,,,,3351.0,,3351434.0,,,-164.0,,,,-164443.0,,,11872.0,,,,11872150.0,,,-361.0,,,,-361.0,-1734655.0,-361.0,0.0,주식회사 코셋,2075
916,(주)코셋,189350,2022/12,,13900000.0,9100000.0,4800000.0,4800000.0,4800000.0,,,,,,,,,-1735.0,-1735.0,-1735.0,-1735.0,-1735.0,-1735.0,,,,,3351.0,,3351434.0,,,-164.0,,,,-164443.0,,,11872.0,,,,11872150.0,,,-361.0,,,,-361.0,-1734655.0,-361.0,0.0,주식회사 코셋,2075
917,(주)큐러블,86460,2014/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,1421.0,1421.0,0.0,1421.0,1421.0,1421.0,,,,,7904.0,,7904323.0,,,200.0,,,,200202.0,,,929.0,,,,929308.0,,,831.0,,,,831.0,1421293.0,831.0,0.0,주식회사 에스엔피제네틱스,2695
918,(주)큐러블,86460,2014/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,1421.0,1421.0,0.0,1421.0,1421.0,1421.0,,,,,7904.0,,7904323.0,,,200.0,,,,200202.0,,,929.0,,,,929308.0,,,831.0,,,,831.0,1421293.0,831.0,0.0,주식회사 에스엔피제네틱스,2695
919,(주)큐러블,86460,2015/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,2568.0,2568.0,0.0,2568.0,2568.0,2568.0,,,,,11008.0,,11007722.0,,,-20.0,,,,-20301.0,,,1113.0,,,,1112692.0,,,1435.0,,,,1435.0,2567821.0,1435.0,0.0,주식회사 에스엔피제네틱스,7600
920,(주)큐러블,86460,2015/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,2568.0,2568.0,0.0,2568.0,2568.0,2568.0,,,,,11008.0,,11007722.0,,,-20.0,,,,-20301.0,,,1113.0,,,,1112692.0,,,1435.0,,,,1435.0,2567821.0,1435.0,0.0,주식회사 에스엔피제네틱스,7600
921,(주)큐러블,86460,2016/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,-1217.0,-1217.0,-1217.0,-1217.0,-1217.0,-1217.0,,,,,9790.0,,9790386.0,,,-198.0,,,,-197511.0,,,980.0,,,,979511.0,,,-667.0,,,,-667.0,-1217336.0,-667.0,0.0,주식회사 에스엔피제네틱스,8300
922,(주)큐러블,86460,2016/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,-1217.0,-1217.0,-1217.0,-1217.0,-1217.0,-1217.0,,,,,9790.0,,9790386.0,,,-198.0,,,,-197511.0,,,980.0,,,,979511.0,,,-667.0,,,,-667.0,-1217336.0,-667.0,0.0,주식회사 에스엔피제네틱스,8300
923,(주)큐러블,86460,2017/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,1170.0,1170.0,0.0,1170.0,1170.0,1170.0,,,,,10960.0,,10960165.0,,,54.0,,,,53758.0,,,971.0,,,,970847.0,,,641.0,,,,641.0,1169779.0,641.0,0.0,주식회사 에스엔피제네틱스,5900
924,(주)큐러블,86460,2017/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,1170.0,1170.0,0.0,1170.0,1170.0,1170.0,,,,,10960.0,,10960165.0,,,54.0,,,,53758.0,,,971.0,,,,970847.0,,,641.0,,,,641.0,1169779.0,641.0,0.0,주식회사 에스엔피제네틱스,5900
925,(주)큐러블,86460,2018/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,5261.0,5261.0,5261.0,5261.0,5261.0,5261.0,,,,,16221.0,,16221021.0,,,-23.0,,,,-23059.0,,,919.0,,,,919264.0,,,2884.0,,,,2884.0,5260856.0,2884.0,0.0,주식회사 에스엔피제네틱스,7280
926,(주)큐러블,86460,2018/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,5261.0,5261.0,5261.0,5261.0,5261.0,5261.0,,,,,16221.0,,16221021.0,,,-23.0,,,,-23059.0,,,919.0,,,,919264.0,,,2884.0,,,,2884.0,5260856.0,2884.0,0.0,주식회사 에스엔피제네틱스,7280
927,(주)큐러블,86460,2019/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,-3669.0,-3669.0,-3669.0,-3669.0,-3669.0,-3669.0,,,,,12552.0,,12552188.0,,,-303.0,,,,-303452.0,,,649.0,,,,649464.0,,,-2012.0,,,,-2012.0,-3668833.0,-2012.0,0.0,주식회사 에스엔피제네틱스,2890
928,(주)큐러블,86460,2019/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,-3669.0,-3669.0,-3669.0,-3669.0,-3669.0,-3669.0,,,,,12552.0,,12552188.0,,,-303.0,,,,-303452.0,,,649.0,,,,649464.0,,,-2012.0,,,,-2012.0,-3668833.0,-2012.0,0.0,주식회사 에스엔피제네틱스,2890
929,(주)큐러블,86460,2020/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,4302.0,4302.0,4302.0,4302.0,4302.0,4302.0,,,,,16950.0,,16949937.0,,,-319.0,,,,-319194.0,,,774.0,,,,773821.0,,,2359.0,,,,2359.0,4302065.0,2359.0,0.0,주식회사 에스엔피제네틱스,4405
930,(주)큐러블,86460,2020/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,4302.0,4302.0,4302.0,4302.0,4302.0,4302.0,,,,,16950.0,,16949937.0,,,-319.0,,,,-319194.0,,,774.0,,,,773821.0,,,2359.0,,,,2359.0,4302065.0,2359.0,0.0,주식회사 에스엔피제네틱스,4405
931,(주)큐러블,86460,2021/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,-3696.0,-3696.0,-3696.0,-3696.0,-3696.0,-3696.0,,,,,13149.0,,13149259.0,,,-663.0,,,,-662782.0,,,1194.0,,,,1194223.0,,,-2044.0,,,,-2044.0,-3695956.0,-2044.0,0.0,주식회사 에스엔피제네틱스,5510
932,(주)큐러블,86460,2021/12,,1823850.0,0.0,1823850.0,1823850.0,1823850.0,,,,,,,,,-3696.0,-3696.0,-3696.0,-3696.0,-3696.0,-3696.0,,,,,13149.0,,13149259.0,,,-663.0,,,,-662782.0,,,1194.0,,,,1194223.0,,,-2044.0,,,,-2044.0,-3695956.0,-2044.0,0.0,주식회사 에스엔피제네틱스,5510
