회사명,거래소코드,회계년도,발행주식수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),주당순이익(원),주당순자산(원),종가(원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),당기순이익(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01290200]당기순이익(순손실)(연결)(천원),[U01290200]당기순이익(순손실)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원)
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2021/12,120337029,120337029,120337029,0,0,589,108313277,,108313277,,0,7912490,,7912490,,270499001,,270499001,,400776223,,400776223,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2021/12,120337029,120337029,120337029,0,0,589,108313277,,108313277,,0,7912490,,7912490,,270499001,,270499001,,400776223,,400776223,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2022/12,185263481,185263481,185263481,0,0,254,67866689,,67866689,,0,-94886887,,-94886887,,225503515,,225503515,,357855142,,357855142,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2022/12,185263481,185263481,185263481,0,0,254,67866689,,67866689,,0,-94886887,,-94886887,,225503515,,225503515,,357855142,,357855142,
오상자이엘(주),053980,2012/12,15038522,15038522,15038522,126,0,6200,7571567,6836053,7571567,6836053,1878000,4084567,1878493,4084567,1878493,47346846,44735117,47346846,44735117,42681378,38029637,42681378,38029637
오상자이엘(주),053980,2012/12,15038522,0,15038522,126,0,6200,7571567,6836053,7571567,6836053,1878000,4084567,1878493,4084567,1878493,47346846,44735117,47346846,44735117,42681378,38029637,42681378,38029637
오상자이엘(주),053980,2012/12,15038522,15038522,15038522,126,0,6200,7571567,6836053,7571567,6836053,1878000,4084567,1878493,4084567,1878493,47346846,44735117,47346846,44735117,42681378,38029637,42681378,38029637
오상자이엘(주),053980,2013/12,16014137,16014137,16014137,14,0,12800,4239092,3722744,4239092,3722744,220000,3751604,220005,3751604,220005,51200780,49418094,51200780,49418094,54999205,46677731,54999205,46677731
오상자이엘(주),053980,2013/12,16014137,16014137,16014137,14,0,12800,4239092,3722744,4239092,3722744,220000,3751604,220005,3751604,220005,51200780,49418094,51200780,49418094,54999205,46677731,54999205,46677731
오상자이엘(주),053980,2013/12,16014137,0,16014137,14,0,12800,4239092,3722744,4239092,3722744,220000,3751604,220005,3751604,220005,51200780,49418094,51200780,49418094,54999205,46677731,54999205,46677731
오상자이엘(주),053980,2014/12,16782576,16782576,16782576,75,0,13300,3321608,2233059,3321608,2233059,1238446,2858344,1238446,2858344,1238446,56961842,56591095,56961842,56591095,61058086,51294719,61058086,51294719
오상자이엘(주),053980,2014/12,16782576,16782576,16782576,75,0,13300,3321608,2233059,3321608,2233059,1238446,2858344,1238446,2858344,1238446,56961842,56591095,56961842,56591095,61058086,51294719,61058086,51294719
오상자이엘(주),053980,2014/12,16782576,0,16782576,75,0,13300,3321608,2233059,3321608,2233059,1238446,2858344,1238446,2858344,1238446,56961842,56591095,56961842,56591095,61058086,51294719,61058086,51294719
오상자이엘(주),053980,2015/12,17747882,17747882,17747882,-1453,0,9990,3217370,3176184,3217370,3176184,-25234133,-24193398,-25234133,-24193398,-25234133,57174842,56775681,57174842,56775681,50636089,39901678,50636089,39901678
오상자이엘(주),053980,2015/12,17747882,17747882,17747882,-1453,0,9990,3217370,3176184,3217370,3176184,-25234133,-24193398,-25234133,-24193398,-25234133,57174842,56775681,57174842,56775681,50636089,39901678,50636089,39901678
오상자이엘(주),053980,2015/12,17747882,0,17747882,-1453,0,9990,3217370,3176184,3217370,3176184,-25234133,-24193398,-25234133,-24193398,-25234133,57174842,56775681,57174842,56775681,50636089,39901678,50636089,39901678
오상자이엘(주),053980,2016/12,17747882,17747882,17747882,-106,0,8450,5539599,5147626,5539599,5147626,-1875675,-3713243,-1875675,-3713243,-1875675,60762691,60257411,60762691,60257411,46974113,38026085,46974113,38026085
오상자이엘(주),053980,2016/12,17747882,0,17747882,-106,0,8450,5539599,5147626,5539599,5147626,-1875675,-3713243,-1875675,-3713243,-1875675,60762691,60257411,60762691,60257411,46974113,38026085,46974113,38026085
오상자이엘(주),053980,2016/12,17747882,17747882,17747882,-106,0,8450,5539599,5147626,5539599,5147626,-1875675,-3713243,-1875675,-3713243,-1875675,60762691,60257411,60762691,60257411,46974113,38026085,46974113,38026085
오상자이엘(주),053980,2017/12,17747882,17747882,17747882,87,0,6260,-2071236,-4763013,-2071236,-4763013,1534097,3040322,1534097,3040322,1534097,66950982,62355803,66950982,62355803,49942862,39558549,49942862,39558549
오상자이엘(주),053980,2017/12,17747882,0,17747882,87,0,6260,-2071236,-4763013,-2071236,-4763013,1534097,3040322,1534097,3040322,1534097,66950982,62355803,66950982,62355803,49942862,39558549,49942862,39558549
오상자이엘(주),053980,2017/12,17747882,17747882,17747882,87,0,6260,-2071236,-4763013,-2071236,-4763013,1534097,3040322,1534097,3040322,1534097,66950982,62355803,66950982,62355803,49942862,39558549,49942862,39558549
오상자이엘(주),053980,2018/12,17747882,17747882,17747882,-98,0,6730,1599625,587999,1599625,587999,-1734074,-1281951,-1734074,-1281951,-1734074,64710674,58487489,64710674,58487489,49482201,38480761,49482201,38480761
오상자이엘(주),053980,2018/12,17747882,0,17747882,-98,0,6730,1599625,587999,1599625,587999,-1734074,-1281951,-1734074,-1281951,-1734074,64710674,58487489,64710674,58487489,49482201,38480761,49482201,38480761
오상자이엘(주),053980,2018/12,17747882,17747882,17747882,-98,0,6730,1599625,587999,1599625,587999,-1734074,-1281951,-1734074,-1281951,-1734074,64710674,58487489,64710674,58487489,49482201,38480761,49482201,38480761
오상자이엘(주),053980,2019/12,17747882,17747882,17747882,-834,0,6270,2455603,50069,2455603,50069,-14706177,-14791226,-14706177,-14791226,-14706177,74222347,66721621,74222347,66721621,37826685,24551391,37826685,24551391
오상자이엘(주),053980,2019/12,17747882,0,17747882,-834,0,6270,2455603,50069,2455603,50069,-14706177,-14791226,-14706177,-14791226,-14706177,74222347,66721621,74222347,66721621,37826685,24551391,37826685,24551391
오상자이엘(주),053980,2019/12,17747882,17747882,17747882,-834,0,6270,2455603,50069,2455603,50069,-14706177,-14791226,-14706177,-14791226,-14706177,74222347,66721621,74222347,66721621,37826685,24551391,37826685,24551391
오상자이엘(주),053980,2020/12,17747882,0,17747882,206,0,9750,5551188,4829559,5551188,4829559,3630375,19592864,3630375,19592864,3630375,68977863,63728319,68977863,63728319,58678107,28993502,58678107,28993502
오상자이엘(주),053980,2020/12,17747882,17747882,17747882,206,0,9750,5551188,4829559,5551188,4829559,3630375,19592864,3630375,19592864,3630375,68977863,63728319,68977863,63728319,58678107,28993502,58678107,28993502
오상자이엘(주),053980,2020/12,17747882,17747882,17747882,206,0,9750,5551188,4829559,5551188,4829559,3630375,19592864,3630375,19592864,3630375,68977863,63728319,68977863,63728319,58678107,28993502,58678107,28993502
오상자이엘(주),053980,2021/12,17747882,0,17747882,447,0,7350,3081064,4265560,3081064,4265560,7886153,4572448,7886153,4572448,7886153,90479360,80818697,90479360,80818697,64509184,37048521,64509184,37048521
오상자이엘(주),053980,2021/12,17747882,17747882,17747882,447,0,7350,3081064,4265560,3081064,4265560,7886153,4572448,7886153,4572448,7886153,90479360,80818697,90479360,80818697,64509184,37048521,64509184,37048521
오상자이엘(주),053980,2021/12,17747882,17747882,17747882,447,0,7350,3081064,4265560,3081064,4265560,7886153,4572448,7886153,4572448,7886153,90479360,80818697,90479360,80818697,64509184,37048521,64509184,37048521
오상자이엘(주),053980,2022/12,17747882,17747882,17747882,397,0,4905,6130960,5602071,6130960,5602071,7002078,8438510,7002078,8438510,7002078,95845830,87455798,95845830,87455798,71965631,43983768,71965631,43983768
오상자이엘(주),053980,2022/12,17747882,0,17747882,397,0,4905,6130960,5602071,6130960,5602071,7002078,8438510,7002078,8438510,7002078,95845830,87455798,95845830,87455798,71965631,43983768,71965631,43983768
오상자이엘(주),053980,2022/12,17747882,17747882,17747882,397,0,4905,6130960,5602071,6130960,5602071,7002078,8438510,7002078,8438510,7002078,95845830,87455798,95845830,87455798,71965631,43983768,71965631,43983768
오성첨단소재(주),052420,2012/12,26817576,26817576,26817576,-4471,0,2805,-36347991,-36283557,-36347991,-36283557,-116076000,-282629337,-117538775,-282629337,-117538775,104705410,104137867,104705410,104137867,34084376,40472947,34084376,40472947
오성첨단소재(주),052420,2012/12,26817576,26817576,26817576,-4471,0,2805,-36347991,-36283557,-36347991,-36283557,-116076000,-282629337,-117538775,-282629337,-117538775,104705410,104137867,104705410,104137867,34084376,40472947,34084376,40472947
오성첨단소재(주),052420,2013/12,27449789,27449789,27449789,-28598,0,1385,-7985305,-7856095,-7985305,-7856095,-777311000,-771616798,-777311105,-771616798,-777311105,134548449,133782921,134548449,133782921,-68555688,-68015502,-68555688,-68015502
오성첨단소재(주),052420,2013/12,27449789,27449789,27449789,-28598,0,1385,-7985305,-7856095,-7985305,-7856095,-777311000,-771616798,-777311105,-771616798,-777311105,134548449,133782921,134548449,133782921,-68555688,-68015502,-68555688,-68015502
오성첨단소재(주),052420,2014/12,123955573,123955573,123955573,-843,0,1215,-3529299,-3503379,-3529299,-3503379,-53050245,-53755898,-53050245,-53755898,-53050245,116506713,116363082,116506713,116363082,112980405,114224451,112980405,114224451
오성첨단소재(주),052420,2014/12,123955573,0,123955573,-843,0,1215,-3529299,-3503379,-3529299,-3503379,-53050245,-53755898,-53050245,-53755898,-53050245,116506713,116363082,116506713,116363082,112980405,114224451,112980405,114224451
오성첨단소재(주),052420,2014/12,123955573,123955573,123955573,-843,0,1215,-3529299,-3503379,-3529299,-3503379,-53050245,-53755898,-53050245,-53755898,-53050245,116506713,116363082,116506713,116363082,112980405,114224451,112980405,114224451
오성첨단소재(주),052420,2015/12,123955580,123955580,123955580,-455,0,795,2622779,2667594,2622779,2667594,-56454274,-55130525,-56454274,-55130525,-56454274,50864464,50535409,50864464,50535409,58203985,58120625,58203985,58120625
오성첨단소재(주),052420,2015/12,123955580,123955580,123955580,-455,0,795,2622779,2667594,2622779,2667594,-56454274,-55130525,-56454274,-55130525,-56454274,50864464,50535409,50864464,50535409,58203985,58120625,58203985,58120625
오성첨단소재(주),052420,2016/12,143955580,143955580,143955580,-198,0,1090,-4169899,-4177379,-4169899,-4177379,-24842612,-24844153,-24842612,-24844153,-24842612,44968625,44416709,44968625,44416709,42006621,41928158,42006621,41928158
오성첨단소재(주),052420,2016/12,143955580,143955580,143955580,-198,0,1090,-4169899,-4177379,-4169899,-4177379,-24842612,-24844153,-24842612,-24844153,-24842612,44968625,44416709,44968625,44416709,42006621,41928158,42006621,41928158
오성첨단소재(주),052420,2017/12,205359736,204144157,205359736,5,0,882,-6307504,-6427190,-6307504,-6427190,989161,1061040,989161,1061040,989161,44689681,44357524,44689681,44357524,76284739,76344284,76284739,76344284
오성첨단소재(주),052420,2017/12,205359736,204144157,205359736,5,0,882,-6307504,-6427190,-6307504,-6427190,989161,1061040,989161,1061040,989161,44689681,44357524,44689681,44357524,76284739,76344284,76284739,76344284
오성첨단소재(주),052420,2018/12,49717899,49717899,49717899,97,0,2150,9467111,9936938,9467111,9936938,5860699,5501041,5860699,5501041,5860699,44104349,44104349,44104349,44104349,132394548,132863866,132394548,132863866
오성첨단소재(주),052420,2018/12,49717899,49717899,49717899,97,0,2150,9467111,9936938,9467111,9936938,5860699,5501041,5860699,5501041,5860699,44104349,44104349,44104349,44104349,132394548,132863866,132394548,132863866
오성첨단소재(주),052420,2019/12,61966225,61966225,61966225,253,0,2645,5345907,7407495,5345907,7407495,15679208,14596511,15679208,14596511,15679208,66605461,66605461,66605461,66605461,174286073,175485211,174286073,175485211
오성첨단소재(주),052420,2019/12,61966225,61966225,61966225,253,0,2645,5345907,7407495,5345907,7407495,15679208,14596511,15679208,14596511,15679208,66605461,66605461,66605461,66605461,174286073,175485211,174286073,175485211
오성첨단소재(주),052420,2020/12,67735025,67735025,67735025,199,0,4410,9835102,13496136,9835102,13496136,12444789,10449038,12444789,10449038,12444789,79613129,79546991,79613129,79546991,194397654,196776943,194397654,196776943
오성첨단소재(주),052420,2020/12,67735025,67735025,67735025,199,0,4410,9835102,13496136,9835102,13496136,12444789,10449038,12444789,10449038,12444789,79613129,79546991,79613129,79546991,194397654,196776943,194397654,196776943
오성첨단소재(주),052420,2021/12,72167316,72167316,72167316,-149,0,2530,2571865,4742703,2571865,4742703,-10288863,-11497429,-10241425,-11497429,-10241425,92123812,91255368,92123812,91255368,202252572,202998604,202252572,202998604
오성첨단소재(주),052420,2021/12,72167316,72167316,72167316,-149,0,2530,2571865,4742703,2571865,4742703,-10288863,-11497429,-10241425,-11497429,-10241425,92123812,91255368,92123812,91255368,202252572,202998604,202252572,202998604
오성첨단소재(주),052420,2022/12,69517744,69517744,69517744,25,0,1630,31759135,16611934,31759135,16611934,1771027,2417832,1771027,2417832,1771027,117107875,98979021,117107875,98979021,200189680,200288907,200189680,200288907
오성첨단소재(주),052420,2022/12,69517744,69517744,69517744,25,0,1630,31759135,16611934,31759135,16611934,1771027,2417832,1771027,2417832,1771027,117107875,98979021,117107875,98979021,200189680,200288907,200189680,200288907
오션브릿지(주),241790,2016/12,9124980,9124980,9124980,1011,0,10900,,7259590,,7259590,6448197,,6448197,,6448197,,34987670,,34987670,,30921867,,30921867
오션브릿지(주),241790,2016/12,9124980,9124980,9124980,1011,0,10900,,7259590,,7259590,6448197,,6448197,,6448197,,34987670,,34987670,,30921867,,30921867
오션브릿지(주),241790,2017/12,9124980,9124980,9124980,990,0,10100,2301035,1700498,2301035,1700498,9037340,8988764,9037340,8988764,9037340,56032967,51481824,56032967,51481824,40885488,40694963,40885488,40694963
오션브릿지(주),241790,2017/12,9124980,9124980,9124980,990,0,10100,2301035,1700498,2301035,1700498,9037340,8988764,9037340,8988764,9037340,56032967,51481824,56032967,51481824,40885488,40694963,40885488,40694963
오션브릿지(주),241790,2018/12,9124980,9124980,9124980,1294,0,7530,29320758,28436555,29320758,28436555,11783730,14077175,11783730,14077175,11783730,94181914,73781548,94181914,73781548,54824380,51249553,54824380,51249553
오션브릿지(주),241790,2018/12,9124980,9124980,9124980,1294,0,7530,29320758,28436555,29320758,28436555,11783730,14077175,11783730,14077175,11783730,94181914,73781548,94181914,73781548,54824380,51249553,54824380,51249553
오션브릿지(주),241790,2019/12,10002634,10002634,10002634,951,0,10300,1144180,2152767,1144180,2152767,8910415,11383539,8910415,11383539,8910415,75770273,52540276,75770273,52540276,68042221,63324574,68042221,63324574
오션브릿지(주),241790,2019/12,10002634,10002634,10002634,951,0,10300,1144180,2152767,1144180,2152767,8910415,11383539,8910415,11383539,8910415,75770273,52540276,75770273,52540276,68042221,63324574,68042221,63324574
오션브릿지(주),241790,2020/12,10002634,10002634,10002634,1378,0,18100,6280673,925254,6280673,925254,13614993,15451436,13614993,15451436,13614993,91634634,68198226,91634634,68198226,80780649,74222469,80780649,74222469
오션브릿지(주),241790,2020/12,10002634,10002634,10002634,1378,0,18100,6280673,925254,6280673,925254,13614993,15451436,13614993,15451436,13614993,91634634,68198226,91634634,68198226,80780649,74222469,80780649,74222469
오션브릿지(주),241790,2021/12,10002634,10002634,10002634,1315,0,16600,3647743,-3207129,3647743,-3207129,12940771,14634007,12940771,14634007,12940771,93940249,78510199,93940249,78510199,89586203,81328923,89586203,81328923
오션브릿지(주),241790,2021/12,10002634,10002634,10002634,1315,0,16600,3647743,-3207129,3647743,-3207129,12940771,14634007,12940771,14634007,12940771,93940249,78510199,93940249,78510199,89586203,81328923,89586203,81328923
오션브릿지(주),241790,2022/12,10002634,10002634,10002634,1731,0,13300,37216411,44633462,37216411,44633462,16792128,15783984,16792128,15783984,16792128,164969267,127933577,164969267,127933577,103569651,95222537,103569651,95222537
오션브릿지(주),241790,2022/12,10002634,10002634,10002634,1731,0,13300,37216411,44633462,37216411,44633462,16792128,15783984,16792128,15783984,16792128,164969267,127933577,164969267,127933577,103569651,95222537,103569651,95222537
오토앤(주),353590,2022/12,12875570,0,12875570,-190,0,12550,-1678021,-1654837,-1678021,-1654837,-2422340,-2411683,-2422340,-2411683,-2422340,47843108,47596459,47843108,47596459,30084149,30091259,30084149,30091259
오토앤(주),353590,2022/12,12875570,12875570,12875570,-190,0,12550,-1678021,-1654837,-1678021,-1654837,-2422340,-2411683,-2422340,-2411683,-2422340,47843108,47596459,47843108,47596459,30084149,30091259,30084149,30091259
오토앤(주),353590,2022/12,12875570,12875570,12875570,-190,0,12550,-1678021,-1654837,-1678021,-1654837,-2422340,-2411683,-2422340,-2411683,-2422340,47843108,47596459,47843108,47596459,30084149,30091259,30084149,30091259
오픈엣지테크놀로지(주),394280,2022/12,21160611,21160611,21160611,-1352,0,7410,-26690718,-24850670,-26690718,-24850670,-24785880,-25226550,-24785880,-25226550,-24785880,10011688,10011688,10011688,10011688,32249347,34068488,32249347,34068488
오픈엣지테크놀로지(주),394280,2022/12,21160611,0,21160611,-1352,0,7410,-26690718,-24850670,-26690718,-24850670,-24785880,-25226550,-24785880,-25226550,-24785880,10011688,10011688,10011688,10011688,32249347,34068488,32249347,34068488
오픈엣지테크놀로지(주),394280,2022/12,21160611,21160611,21160611,-1352,0,7410,-26690718,-24850670,-26690718,-24850670,-24785880,-25226550,-24785880,-25226550,-24785880,10011688,10011688,10011688,10011688,32249347,34068488,32249347,34068488
올리패스(주),244460,2019/12,15886145,15886145,15886145,-2666,0,23500,-16754494,-12818171,-16754494,-12818171,-41022216,-46426664,-41022216,-46426664,-41022216,1705302,320262,1705302,320262,18771366,24266610,18771366,24266610
올리패스(주),244460,2019/12,15886145,15886145,15886145,-2666,0,23500,-16754494,-12818171,-16754494,-12818171,-41022216,-46426664,-41022216,-46426664,-41022216,1705302,320262,1705302,320262,18771366,24266610,18771366,24266610
올리패스(주),244460,2020/12,18920242,2465252,18920242,-1340,0,27650,-20335523,-16400269,-20335523,-16400269,-22047895,-24579285,-22047895,-24579285,-22047895,2860719,269816,2860719,269816,43213694,45550204,43213694,45550204
올리패스(주),244460,2020/12,18920242,18920242,18920242,-1340,0,27650,-20335523,-16400269,-20335523,-16400269,-22047895,-24579285,-22047895,-24579285,-22047895,2860719,269816,2860719,269816,43213694,45550204,43213694,45550204
올리패스(주),244460,2020/12,18920242,16454990,18920242,-1340,0,27650,-20335523,-16400269,-20335523,-16400269,-22047895,-24579285,-22047895,-24579285,-22047895,2860719,269816,2860719,269816,43213694,45550204,43213694,45550204
올리패스(주),244460,2021/12,29556038,26163573,29556038,-815,0,9190,-19623174,-18230727,-19623174,-18230727,-24063434,-25724368,-24063434,-25724368,-24063434,851777,48000,851777,48000,30155745,33154789,30155745,33154789
올리패스(주),244460,2021/12,29556038,3392465,29556038,-815,0,9190,-19623174,-18230727,-19623174,-18230727,-24063434,-25724368,-24063434,-25724368,-24063434,851777,48000,851777,48000,30155745,33154789,30155745,33154789
올리패스(주),244460,2021/12,29556038,29556038,29556038,-815,0,9190,-19623174,-18230727,-19623174,-18230727,-24063434,-25724368,-24063434,-25724368,-24063434,851777,48000,851777,48000,30155745,33154789,30155745,33154789
올리패스(주),244460,2022/12,31021775,31021775,31021775,-728,0,6090,-15486202,-14346485,-15486202,-14346485,-22120796,-24752093,-22120796,-24752093,-22120796,2296028,411375,2296028,411375,9226119,14867047,9226119,14867047
올리패스(주),244460,2022/12,31021775,1689597,31021775,-728,0,6090,-15486202,-14346485,-15486202,-14346485,-22120796,-24752093,-22120796,-24752093,-22120796,2296028,411375,2296028,411375,9226119,14867047,9226119,14867047
올리패스(주),244460,2022/12,31021775,29332178,31021775,-728,0,6090,-15486202,-14346485,-15486202,-14346485,-22120796,-24752093,-22120796,-24752093,-22120796,2296028,411375,2296028,411375,9226119,14867047,9226119,14867047
올릭스(주),226950,2018/12,6503921,6503921,6503921,-1333,0,68400,-8359442,-8357124,-8359442,-8357124,-7730515,-7742007,-7730515,-7742007,-7730515,302000,302000,302000,302000,54938008,54967986,54938008,54967986
올릭스(주),226950,2018/12,6503921,6503921,6503921,-1333,0,68400,-8359442,-8357124,-8359442,-8357124,-7730515,-7742007,-7730515,-7742007,-7730515,302000,302000,302000,302000,54938008,54967986,54938008,54967986
올릭스(주),226950,2019/12,6530121,6530121,6530121,-1931,0,42400,-10733213,-8668281,-10733213,-8668281,-12572526,-14352745,-12572526,-14352745,-12572526,1130327,1130327,1130327,1130327,41807328,43475224,41807328,43475224
올릭스(주),226950,2019/12,6530121,6530121,6530121,-1931,0,42400,-10733213,-8668281,-10733213,-8668281,-12572526,-14352745,-12572526,-14352745,-12572526,1130327,1130327,1130327,1130327,41807328,43475224,41807328,43475224
올릭스(주),226950,2020/12,13542060,13542060,13542060,-1362,0,50300,-3759219,-2482750,-3759219,-2482750,-17917171,-19384553,-17917171,-19384553,-17917171,2474272,2474272,2474272,2474272,45350851,48573256,45350851,48573256
올릭스(주),226950,2020/12,13542060,13542060,13542060,-1362,0,50300,-3759219,-2482750,-3759219,-2482750,-17917171,-19384553,-17917171,-19384553,-17917171,2474272,2474272,2474272,2474272,45350851,48573256,45350851,48573256
올릭스(주),226950,2021/12,13703160,13703160,13703160,-2196,0,41000,-19053575,-17923421,-19053575,-17923421,-30057538,-30277901,-30057538,-30277901,-30057538,3674357,3738948,3674357,3738948,19407382,20833109,19407382,20833109
올릭스(주),226950,2021/12,13703160,13703160,13703160,-2196,0,41000,-19053575,-17923421,-19053575,-17923421,-30057538,-30277901,-30057538,-30277901,-30057538,3674357,3738948,3674357,3738948,19407382,20833109,19407382,20833109
올릭스(주),226950,2022/12,16703168,16703168,16703168,-1459,0,20350,-30682858,-28471644,-30682858,-28471644,-19991318,-21887806,-19991318,-21887806,-19991318,9320324,9490673,9320324,9490673,66202555,67529195,66202555,67529195
올릭스(주),226950,2022/12,16703168,3000008,16703168,-1459,0,20350,-30682858,-28471644,-30682858,-28471644,-19991318,-21887806,-19991318,-21887806,-19991318,9320324,9490673,9320324,9490673,66202555,67529195,66202555,67529195
올릭스(주),226950,2022/12,16703168,13703160,16703168,-1459,0,20350,-30682858,-28471644,-30682858,-28471644,-19991318,-21887806,-19991318,-21887806,-19991318,9320324,9490673,9320324,9490673,66202555,67529195,66202555,67529195
옵티시스(주),109080,2012/12,5636000,5636000,5636000,663,0,7150,,2566894,,2566894,3380000,,3380374,,3380374,,17464741,,17464741,,23814666,,23814666
옵티시스(주),109080,2012/12,5636000,5636000,5636000,663,0,7150,,2566894,,2566894,3380000,,3380374,,3380374,,17464741,,17464741,,23814666,,23814666
옵티시스(주),109080,2013/12,5636000,5636000,5636000,363,0,6090,,2053024,,2053024,1813000,,1813310,,1813310,,15452786,,15452786,,24984406,,24984406
옵티시스(주),109080,2013/12,5636000,5636000,5636000,363,0,6090,,2053024,,2053024,1813000,,1813310,,1813310,,15452786,,15452786,,24984406,,24984406
옵티시스(주),109080,2014/12,5636000,5636000,5636000,581,0,5450,,4920864,,4920864,2857820,,2857820,,2857820,,18765445,,18765445,,27672060,,27672060
옵티시스(주),109080,2014/12,5636000,5636000,5636000,581,0,5450,,4920864,,4920864,2857820,,2857820,,2857820,,18765445,,18765445,,27672060,,27672060
옵티시스(주),109080,2015/12,5636000,5636000,5636000,439,0,6100,,3732885,,3732885,2158515,,2158515,,2158515,,15867093,,15867093,,29559987,,29559987
옵티시스(주),109080,2015/12,5636000,5636000,5636000,439,0,6100,,3732885,,3732885,2158515,,2158515,,2158515,,15867093,,15867093,,29559987,,29559987
옵티시스(주),109080,2016/12,5636000,5636000,5636000,476,0,6810,,3871391,,3871391,2330830,,2330830,,2330830,,17126539,,17126539,,31542430,,31542430
옵티시스(주),109080,2016/12,5636000,5636000,5636000,476,0,6810,,3871391,,3871391,2330830,,2330830,,2330830,,17126539,,17126539,,31542430,,31542430
옵티시스(주),109080,2017/12,5636000,5636000,5636000,348,0,6640,,2636300,,2636300,1703708,,1703708,,1703708,,17931058,,17931058,,33001526,,33001526
옵티시스(주),109080,2017/12,5636000,5636000,5636000,348,0,6640,,2636300,,2636300,1703708,,1703708,,1703708,,17931058,,17931058,,33001526,,33001526
옵티시스(주),109080,2018/12,5636000,5636000,5636000,566,0,7170,,3125514,,3125514,2771172,,2771172,,2771172,,21275099,,21275099,,35430242,,35430242
옵티시스(주),109080,2018/12,5636000,5636000,5636000,566,0,7170,,3125514,,3125514,2771172,,2771172,,2771172,,21275099,,21275099,,35430242,,35430242
옵티시스(주),109080,2019/12,5636000,5636000,5636000,579,0,7780,,2148996,,2148996,2834539,,2834539,,2834539,,19692118,,19692118,,37914906,,37914906
옵티시스(주),109080,2019/12,5636000,5636000,5636000,579,0,7780,,2148996,,2148996,2834539,,2834539,,2834539,,19692118,,19692118,,37914906,,37914906
옵티시스(주),109080,2020/12,5636000,5636000,5636000,313,0,8150,,3713666,,3713666,1528134,,1528134,,1528134,,20410902,,20410902,,39179543,,39179543
옵티시스(주),109080,2020/12,5636000,5636000,5636000,313,0,8150,,3713666,,3713666,1528134,,1528134,,1528134,,20410902,,20410902,,39179543,,39179543
옵티시스(주),109080,2021/12,5636000,5636000,5636000,1186,0,20200,,3721360,,3721360,5796982,,5796982,,5796982,,24166396,,24166396,,44732106,,44732106
옵티시스(주),109080,2021/12,5636000,5636000,5636000,1186,0,20200,,3721360,,3721360,5796982,,5796982,,5796982,,24166396,,24166396,,44732106,,44732106
옵티시스(주),109080,2022/12,5636000,5636000,5636000,1519,0,11800,,4609508,,4609508,7392988,,7392988,,7392988,,28704722,,28704722,,51091414,,51091414
옵티시스(주),109080,2022/12,5636000,5636000,5636000,1519,0,11800,,4609508,,4609508,7392988,,7392988,,7392988,,28704722,,28704722,,51091414,,51091414
와이더블유(주),051390,2012/12,11355368,11355368,11355368,396,0,4675,7178585,6441440,7178585,6441440,4232000,3909887,4231881,3909887,4231881,62429831,61182083,62429831,61182083,69491377,69753094,69491377,69753094
와이더블유(주),051390,2012/12,11355368,11355368,11355368,396,0,4675,7178585,6441440,7178585,6441440,4232000,3909887,4231881,3909887,4231881,62429831,61182083,62429831,61182083,69491377,69753094,69491377,69753094
와이더블유(주),051390,2013/12,11355368,11355368,11355368,445,0,4650,8246817,8107114,8246817,8107114,4759000,4706313,4759262,4706313,4759262,25706255,25434265,25706255,25434265,73266926,73626895,73266926,73626895
와이더블유(주),051390,2013/12,11355368,11355368,11355368,445,0,4650,8246817,8107114,8246817,8107114,4759000,4706313,4759262,4706313,4759262,25706255,25434265,25706255,25434265,73266926,73626895,73266926,73626895
와이더블유(주),051390,2014/12,11355368,0,11355368,95,0,4140,-4220843,-4035790,-4220843,-4035790,1010590,1064279,1010590,1064279,1010590,16646403,17419766,16646403,17419766,73331572,73632122,73331572,73632122
와이더블유(주),051390,2014/12,11355368,11355368,11355368,95,0,4140,-4220843,-4035790,-4220843,-4035790,1010590,1064279,1010590,1064279,1010590,16646403,17419766,16646403,17419766,73331572,73632122,73331572,73632122
와이더블유(주),051390,2014/12,11355368,11355368,11355368,95,0,4140,-4220843,-4035790,-4220843,-4035790,1010590,1064279,1010590,1064279,1010590,16646403,17419766,16646403,17419766,73331572,73632122,73331572,73632122
