회사명,거래소코드,회계년도,종가(원)
주식회사 에스엔피제네틱스,086460,2019/10,3455
주식회사 에스엔피제네틱스,086460,2019/11,3445
주식회사 에스엔피제네틱스,086460,2019/12,2890
주식회사 에스엔피제네틱스,086460,2020/01,2825
주식회사 에스엔피제네틱스,086460,2020/02,2350
주식회사 에스엔피제네틱스,086460,2020/03,1725
주식회사 에스엔피제네틱스,086460,2020/04,3770
주식회사 에스엔피제네틱스,086460,2020/05,2415
주식회사 에스엔피제네틱스,086460,2020/06,3100
주식회사 에스엔피제네틱스,086460,2020/07,3195
주식회사 에스엔피제네틱스,086460,2020/08,3500
주식회사 에스엔피제네틱스,086460,2020/09,4100
주식회사 에스엔피제네틱스,086460,2020/10,3600
주식회사 에스엔피제네틱스,086460,2020/11,6790
주식회사 에스엔피제네틱스,086460,2020/12,4405
주식회사 에스엔피제네틱스,086460,2021/01,5800
주식회사 에스엔피제네틱스,086460,2021/02,5000
주식회사 에스엔피제네틱스,086460,2021/03,6500
주식회사 에스엔피제네틱스,086460,2021/04,7040
주식회사 에스엔피제네틱스,086460,2021/05,5500
주식회사 에스엔피제네틱스,086460,2021/06,5520
주식회사 에스엔피제네틱스,086460,2021/07,7000
주식회사 에스엔피제네틱스,086460,2021/08,6280
주식회사 에스엔피제네틱스,086460,2021/09,6100
주식회사 에스엔피제네틱스,086460,2021/10,5790
주식회사 에스엔피제네틱스,086460,2021/11,5350
주식회사 에스엔피제네틱스,086460,2021/12,5510
주식회사 에스엔피제네틱스,086460,2022/01,5300
주식회사 에스엔피제네틱스,086460,2022/02,6200
주식회사 에스엔피제네틱스,086460,2022/03,6860
주식회사 에스엔피제네틱스,086460,2022/04,7900
주식회사 에스엔피제네틱스,086460,2022/05,9100
주식회사 에스엔피제네틱스,086460,2022/06,9000
주식회사 에스엔피제네틱스,086460,2022/07,8990
주식회사 에스엔피제네틱스,086460,2022/08,7690
주식회사 에스엔피제네틱스,086460,2022/09,10100
주식회사 에스엔피제네틱스,086460,2022/10,7950
주식회사 에스엔피제네틱스,086460,2022/11,7230
주식회사 에스엔피제네틱스,086460,2022/12,8700
주식회사 에스엔피제네틱스,086460,2023/01,7460
주식회사 에스엔피제네틱스,086460,2023/02,7100
주식회사 에스엔피제네틱스,086460,2023/03,8150
주식회사 에스엔피제네틱스,086460,2023/04,7100
주식회사 에스엔피제네틱스,086460,2023/05,6200
주식회사 에스엔피제네틱스,086460,2023/06,7000
주식회사 에스엔피제네틱스,086460,2023/07,8600
주식회사 에스엔피제네틱스,086460,2023/08,8760
주식회사 에스엔피제네틱스,086460,2023/09,6430
주식회사 에스엔피제네틱스,086460,2023/10,5600
주식회사 에프앤가이드,064850,2013/07,2300
주식회사 에프앤가이드,064850,2013/08,2200
주식회사 에프앤가이드,064850,2013/09,2200
주식회사 에프앤가이드,064850,2013/10,2200
주식회사 에프앤가이드,064850,2014/01,1880
주식회사 에프앤가이드,064850,2014/02,1800
주식회사 에프앤가이드,064850,2014/03,1510
주식회사 에프앤가이드,064850,2014/04,1705
주식회사 에프앤가이드,064850,2014/05,1650
주식회사 에프앤가이드,064850,2014/06,1100
주식회사 에프앤가이드,064850,2014/07,1500
주식회사 에프앤가이드,064850,2014/08,1160
주식회사 에프앤가이드,064850,2014/09,1300
주식회사 에프앤가이드,064850,2014/10,1540
주식회사 에프앤가이드,064850,2014/11,1930
주식회사 에프앤가이드,064850,2014/12,1850
주식회사 에프앤가이드,064850,2015/01,1580
주식회사 에프앤가이드,064850,2015/02,1200
주식회사 에프앤가이드,064850,2015/03,2100
주식회사 에프앤가이드,064850,2015/04,2520
주식회사 에프앤가이드,064850,2015/05,1910
주식회사 에프앤가이드,064850,2015/06,2125
주식회사 에프앤가이드,064850,2015/07,3545
주식회사 에프앤가이드,064850,2015/08,3305
주식회사 에프앤가이드,064850,2015/09,3600
주식회사 에프앤가이드,064850,2015/10,3700
주식회사 에프앤가이드,064850,2015/11,3650
주식회사 에프앤가이드,064850,2015/12,3380
주식회사 에프앤가이드,064850,2016/01,3110
주식회사 에프앤가이드,064850,2016/02,2770
주식회사 에프앤가이드,064850,2016/03,3220
주식회사 에프앤가이드,064850,2016/04,3140
주식회사 에프앤가이드,064850,2016/05,3150
주식회사 에프앤가이드,064850,2016/06,3395
주식회사 에프앤가이드,064850,2016/07,3620
주식회사 에프앤가이드,064850,2016/08,3590
주식회사 에프앤가이드,064850,2016/09,3390
주식회사 에프앤가이드,064850,2016/10,3380
주식회사 에프앤가이드,064850,2016/11,3250
주식회사 에프앤가이드,064850,2016/12,3155
주식회사 에프앤가이드,064850,2017/01,3155
주식회사 에프앤가이드,064850,2017/02,3180
주식회사 에프앤가이드,064850,2017/03,3110
주식회사 에프앤가이드,064850,2017/04,3020
주식회사 에프앤가이드,064850,2017/05,3100
주식회사 에프앤가이드,064850,2017/06,3010
주식회사 에프앤가이드,064850,2017/07,3100
주식회사 에프앤가이드,064850,2017/08,3100
주식회사 에프앤가이드,064850,2017/09,3100
주식회사 에프앤가이드,064850,2017/10,3100
주식회사 에프앤가이드,064850,2017/11,3100
주식회사 에프앤가이드,064850,2017/12,3100
주식회사 에프앤가이드,064850,2018/01,3485
주식회사 에프앤가이드,064850,2018/02,3665
주식회사 에프앤가이드,064850,2018/03,4500
주식회사 에프앤가이드,064850,2018/04,4900
주식회사 에프앤가이드,064850,2018/05,4605
주식회사 에프앤가이드,064850,2018/06,4300
주식회사 에프앤가이드,064850,2018/07,4900
주식회사 에프앤가이드,064850,2018/08,5000
주식회사 에프앤가이드,064850,2018/09,4500
주식회사 에프앤가이드,064850,2018/10,4800
주식회사 에프앤가이드,064850,2018/11,3300
주식회사 에프앤가이드,064850,2018/12,3380
주식회사 에프앤가이드,064850,2019/01,3290
주식회사 에프앤가이드,064850,2019/02,3485
주식회사 에프앤가이드,064850,2019/03,4300
주식회사 에프앤가이드,064850,2019/04,3825
주식회사 에프앤가이드,064850,2019/05,3950
주식회사 에프앤가이드,064850,2019/06,3995
주식회사 에프앤가이드,064850,2019/07,3320
주식회사 에프앤가이드,064850,2019/08,3690
주식회사 에프앤가이드,064850,2019/09,3575
주식회사 에프앤가이드,064850,2019/10,3980
주식회사 에프앤가이드,064850,2019/11,4090
주식회사 에프앤가이드,064850,2019/12,3495
주식회사 에프앤가이드,064850,2020/01,3540
주식회사 에프앤가이드,064850,2020/02,4670
주식회사 에프앤가이드,064850,2020/03,3795
주식회사 에프앤가이드,064850,2020/04,3960
주식회사 에프앤가이드,064850,2020/05,4160
주식회사 에프앤가이드,064850,2020/06,5520
주식회사 에프앤가이드,064850,2020/07,7790
주식회사 에프앤가이드,064850,2020/08,7320
주식회사 에프앤가이드,064850,2020/09,10700
주식회사 에프앤가이드,064850,2020/10,10250
주식회사 에프앤가이드,064850,2020/11,9980
주식회사 에프앤가이드,064850,2020/12,14000
주식회사 엔지켐생명과학,183490,2013/09,6690
주식회사 엔지켐생명과학,183490,2013/10,3560
주식회사 엔지켐생명과학,183490,2014/01,4590
주식회사 엔지켐생명과학,183490,2014/02,4700
주식회사 엔지켐생명과학,183490,2014/03,4800
주식회사 엔지켐생명과학,183490,2014/04,5000
주식회사 엔지켐생명과학,183490,2014/05,5000
주식회사 엔지켐생명과학,183490,2014/06,5450
주식회사 엔지켐생명과학,183490,2014/07,7000
주식회사 엔지켐생명과학,183490,2014/08,7900
주식회사 엔지켐생명과학,183490,2014/09,10000
주식회사 엔지켐생명과학,183490,2014/10,15000
주식회사 엔지켐생명과학,183490,2014/11,21000
주식회사 엔지켐생명과학,183490,2014/12,24400
주식회사 엔지켐생명과학,183490,2015/01,36850
주식회사 엔지켐생명과학,183490,2015/02,31000
주식회사 엔지켐생명과학,183490,2015/03,48900
주식회사 엔지켐생명과학,183490,2015/04,48350
주식회사 엔지켐생명과학,183490,2015/05,45000
주식회사 엔지켐생명과학,183490,2015/06,76800
주식회사 엔지켐생명과학,183490,2015/07,58500
주식회사 엔지켐생명과학,183490,2015/08,50000
주식회사 엔지켐생명과학,183490,2015/09,45800
주식회사 엔지켐생명과학,183490,2015/10,40800
주식회사 엔지켐생명과학,183490,2015/11,41500
주식회사 엔지켐생명과학,183490,2015/12,49800
주식회사 엔지켐생명과학,183490,2016/01,66400
주식회사 엔지켐생명과학,183490,2016/02,58600
주식회사 엔지켐생명과학,183490,2016/03,60800
주식회사 엔지켐생명과학,183490,2016/04,75800
주식회사 엔지켐생명과학,183490,2016/05,69700
주식회사 엔지켐생명과학,183490,2016/06,71000
주식회사 엔지켐생명과학,183490,2016/07,68500
주식회사 엔지켐생명과학,183490,2016/08,48950
주식회사 엔지켐생명과학,183490,2016/09,53000
주식회사 엔지켐생명과학,183490,2016/10,49300
주식회사 엔지켐생명과학,183490,2016/11,43850
주식회사 엔지켐생명과학,183490,2016/12,40450
주식회사 엔지켐생명과학,183490,2017/01,36750
주식회사 엔지켐생명과학,183490,2017/02,41500
주식회사 엔지켐생명과학,183490,2017/03,28250
주식회사 엔지켐생명과학,183490,2017/04,30700
주식회사 엔지켐생명과학,183490,2017/05,32800
주식회사 엔지켐생명과학,183490,2017/06,32450
주식회사 엔지켐생명과학,183490,2017/07,31400
주식회사 엔지켐생명과학,183490,2017/08,24950
주식회사 엔지켐생명과학,183490,2017/09,40100
주식회사 엔지켐생명과학,183490,2017/10,42400
주식회사 엔지켐생명과학,183490,2017/11,52000
주식회사 엔지켐생명과학,183490,2017/12,53300
주식회사 엔지켐생명과학,183490,2018/01,81900
주식회사 엔지켐생명과학,183490,2018/02,89000
주식회사 엘앤케이바이오메드,156100,2013/07,9500
주식회사 엘앤케이바이오메드,156100,2013/08,9300
주식회사 엘앤케이바이오메드,156100,2013/09,10000
주식회사 엘앤케이바이오메드,156100,2013/10,9500
주식회사 엘앤케이바이오메드,156100,2014/01,11000
주식회사 엘앤케이바이오메드,156100,2014/02,11800
주식회사 엘앤케이바이오메드,156100,2014/03,12250
주식회사 엘앤케이바이오메드,156100,2014/04,12400
주식회사 엘앤케이바이오메드,156100,2014/05,10300
주식회사 엘앤케이바이오메드,156100,2014/06,10500
주식회사 엘앤케이바이오메드,156100,2014/07,12400
주식회사 엘앤케이바이오메드,156100,2014/08,12050
주식회사 엘앤케이바이오메드,156100,2014/09,13000
주식회사 엘앤케이바이오메드,156100,2014/10,8800
주식회사 엘앤케이바이오메드,156100,2014/11,13500
주식회사 엘앤케이바이오메드,156100,2014/12,13200
주식회사 엘앤케이바이오메드,156100,2015/01,14500
주식회사 엘앤케이바이오메드,156100,2015/02,19300
주식회사 엘앤케이바이오메드,156100,2015/03,18900
주식회사 엘앤케이바이오메드,156100,2015/04,19500
주식회사 엘앤케이바이오메드,156100,2015/05,22000
주식회사 엘앤케이바이오메드,156100,2015/06,25500
주식회사 엘앤케이바이오메드,156100,2015/07,30400
주식회사 엘앤케이바이오메드,156100,2015/08,25450
주식회사 엘앤케이바이오메드,156100,2015/09,20250
주식회사 엘앤케이바이오메드,156100,2015/10,20450
주식회사 엘앤케이바이오메드,156100,2015/11,20900
주식회사 엘앤케이바이오메드,156100,2015/12,20350
주식회사 엘앤케이바이오메드,156100,2016/01,24700
주식회사 엘앤케이바이오메드,156100,2016/02,25450
주식회사 엘앤케이바이오메드,156100,2016/03,25500
주식회사 엘앤케이바이오메드,156100,2016/04,27900
주식회사 엘앤케이바이오메드,156100,2016/05,24950
주식회사 엘앤케이바이오메드,156100,2016/06,23900
주식회사 엘앤케이바이오메드,156100,2016/07,21800
주식회사 엘앤케이바이오메드,156100,2016/08,22800
주식회사 엘앤케이바이오메드,156100,2016/09,22450
주식회사 엘앤케이바이오메드,156100,2016/10,23050
주식회사 엘앤케이바이오메드,156100,2016/11,17750
주식회사 엘피케이,183350,2013/10,10600
주식회사 엘피케이,183350,2014/01,12100
주식회사 엘피케이,183350,2014/02,12800
주식회사 엘피케이,183350,2014/03,11300
주식회사 엘피케이,183350,2014/04,11300
주식회사 엘피케이,183350,2014/05,11300
주식회사 엘피케이,183350,2014/06,11300
주식회사 엘피케이,183350,2014/07,11600
주식회사 엘피케이,183350,2014/08,11600
주식회사 엘피케이,183350,2014/09,11600
주식회사 엘피케이,183350,2014/10,11600
주식회사 엘피케이,183350,2014/11,12500
주식회사 엘피케이,183350,2014/12,6250
주식회사 엘피케이,183350,2015/01,6810
주식회사 엘피케이,183350,2015/02,9900
주식회사 엘피케이,183350,2015/03,10400
주식회사 엘피케이,183350,2015/04,10400
주식회사 엘피케이,183350,2015/05,10700
주식회사 엘피케이,183350,2015/06,11600
주식회사 엘피케이,183350,2015/07,11600
주식회사 엘피케이,183350,2015/08,11600
주식회사 엘피케이,183350,2015/09,12500
주식회사 엘피케이,183350,2015/10,13100
주식회사 엘피케이,183350,2015/11,13100
주식회사 엘피케이,183350,2015/12,12400
주식회사 엘피케이,183350,2016/01,12400
주식회사 엘피케이,183350,2016/02,12400
주식회사 엘피케이,183350,2016/03,12400
주식회사 엘피케이,183350,2016/04,12400
주식회사 엘피케이,183350,2016/05,12400
주식회사 엘피케이,183350,2016/06,12600
주식회사 엘피케이,183350,2016/07,12500
주식회사 엘피케이,183350,2016/08,10300
주식회사 엘피케이,183350,2016/09,11550
주식회사 엘피케이,183350,2016/10,9720
주식회사 엘피케이,183350,2016/11,10050
주식회사 엘피케이,183350,2016/12,12050
주식회사 엘피케이,183350,2017/01,10200
주식회사 엘피케이,183350,2017/02,9990
주식회사 엘피케이,183350,2017/03,4700
주식회사 엘피케이,183350,2017/04,8550
주식회사 엘피케이,183350,2017/05,5990
주식회사 엘피케이,183350,2017/06,6590
주식회사 엘피케이,183350,2017/07,6390
주식회사 엘피케이,183350,2017/08,6390
주식회사 엘피케이,183350,2017/09,7030
주식회사 엘피케이,183350,2017/10,7020
주식회사 엘피케이,183350,2017/11,7200
주식회사 엘피케이,183350,2017/12,6800
주식회사 엘피케이,183350,2018/01,4380
주식회사 엘피케이,183350,2018/02,4065
주식회사 엘피케이,183350,2018/03,4100
주식회사 엘피케이,183350,2018/04,4845
주식회사 엘피케이,183350,2018/05,3280
주식회사 엘피케이,183350,2018/06,3300
주식회사 엘피케이,183350,2018/07,3180
주식회사 엘피케이,183350,2018/08,1895
주식회사 엘피케이,183350,2018/09,1795
주식회사 엘피케이,183350,2018/10,1910
주식회사 엘피케이,183350,2018/11,3195
주식회사 엘피케이,183350,2018/12,2900
주식회사 엘피케이,183350,2019/01,2795
주식회사 엘피케이,183350,2019/02,2900
주식회사 엘피케이,183350,2019/03,1400
주식회사 엘피케이,183350,2019/04,1400
주식회사 엘피케이,183350,2019/05,1400
주식회사 엘피케이,183350,2019/06,1400
주식회사 엘피케이,183350,2019/07,1400
주식회사 엘피케이,183350,2019/08,1400
주식회사 엘피케이,183350,2019/09,1400
주식회사 엘피케이,183350,2019/10,1400
주식회사 엘피케이,183350,2019/11,1400
주식회사 엘피케이,183350,2019/12,1400
주식회사 엘피케이,183350,2020/01,1400
주식회사 엘피케이,183350,2020/02,1400
주식회사 엘피케이,183350,2020/03,1400
주식회사 엘피케이,183350,2020/04,1400
주식회사 엘피케이,183350,2020/05,1400
주식회사 엘피케이,183350,2020/06,750
주식회사 웹솔루스,160350,2013/07,5110
주식회사 웹솔루스,160350,2013/08,5940
주식회사 웹솔루스,160350,2013/09,4115
주식회사 웹솔루스,160350,2013/10,4000
주식회사 웹솔루스,160350,2014/01,3570
주식회사 웹솔루스,160350,2014/02,2400
주식회사 웹솔루스,160350,2014/03,3500
주식회사 웹솔루스,160350,2014/04,3200
주식회사 웹솔루스,160350,2014/05,3250
주식회사 웹솔루스,160350,2014/06,5390
주식회사 웹솔루스,160350,2014/07,6800
주식회사 웹솔루스,160350,2014/08,6510
주식회사 웹솔루스,160350,2014/09,4730
주식회사 웹솔루스,160350,2014/10,4030
주식회사 웹솔루스,160350,2014/11,5100
주식회사 웹솔루스,160350,2014/12,4700
주식회사 웹솔루스,160350,2015/01,7950
주식회사 웹솔루스,160350,2015/02,6850
주식회사 웹솔루스,160350,2015/03,3895
주식회사 웹솔루스,160350,2015/04,20
주식회사 이엔드디,101360,2013/07,4000
주식회사 이엔드디,101360,2013/08,3240
주식회사 이엔드디,101360,2013/09,3220
주식회사 이엔드디,101360,2013/10,2570
주식회사 이엔드디,101360,2014/01,1890
주식회사 이엔드디,101360,2014/02,3200
주식회사 이엔드디,101360,2014/03,4600
주식회사 이엔드디,101360,2014/04,6200
주식회사 이엔드디,101360,2014/05,6000
주식회사 이엔드디,101360,2014/06,5960
주식회사 이엔드디,101360,2014/07,6500
주식회사 이엔드디,101360,2014/08,5500
주식회사 이엔드디,101360,2014/09,4500
주식회사 이엔드디,101360,2014/10,4000
주식회사 이엔드디,101360,2014/11,4730
주식회사 이엔드디,101360,2014/12,5000
주식회사 이엔드디,101360,2015/01,4785
주식회사 이엔드디,101360,2015/02,5100
주식회사 이엔드디,101360,2015/03,5490
주식회사 이엔드디,101360,2015/04,5980
주식회사 이엔드디,101360,2015/05,6150
주식회사 이엔드디,101360,2015/06,6160
주식회사 이엔드디,101360,2015/07,6000
주식회사 이엔드디,101360,2015/08,6480
주식회사 이엔드디,101360,2015/09,6330
주식회사 이엔드디,101360,2015/10,6200
주식회사 이엔드디,101360,2015/11,6200
주식회사 이엔드디,101360,2015/12,6200
주식회사 이엔드디,101360,2016/01,6380
주식회사 이엔드디,101360,2016/02,5200
주식회사 이엔드디,101360,2016/03,5200
주식회사 이엔드디,101360,2016/04,5250
주식회사 이엔드디,101360,2016/05,6920
주식회사 이엔드디,101360,2016/06,6500
주식회사 이엔드디,101360,2016/07,7100
주식회사 이엔드디,101360,2016/08,7050
주식회사 이엔드디,101360,2016/09,6780
주식회사 이엔드디,101360,2016/10,6100
주식회사 이엔드디,101360,2016/11,7000
주식회사 이엔드디,101360,2016/12,4800
주식회사 이엔드디,101360,2017/01,1815
주식회사 이엔드디,101360,2017/02,2865
주식회사 이엔드디,101360,2017/03,1805
주식회사 이엔드디,101360,2017/04,1290
주식회사 이엔드디,101360,2017/05,1600
주식회사 이엔드디,101360,2017/06,1870
주식회사 이엔드디,101360,2017/07,1330
주식회사 이엔드디,101360,2017/08,1325
주식회사 이엔드디,101360,2017/09,1275
주식회사 이엔드디,101360,2017/10,1195
주식회사 이엔드디,101360,2017/11,1175
주식회사 이엔드디,101360,2017/12,810
주식회사 이엔드디,101360,2018/01,874
주식회사 이엔드디,101360,2018/02,930
주식회사 이엔드디,101360,2018/03,995
주식회사 이엔드디,101360,2018/04,826
주식회사 이엔드디,101360,2018/05,670
주식회사 이엔드디,101360,2018/06,943
주식회사 이엔드디,101360,2018/07,1030
주식회사 이엔드디,101360,2018/08,1020
주식회사 이엔드디,101360,2018/09,730
주식회사 이엔드디,101360,2018/10,840
주식회사 이엔드디,101360,2018/11,575
주식회사 이엔드디,101360,2018/12,435
주식회사 이엔드디,101360,2019/01,610
주식회사 이엔드디,101360,2019/02,635
주식회사 이엔드디,101360,2019/03,550
주식회사 이엔드디,101360,2019/04,944
주식회사 이엔드디,101360,2019/05,721
주식회사 이엔드디,101360,2019/06,1165
주식회사 이엔드디,101360,2019/07,1000
주식회사 이엔드디,101360,2019/08,1860
주식회사 이엔드디,101360,2019/09,2500
주식회사 이엔드디,101360,2019/10,3155
주식회사 이엔드디,101360,2019/11,3705
주식회사 이엔드디,101360,2019/12,4200
주식회사 이엔드디,101360,2020/01,8000
주식회사 이엔드디,101360,2020/02,7600
주식회사 이엔드디,101360,2020/03,6890
주식회사 이엔드디,101360,2020/04,6800
주식회사 이엔드디,101360,2020/05,9690
주식회사 이엔드디,101360,2020/06,16000
주식회사 이엔드디,101360,2020/07,24500
주식회사 이푸른,185280,2014/01,2770
주식회사 이푸른,185280,2014/02,2770
주식회사 이푸른,185280,2014/03,2770
주식회사 이푸른,185280,2014/04,1400
주식회사 이푸른,185280,2014/05,1400
주식회사 이푸른,185280,2014/06,1400
주식회사 이푸른,185280,2014/07,1400
주식회사 이푸른,185280,2014/08,1400
주식회사 이푸른,185280,2014/09,1400
주식회사 이푸른,185280,2014/10,1400
주식회사 이푸른,185280,2014/11,1400
주식회사 이푸른,185280,2014/12,1400
주식회사 이푸른,185280,2015/01,1205
주식회사 이푸른,185280,2015/02,1900
주식회사 이푸른,185280,2015/03,1350
주식회사 이푸른,185280,2015/04,1710
주식회사 이푸른,185280,2015/05,1280
주식회사 이푸른,185280,2015/06,1050
주식회사 이푸른,185280,2015/07,1440
주식회사 이푸른,185280,2015/08,1360
주식회사 이푸른,185280,2015/09,950
주식회사 이푸른,185280,2015/10,1345
주식회사 이푸른,185280,2015/11,1705
주식회사 이푸른,185280,2015/12,2270
주식회사 이푸른,185280,2016/01,1205
주식회사 이푸른,185280,2016/02,1090
주식회사 이푸른,185280,2016/03,2250
주식회사 이푸른,185280,2016/04,2370
주식회사 이푸른,185280,2016/05,1790
주식회사 이푸른,185280,2016/06,2060
주식회사 이푸른,185280,2016/07,1455
주식회사 이푸른,185280,2016/08,2305
주식회사 이푸른,185280,2016/09,2290
주식회사 이푸른,185280,2016/10,1505
주식회사 이푸른,185280,2016/11,2000
주식회사 이푸른,185280,2016/12,2000
주식회사 칩스앤미디어,094360,2013/10,4000
주식회사 칩스앤미디어,094360,2014/01,3200
주식회사 칩스앤미디어,094360,2014/02,3100
주식회사 칩스앤미디어,094360,2014/03,2800
주식회사 칩스앤미디어,094360,2014/04,4000
주식회사 칩스앤미디어,094360,2014/05,3500
주식회사 칩스앤미디어,094360,2014/06,3250
주식회사 칩스앤미디어,094360,2014/07,3200
주식회사 칩스앤미디어,094360,2014/08,3200
주식회사 칩스앤미디어,094360,2014/09,3200
주식회사 칩스앤미디어,094360,2014/10,3100
주식회사 칩스앤미디어,094360,2014/11,2950
주식회사 칩스앤미디어,094360,2014/12,3000
주식회사 칩스앤미디어,094360,2015/01,2950
주식회사 칩스앤미디어,094360,2015/02,5990
주식회사 칩스앤미디어,094360,2015/03,7150
주식회사 칩스앤미디어,094360,2015/04,9990
주식회사 칩스앤미디어,094360,2015/05,10500
주식회사 칩스앤미디어,094360,2015/06,11000
주식회사 칩스앤미디어,094360,2015/07,12300
주식회사 칩스앤미디어,094360,2015/08,12500
주식회사 코셋,189350,2014/01,2290
주식회사 코셋,189350,2014/02,2300
주식회사 코셋,189350,2014/03,2400
주식회사 코셋,189350,2014/04,2740
주식회사 코셋,189350,2014/05,3400
주식회사 코셋,189350,2014/06,4070
주식회사 코셋,189350,2014/07,4390
주식회사 코셋,189350,2014/08,2840
주식회사 코셋,189350,2014/09,3600
주식회사 코셋,189350,2014/10,3800
주식회사 코셋,189350,2014/11,4050
주식회사 코셋,189350,2014/12,4000
주식회사 코셋,189350,2015/01,3590
주식회사 코셋,189350,2015/02,3690
주식회사 코셋,189350,2015/03,2745
주식회사 코셋,189350,2015/04,2700
주식회사 코셋,189350,2015/05,3690
주식회사 코셋,189350,2015/06,4900
주식회사 코셋,189350,2015/07,3120
주식회사 코셋,189350,2015/08,2915
주식회사 코셋,189350,2015/09,3030
주식회사 코셋,189350,2015/10,2900
주식회사 코셋,189350,2015/11,2650
주식회사 코셋,189350,2015/12,2500
주식회사 코셋,189350,2016/01,1820
주식회사 코셋,189350,2016/02,2220
주식회사 코셋,189350,2016/03,3000
주식회사 코셋,189350,2016/04,1770
주식회사 코셋,189350,2016/05,1460
주식회사 코셋,189350,2016/06,1720
주식회사 코셋,189350,2016/07,1455
주식회사 코셋,189350,2016/08,1250
주식회사 코셋,189350,2016/09,1700
주식회사 코셋,189350,2016/10,1140
주식회사 코셋,189350,2016/11,1650
주식회사 코셋,189350,2016/12,2520
주식회사 코셋,189350,2017/01,2170
주식회사 코셋,189350,2017/02,2280
주식회사 코셋,189350,2017/03,2300
주식회사 코셋,189350,2017/04,3330
주식회사 코셋,189350,2017/05,2040
주식회사 코셋,189350,2017/06,1390
주식회사 코셋,189350,2017/07,1495
주식회사 코셋,189350,2017/08,1100
주식회사 코셋,189350,2017/09,1295
주식회사 코셋,189350,2017/10,906
주식회사 코셋,189350,2017/11,1370
주식회사 코셋,189350,2017/12,1155
주식회사 코셋,189350,2018/01,2030
주식회사 코셋,189350,2018/02,1310
주식회사 코셋,189350,2018/03,1035
주식회사 코셋,189350,2018/04,921
주식회사 코셋,189350,2018/05,1900
주식회사 코셋,189350,2018/06,1380
주식회사 코셋,189350,2018/07,1535
주식회사 코셋,189350,2018/08,1220
주식회사 코셋,189350,2018/09,1235
주식회사 코셋,189350,2018/10,1020
주식회사 코셋,189350,2018/11,950
주식회사 코셋,189350,2018/12,1000
주식회사 코셋,189350,2019/01,2065
주식회사 코셋,189350,2019/02,2700
주식회사 코셋,189350,2019/03,2065
주식회사 코셋,189350,2019/04,1475
주식회사 코셋,189350,2019/05,1380
주식회사 코셋,189350,2019/06,1315
주식회사 코셋,189350,2019/07,830
주식회사 코셋,189350,2019/08,1300
주식회사 코셋,189350,2019/09,1425
주식회사 코셋,189350,2019/10,1550
주식회사 코셋,189350,2019/11,1600
주식회사 코셋,189350,2019/12,1535
주식회사 코셋,189350,2020/01,1480
주식회사 코셋,189350,2020/02,1535
주식회사 코셋,189350,2020/03,1750
주식회사 코셋,189350,2020/04,1390
주식회사 코셋,189350,2020/05,1135
주식회사 코셋,189350,2020/06,1150
주식회사 코셋,189350,2020/07,2930
주식회사 코셋,189350,2020/08,1900
주식회사 코셋,189350,2020/09,2265
주식회사 코셋,189350,2020/10,2835
주식회사 코셋,189350,2020/11,2395
주식회사 코셋,189350,2020/12,2690
주식회사 코셋,189350,2021/01,3670
주식회사 코셋,189350,2021/02,3555
주식회사 코셋,189350,2021/03,3095
주식회사 코셋,189350,2021/04,3125
주식회사 코셋,189350,2021/05,2870
주식회사 코셋,189350,2021/06,2700
주식회사 코셋,189350,2021/07,2855
주식회사 코셋,189350,2021/08,2320
주식회사 코셋,189350,2021/09,2595
주식회사 코셋,189350,2021/10,2545
주식회사 코셋,189350,2021/11,2555
주식회사 코셋,189350,2021/12,2560
주식회사 코셋,189350,2022/01,2195
주식회사 코셋,189350,2022/02,2050
주식회사 코셋,189350,2022/03,2085
주식회사 코셋,189350,2022/04,1995
주식회사 코셋,189350,2022/05,2190
주식회사 코셋,189350,2022/06,2295
주식회사 코셋,189350,2022/07,1900
주식회사 코셋,189350,2022/08,2135
주식회사 코셋,189350,2022/09,2205
주식회사 코셋,189350,2022/10,1800
주식회사 코셋,189350,2022/11,2065
주식회사 코셋,189350,2022/12,2075
주식회사 코셋,189350,2023/01,2050
주식회사 코셋,189350,2023/02,1999
주식회사 코셋,189350,2023/03,2145
주식회사 코셋,189350,2023/04,2235
주식회사 코셋,189350,2023/05,2130
주식회사 코셋,189350,2023/06,1925
주식회사 코셋,189350,2023/07,1800
주식회사 코셋,189350,2023/08,2210
주식회사 코셋,189350,2023/09,2120
주식회사 코셋,189350,2023/10,2150
주식회사 테라텍,151750,2013/07,40000
주식회사 테라텍,151750,2013/08,40200
주식회사 테라텍,151750,2013/09,40400
주식회사 테라텍,151750,2013/10,4040
주식회사 테라텍,151750,2014/01,3500
주식회사 테라텍,151750,2014/02,3090
주식회사 테라텍,151750,2014/03,3090
주식회사 테라텍,151750,2014/04,3090
주식회사 테라텍,151750,2014/05,3040
주식회사 테라텍,151750,2014/06,3000
주식회사 테라텍,151750,2014/07,3000
주식회사 테라텍,151750,2014/08,3000
주식회사 테라텍,151750,2014/09,3000
주식회사 테라텍,151750,2014/10,2980
주식회사 테라텍,151750,2014/11,2980
주식회사 테라텍,151750,2014/12,3000
주식회사 테라텍,151750,2015/01,2350
주식회사 테라텍,151750,2015/02,3395
주식회사 테라텍,151750,2015/03,2100
주식회사 테라텍,151750,2015/04,1735
주식회사 테라텍,151750,2015/05,2330
