회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치,총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,쭈피처,영업투자현금비율,영업재무현금비율,부실판단,도입기,성숙기,성장기,쇠퇴기
삼화전자공업(주),11230,2014,1,2,1,2,40,31,717,626,60,-46,0,31,12,-47.88,-5.59,-8.55,-3.06,-3.07,-5.07,5.06,-0.1344301674848875,13.421077856795636,13.42,11.89,14.12,-0.57,15.75,12533,16,26,29,-30,22,0.5700607851785632,2.72,3,1,1,1,1,2,48.0,37.0,-3.931888544891641,1564.4468035181535,-239931.7993332792,335.80211566671926,0.1707370214297746,0.0291409727431561,-0.0317016237706244,1.0,1,0,0,0
상신이디피(주),91580,2022,23,37,11,10,118,92,100,88,30,8,37,52,50,21.88,12.08,8.42,14.83,14.72,11.26,0.64,0.017263461560958,21.82320015703588,21.82,36.06,9.4,47.24,9.68,67049,27,69,23,37,65,1.1894571509323577,7.35,3,3,1,1,3,3,32.0,17.0,11.550387596899224,1658.4971867399297,5540.682382621146,698.2554800937861,0.0954244061757158,-1.2180631164037168,4.119886578054648,0.0,0,0,1,0
서암기계공업(주),100660,2022,22,10111,3,5,470,348,18,18,0,56,31,72,85,3.44,3.1,4.32,2.96,2.17,3.2,-1.17,0.0138727517478124,3.6380494441697846,3.64,4.64,1.21,12.35,2.09,17468,23,102,35,12,26,0.666496388094174,5.97,1,3,1,1,2,1,46.0,13.0,33.8150289017341,1149.3320004761988,25081.16245114176,1461.971920658421,0.1218403550860249,-4.952902196133551,-6.231241240540844,0.0,0,1,0,0
서울식품공업(주),4410,2020,12,17,7,9,70,56,164,110,42,-13,7,29,38,-9.36,-3.43,-4.06,1.22,0.99,1.21,2.12,-0.0171782032466949,-1.5994884122356934,-1.6,-0.91,-1.88,-0.94,-2.65,16830,23,35,27,-15,19,0.8236042557873618,6.76,3,1,1,1,1,3,59.0,51.0,-32.19178082191781,3018.09599247281,13894.686382484926,1390.5782707571686,0.196512288623719,-1.5750721641262235,-2.139901874061641,1.0,0,1,0,0
서울전자통신(주),27040,2014,-38,-98,-20,-28,163,124,110,64,20,19,58,50,48,-62.06,-40.39,-75.02,-2.75,-2.89,-6.71,0.83,-0.8213802039258967,-55.918116652577,-55.92,-62.32,-46.94,-73.5,-73.77,16056,25,235,36,-210,-19,0.7047639766414526,2.86,1,2,1,0,1,1,41.0,25.0,-1.637630662020906,935.3406648977268,-2122.9897683850672,632.9002201872132,0.1098897678953078,3.48306887986732,-1.6347888652915137,1.0,1,0,0,0
선도전기(주),7610,2021,-4,-6,-2,-5,50,40,155,132,37,-26,1,26,39,-42.18,-27.45,-45.43,-13.51,-14.58,-33.89,-0.52,-0.4455194785565204,-16.72908598223607,-16.73,-48.14,5.27,-19.7,-14.62,-19958,-14,-44,-29,0,0,0.4732711757501646,2.75,2,1,1,0,1,1,52.0,35.0,-6.013400335008376,1128.428130871609,-27592.83867199109,933.8106162417412,0.137576062500515,8.12777255263989,-1.249238266747463,1.0,1,0,0,0
성문전자(주),14910,2014,-3,-5,-2,-1,144,108,90,86,33,20,40,65,53,-6.88,-4.49,-3.66,-3.55,-4.08,-3.83,0.32,0.0709310302652646,3.601786511573577,3.6,0.65,9.57,-1.57,4.34,8847,17,103,16,-22,0,1.0461897486847158,4.35,2,5,1,1,3,2,44.0,34.0,-12.941176470588236,690.6929087465126,-37316.994400281474,348.03928939764586,0.1062659437023282,0.1710999885040191,-0.1814564605996859,1.0,1,0,0,0
성보화학(주),3080,2016,-14,0,-2,-8,472,312,21,18,0,55,211,70,83,59.98,62.96,129.35,1.48,0.85,2.21,-1.54,0.5636054207552721,80.84529604342865,80.85,159.02,5.6,3.51,-36.5,109124,56,1154,188,69,91,0.2982536901578008,9.09,1,2,0,0,1,1,63.0,48.0,1.5101387406616862,705.7826074066028,-13458.41430601748,1953.2824777134108,0.2340697384721535,-0.1174623971667635,2.151081186107288,1.0,0,0,0,1
성우전자(주),81580,2019,57,115,11,11,298,273,23,20,9,33,37,50,81,-5.59,-4.26,-4.53,-3.06,-3.83,-4.27,-0.54,-0.1331825005698532,-7.882418730695977,-7.88,-15.42,0.94,-25.13,2.94,24268,19,48,20,-22,18,0.9357555072181842,11.85,2,2,1,1,2,2,37.0,17.0,-28.144329896907216,411.1862684055163,47328.91656195642,356.5559027210768,0.1889435133627551,-0.2043245357008092,-0.5491264934693424,1.0,0,1,0,0
성우테크론(주),45300,2014,9,13,4,9,76,76,75,62,29,-9,16,27,57,-3.33,-1.99,-4.79,1.9,1.05,2.67,0.73,-0.0554373387637096,-3.6677610306308512,-3.67,-11.18,-0.55,-5.55,-0.4,11796,20,30,51,-9,17,0.3998547440973661,9.15,1,1,0,0,1,1,27.0,23.0,-13.308823529411764,415.2309879284744,8357.51643287849,593.8319849762809,0.0729467479429813,-1.1519758664693256,15.062788828611614,1.0,0,0,1,0
성호전자(주),43260,2014,7,10,4,5,119,75,128,92,41,8,13,48,44,-8.53,-3.9,-4.79,-0.67,-0.85,-1.07,2.23,-0.0117847533019378,-3.421824500739332,-3.42,-9.92,3.4,-4.16,3.84,13451,13,28,16,-30,22,0.8057660053425277,4.49,2,2,1,1,2,2,51.0,23.0,-7.919354838709677,641.022082196751,4803.707454119049,348.2935072390879,0.1673940825917708,-2.04360139411165,-2.24880267538578,1.0,0,1,0,0
세기상사(주),2420,2014,-4,-6,-2,-13,33,33,73,50,26,-20,3,10,58,-5.17,-3.03,-25.78,-1.87,-2.1,-17.88,7.48,0.0198566825537381,-2.8132006855327507,-2.81,-18.58,-0.77,6.62,-0.97,1796,4,4,32,-79,-6,0.1190386123904182,13.8,1,0,0,0,0,1,66.0,56.0,-8.338092518560822,443.4433467195747,-20216.99855783196,2150.144915492309,0.1832688230708571,-0.6973257002609506,19.62323333333333,1.0,0,0,0,1
소니드(주),60230,2016,-3,-5,-2,-2,72,56,162,148,45,-16,20,40,38,-44.47,-16.11,-18.73,0.36,0.32,0.38,3.32,0.0583640802689133,-5.614239182878492,-5.61,37.27,-22.1,-9.87,-8.66,4685,9,16,10,-185,-27,0.8521801008481874,5.62,3,2,1,1,1,2,25.0,22.0,-2.505112474437628,1847.955663242623,16435.13824795598,827.4081173161418,0.1741493323637289,-2.284591128532221,0.5203970676319463,1.0,0,0,1,0
소프트캠프(주),258790,2022,7,14,3,5,156,156,94,82,23,24,30,66,52,5.4,2.61,3.41,4.67,4.07,7.06,2.75,0.0502861867954346,-2.177439741911758,-2.18,3.97,-12.35,-7.52,108.99,10036,31,966,53,6,20,0.5825750189761115,3.4,1,14,1,1,2,1,8.0,7.0,75.9090909090909,2481.378667493328,62895.7890786886,2194.5938151656887,0.6491527300978236,-0.855247301433865,2.130286268303097,0.0,0,0,1,0
신라섬유(주),1000,2015,-7,-8,-4,-43,10,3,152,137,55,-49,1,5,40,-18.72,-15.61,-79.14,-7.17,-7.25,-74.22,7.02,-0.2175123214926042,-8.994912039157978,-8.99,-66.82,0.9,13.85,-0.3,-1417,-4,-10,-41,0,0,0.1024697170651152,3.33,3,0,0,0,0,1,48.0,30.0,-22.82415630550621,4665.050157309131,-78719.25839478681,18067.78343776035,0.6892113576361549,7.549985235423553,-0.7205139743012849,1.0,1,0,0,0
신라에스지(주),25870,2022,-12,-15,-7,-5,98,15,171,138,48,-1,2,50,37,6.75,2.97,1.54,4.99,4.86,3.07,1.13,-0.0266944203920889,6.813893524016244,6.81,15.79,-0.92,2.98,16.64,9951,21,65,14,11,33,1.534259293564299,32.25,17,5,2,2,3,3,47.0,29.0,43.497757847533634,2194.523837251624,-10644.324558624028,528.4524376598415,0.0572943948016217,60.18848452825204,-1.1780986482909477,1.0,1,0,0,0
신송홀딩스(주),6880,2015,13,38,4,4,229,172,42,17,10,15,92,27,70,1.29,1.72,0.9,1.75,1.54,1.57,0.03,-0.0090285774453671,-4.460639013236572,-4.46,-22.59,4.74,-2.59,7.5,26722,12,52,12,8,30,1.0060358843627182,9.31,4,5,2,1,1,3,54.0,11.0,4575.0,676.4046545297685,6719.865047709381,473.538951625311,1.2119210784313723,-2.747282495601027,-4.670714608636596,1.0,0,1,0,0
신신제약(주),2800,2022,4,6,2,3,106,72,104,71,36,2,5,37,49,7.7,3.97,4.74,4.61,4.61,5.9,1.6,0.1023381623863655,6.041493372710724,6.04,23.53,-2.15,24.21,-3.57,32179,27,48,35,14,29,0.7583820346914538,3.75,3,1,1,1,1,2,65.0,7.0,18.47682119205298,1421.9671350071876,15502.429803440107,920.8662727991024,0.2624524620975832,-4.770058091286307,-1.9329801676150693,0.0,0,1,0,0
신일제약(주),12790,2022,64,8908,9,16,422,295,16,13,0,36,31,47,86,10.28,12.67,15.2,10.31,10.05,17.07,-0.43,0.0422904360386028,10.744909458850588,10.74,15.15,7.09,29.56,15.94,40705,29,133,51,30,46,0.5601494234541557,3.64,2,2,1,1,1,1,47.0,25.0,7.776761207685269,795.78672172,7167.246863129087,1226.172156381376,0.2748363044706848,-0.9198783531954968,-10.375992771162885,0.0,0,1,0,0
신흥에스이씨(주),243840,2022,12,16,6,9,94,73,113,81,40,-2,34,36,47,6.55,3.81,4.1,5.24,5.18,6.49,1.05,-0.0614111216478889,21.22507711671342,21.23,4.81,32.91,30.46,33.14,153016,23,52,32,13,42,0.7280424590706552,6.05,3,1,1,1,1,2,15.0,7.0,38.779342723004696,1221.1107706839423,7476.752067165094,786.7093935644054,0.1160908046775168,-0.6718550316344178,0.6668607325112438,0.0,0,0,1,0
써니전자(주),4770,2022,114,709,5,22,2454,2326,4,4,1,85,121,89,96,7.12,7.23,28.88,5.56,2.19,9.67,-14.76,0.0030096064852071,-0.8752552203686357,-0.88,12.6,-49.67,6.29,0.69,4054,5,86,23,124,43,0.2279588768429201,12.3,0,4,0,0,1,0,58.0,37.0,16.01851851851852,1234.8868614037344,17850.48374554788,5184.477777816639,0.1842480013976212,-1.1861960472823692,-12.058689380016949,0.0,0,1,0,0
씨비아이(주),13720,2018,14,22,6,9,324,192,68,17,26,23,67,33,60,0.6,0.37,0.57,0.36,0.31,0.5,0.85,0.0335494297470135,5.327360546771484,5.33,23.05,-1.66,-1.74,-1.04,7363,21,33,34,2,31,0.6074617398075275,5.23,3,1,1,1,1,2,45.0,31.0,143.4375,877.9405106170053,11539.841644621203,860.2731606194535,0.1152236933575617,-1.0009205774285,1.072407268219998,1.0,0,0,1,0
씨아이에스(주),222080,2022,4,24,3,8,124,72,217,199,11,15,37,78,32,9.3,3.14,7.24,2.22,2.05,4.9,1.16,0.3623110277595365,39.08550287413802,39.09,46.63,17.66,20.06,21.77,39753,9,52,25,29,47,0.3589282833341829,11.7,1,2,0,0,2,1,9.0,9.0,36.885245901639344,3974.928345839977,10082.516751987408,3492.801925181813,0.1677076160129793,-4.931766516923813,58.38611676042232,0.0,0,0,1,0
씨앤지하이테크(주),264660,2022,43,138,17,14,280,246,66,45,12,49,26,77,60,18.06,13.01,8.74,16.71,16.44,13.19,0.31,0.1312562090563226,10.99363590537637,0.0,0.0,0.0,0.0,0.0,38339,25,443,20,44,61,1.2462324280201085,4.06,2,12,1,1,5,2,22.0,6.0,5.692829457364341,1076.894366453195,3781.428469716544,521.5219599264864,0.0554988440232865,-0.7261146926472652,13.06762091435166,0.0,0,0,1,0
씨앤티85(주),56730,2014,-6,-6,-4,-21,39,24,279,200,64,-32,1,21,26,-76.14,-20.3,-111.92,-6.51,-6.53,-36.28,17.68,0.1920168282363171,-14.346821542976878,-14.35,-39.69,-3.71,-59.88,-7.87,3244,10,18,53,-212,-46,0.1949433528313539,2.37,1,0,0,0,0,1,28.0,22.0,-5.198675496688741,5104.720864009233,-23878.729954864662,6915.274625304154,0.3315064767257598,2.01189698044169,-0.6846670136278649,1.0,1,0,0,0
씨큐브(주),101240,2022,35,43,9,16,363,167,33,20,20,39,86,53,75,8.65,6.51,11.63,7.68,7.65,14.06,1.19,0.026283326824465,3.2732459859239857,3.27,10.03,-3.45,15.71,-5.84,24063,28,73,52,22,45,0.535855760337346,5.11,3,1,1,1,1,1,24.0,13.0,11.264559068219636,1058.3399966551551,6937.059816046721,1482.8964047151503,0.2382046220353174,-7.139562304626051,-2.8880084719294365,0.0,0,1,0,0
아미코젠(주),92040,2019,7,15,2,5,140,89,52,41,17,11,33,38,66,0.07,-0.13,-0.21,-0.79,-0.92,-1.9,0.82,-0.3016010163798401,4.405842889941736,4.41,22.2,-4.18,21.86,3.6,34904,14,46,30,-1,32,0.4771345195498561,7.25,2,1,1,0,1,1,24.0,11.0,1497.0588235294117,3085.8216341927628,55799.01564334083,4243.919358010859,0.4066095575624049,-2.345300145236964,2.0433688148805573,1.0,0,0,1,0
아이디피(주),332370,2022,50,289,6,8,753,519,14,13,2,76,83,88,88,22.51,20.32,24.07,24.71,23.77,28.7,-1.06,0.1165746188223238,24.252722787845265,24.25,27.74,4.2,65.22,-2.44,18666,32,339,43,56,72,0.7473435426233983,6.52,1,8,1,1,6,1,19.0,4.0,5.83547557840617,1186.342339305351,28413.06378129433,1397.83165952508,0.1541255188030138,-2.654134839672036,-9.169380220312313,0.0,0,1,0,0
아이쓰리시스템(주),214430,2022,-19,-109,-6,-8,233,80,44,37,5,34,50,60,69,8.14,6.26,7.37,5.3,5.15,6.78,-0.18,0.0347605324349256,5.249024120441613,5.25,5.81,4.44,5.17,-2.22,37753,33,125,45,16,29,0.7398619857633717,14.14,3,3,1,1,2,1,26.0,9.0,20.81930415263749,1675.9444397682223,-181326.31761375672,1572.2996863090907,0.1134942550110445,-0.1351087816415265,-0.6385091727609092,0.0,0,0,0,1
아이큐어(주),175250,2020,-11,-16,-5,-10,128,93,70,30,30,5,17,22,59,-12.03,-7.49,-13.48,-7.16,-7.63,-17.23,2.34,-0.0194472145606278,-7.902092338193369,-7.9,-36.58,5.93,47.97,13.42,13634,7,13,15,-89,-19,0.4619255393597312,7.15,2,1,1,0,1,2,24.0,6.0,-29.633113828786453,4145.237396422624,-38346.07284723201,5276.18802942321,0.5458220553273765,-2.055583609755128,-2.887919390736575,1.0,0,0,0,1
아이텍(주),119830,2022,26,54,5,13,379,355,26,20,10,43,130,59,79,17.84,14.01,28.26,1.01,0.44,0.94,-0.08,0.2601830035125752,20.84169749371865,20.84,54.13,-7.58,18.4,4.06,61902,35,99,81,35,67,0.4281952101880095,7.62,1,1,1,0,1,1,19.0,14.0,5.793581960104076,946.2455929790254,12025.186838186328,1749.3279635299637,0.1625788964018612,-0.5291823730558657,-1.4782798903968957,0.0,0,1,0,0
알리코제약(주),260660,2022,11,22,5,4,143,96,73,65,20,16,41,53,58,9.47,7.1,4.79,7.56,7.18,5.88,0.27,0.0325743458855308,26.824870267852425,26.82,19.27,36.79,19.68,57.06,25580,17,78,15,31,47,1.0924926575111902,8.56,3,4,1,1,3,2,32.0,6.0,12.242990654205608,1133.7819057885529,20758.56861761092,598.5078696533258,0.5786424128583773,-0.542249569949403,0.2678615847063754,0.0,0,0,1,0
알서포트(주),131370,2022,130,935,14,27,515,510,12,11,1,42,128,52,89,4.97,6.19,8.67,9.09,7.63,14.91,-2.74,-0.2916592189253389,2.407150468845074,2.41,3.27,1.5,-7.38,38.32,29005,30,190,60,15,22,0.5053952151319786,8.26,1,2,1,1,1,1,14.0,13.0,67.14285714285714,2622.455896354269,23495.05485400402,4636.281959041496,0.8805649242016828,-0.9060487568545844,-2.4766740372184457,0.0,0,1,0,0
알에스오토메이션(주),140670,2022,4,9,2,2,154,96,114,101,23,25,29,72,47,2.11,1.14,0.85,2.52,2.33,1.87,0.51,-0.0441387704280234,19.32263445498687,19.32,27.14,2.79,-9.68,2.42,15753,18,111,15,6,21,1.1430628822366922,4.53,3,6,1,1,4,2,15.0,7.0,203.44827586206893,2625.31559996386,79869.28093162473,1071.5308510879415,0.1104233344748312,-0.4693884381175954,0.3374479726616023,0.0,0,0,1,0
알에프머트리얼즈(주),327260,2022,10,15,4,8,242,205,82,48,29,38,100,64,55,8.6,4.52,7.06,4.14,3.27,5.42,0.95,0.0849258768074134,34.533056028238235,34.53,39.21,26.94,33.55,20.16,20256,21,75,40,18,30,0.525919857041263,8.3,1,2,1,1,2,1,17.0,5.0,29.197080291970803,1861.80961729026,21400.80745479441,1950.1977033063472,0.202982217750724,-0.3103492976224989,0.1993578363666305,0.0,0,0,1,0
알에프에이치아이씨(주),218410,2022,8,11,3,12,359,271,54,31,24,52,90,72,65,1.01,1.17,4.5,1.42,0.17,0.74,-1.11,-0.0066326617128503,5.904165442880202,5.9,5.8,6.17,6.37,20.09,44993,10,56,42,11,26,0.2282361670564559,7.41,0,1,0,0,1,0,9.0,9.0,211.7924528301887,1953.4223267696416,151522.9368147388,5566.4103145098425,0.4240980729981262,0.1206065838883197,0.2747643771723737,1.0,0,0,0,1
애니젠(주),196300,2020,-2,-3,-1,-5,67,54,155,130,45,-17,7,34,39,-18.08,-8.27,-28.91,-3.18,-3.38,-12.29,16.01,0.1844472476488645,1.6423831802021398,1.64,13.92,-3.72,35.67,-5.5,3730,12,21,44,-66,25,0.2726291537607586,8.26,1,0,0,0,0,1,24.0,8.0,-28.105906313645622,5653.158380132604,-1433872.796569795,8128.566672831515,0.5636226995575988,0.036972366263606,-0.0286830410190598,1.0,1,0,0,0
애머릿지코퍼레이션,900100,2017,-56,-78,-20,-42,162,145,55,54,25,22,30,57,65,-59.19,-46.18,-57.96,-16.56,-17.05,-33.7,6.07,0.3089277970097975,13.276590927330858,13.28,21.47,4.05,-39.06,-18.89,-11711,-15,-1022,-31,0,0,0.4762835194168902,5.47,1,2,1,1,1,1,46.0,14.0,-8588.3885461615,3664.098176260657,-12635.354604484572,4978.217245283836,0.3043117918581579,-11.166758523247758,-0.6190794975721605,1.0,0,0,0,1
에스디엔(주),99220,2014,10,12,6,13,74,55,118,105,46,-13,1,36,46,-17.04,-12.49,-19.75,1.09,1.03,2.6,10.37,-0.1333217766829731,-12.264024531306193,-12.26,-7.68,-14.64,6.15,-24.54,2911,3,12,7,-287,-39,0.422993185496622,1.81,1,1,1,0,1,1,30.0,15.0,-3.551236749116608,655.0292720643646,-52143.99201749078,711.0761016356777,0.2590512698775213,-0.1302770517086692,0.0973694295366029,1.0,0,0,0,1
에스비더블유생명과학(주),151910,2016,-12,-42,-8,-16,73,63,188,182,19,-17,23,46,35,95.37,22.36,74.29,-37.11,-37.12,-129.99,6.74,1.5265738196404062,-59.06853592006832,-59.07,-62.54,-55.56,-56.06,-54.68,59883,74,147,151,49,67,0.4916443471219658,2.15,1,1,0,0,1,1,20.0,12.0,0.5239862935465448,6322.30170240402,-7804.228066105844,4459.596241022353,0.5148761590486945,-1.2800186881853688,-1.8946061983975937,1.0,0,0,0,1
에스유홀딩스(주),31860,2014,-16,-30,-4,-10,153,84,29,25,12,10,46,30,78,6.28,14.41,12.65,1.6,1.23,3.37,3.62,0.1067013848689101,7.2914814862493085,7.29,97.07,-10.22,139.52,5.46,4061,11,157,30,42,57,0.3520527537947783,8.45,3,5,1,0,0,2,45.0,27.0,-3.6189258312020463,641.222722074328,-7537.815022469745,1411.4826714549988,0.1927887604851035,-0.2903922772760444,0.5800111339282208,1.0,0,0,0,1
에스지에이(주),49470,2014,-1,-1,0,-1,204,189,96,63,26,33,27,65,51,8.5,7.46,8.38,7.17,5.97,7.87,1.14,0.084942146827912,16.67686566785041,16.68,7.62,38.41,13.98,8.53,14016,17,4052,24,35,46,0.7041724389733276,1.96,1,175,1,1,2,1,27.0,23.0,387.5,1020.2871362237656,14247.386726515142,738.147670827868,0.2198505481905034,7.666264242633734,1.9437675122376223,1.0,0,0,1,0
에스지에이솔루션즈(주),184230,2022,13,21,5,13,131,127,66,60,24,11,78,47,60,10.62,7.83,12.92,5.68,4.84,10.29,7.18,0.0505072347009629,48.374200913531126,48.37,16.78,96.05,51.29,278.99,17278,18,5964,46,28,53,0.3932656407543693,0.0,1,54,1,0,1,1,11.0,11.0,-18.704545454545453,781.4759597244505,13678.26190834024,1194.84496897444,0.5823381417198836,-0.332126198832268,0.4853144667194598,0.0,0,0,1,0
에스퓨얼셀(주),288620,2022,-10,-18,-5,-18,238,179,117,76,30,48,10,83,46,1.2,0.59,1.61,1.58,0.88,2.55,1.25,-0.0613653499041958,28.829152116898456,28.83,34.53,6.12,-1.12,17.93,5503,4,34,12,14,43,0.3055101867656819,1.88,1,2,0,0,2,0,10.0,6.0,140.97222222222223,1982.05611096761,-20963.629701859823,2983.318855559736,0.281059474158056,0.2708566550967934,-0.2053216253110228,0.0,1,0,0,0
에쓰씨엔지니어링(주),23960,2014,3,4,2,3,62,57,424,387,50,-28,1,46,19,-84.0,-9.89,-12.26,-7.73,-7.8,-10.05,3.54,-0.1620793287602858,3.5298169986033447,3.53,9.54,-1.1,-1.57,-4.27,22123,7,15,9,-139,-71,0.7630515825721546,4.88,2,2,1,1,1,2,53.0,27.0,-1.678391959798995,271.42170011035057,-1958.1295461356185,67.88492156568155,0.3253695616337609,2.504180468603713,-0.8037938161820483,1.0,1,0,0,0
에이치비솔루션(주),297890,2022,23,44,8,9,169,135,50,49,18,22,72,55,67,35.32,30.48,23.24,14.86,14.52,14.46,0.97,0.2716415661272481,34.89306020384729,34.89,17.5,65.02,301.09,62.78,74122,35,345,40,59,70,0.8744095949548767,13.34,2,6,1,1,2,2,23.0,4.0,4.689309147047472,1420.643195237505,3600.0083492552203,1082.8828717633044,0.1727628455837897,-1.195773535932836,-5.934070825634472,0.0,0,1,0,0
에이치엘비(주),28300,2014,-13,-18,-7,-11,154,120,136,97,42,22,46,64,42,-14.61,-8.11,-8.73,1.59,0.8,0.97,4.24,0.4633786608084079,50.26836500942958,50.27,82.57,14.79,18.23,-0.79,8578,16,66,23,-38,27,0.6854363005993102,5.46,2,3,1,1,2,1,39.0,28.0,-62.096774193548384,9386.417318011736,-54401.117323921215,5810.716845066556,0.138796899235148,0.7243501703961357,-0.2092402965554669,1.0,1,0,0,0
에이치엘비글로벌(주),3580,2014,7,9,4,9,140,135,117,89,42,16,22,57,46,-2.64,-4.69,-5.39,-0.21,-0.32,-0.82,5.78,0.2390306121022999,-2.960693210446625,-2.96,7.03,-13.64,16.82,-26.15,6584,12,61,29,-19,74,0.4025742821103873,5.64,1,2,1,0,1,1,62.0,34.0,52.88732394366197,677.8119382763344,4742.462256448281,774.3032567918495,0.2345146028322286,-10.51885205483312,-5.723751552414099,1.0,0,1,0,0
에이치엘비바이오스텝(주),278650,2022,7,8,4,9,880,867,142,18,54,59,116,66,41,-4.51,-2.54,-3.33,5.9,4.84,7.43,3.3,-0.2320321344227339,79.86594873656999,79.87,260.58,-8.94,33.96,-0.61,20754,12,52,24,-14,26,0.5069170626456361,11.66,1,2,1,1,1,1,12.0,5.0,-96.875,4670.873336161879,50605.40215403844,3801.313595973287,0.9010627874113364,-0.080165396135508,0.0780222452456644,0.0,0,0,1,0
에이치엘비생명과학(주),67630,2014,34,59,20,18,113,95,148,113,34,6,16,51,40,11.47,4.23,3.84,5.01,3.56,3.97,1.27,0.5654121830971275,-30.753523759789108,-30.75,-51.9,29.5,83.21,14.92,12751,38,360,35,11,18,1.094805071330084,5.29,1,11,1,1,3,1,26.0,16.0,44.16666666666666,1316.8300732369444,1696.716212646037,484.123687892182,0.1049387790712022,17.59493931359254,-1.1121019908174832,1.0,0,1,0,0
에이치엘비이노베이션(주),24850,2015,-18,-46,-9,-8,159,103,94,71,19,22,20,58,52,-39.59,-23.34,-23.5,-15.5,-15.96,-17.59,0.01,-0.2701668974992495,-23.70285408453262,-23.7,-23.52,-23.95,-37.92,-16.38,3808,8,24,8,-309,-230,1.0477885272837817,5.41,2,3,1,1,2,2,46.0,23.0,-2.185064935064935,1057.046896892969,-2635.4597260359856,521.1637432333555,0.1265835911901278,-2.08984451357582,-5.728504614429273,1.0,0,0,0,1
에이치엘비제약(주),47920,2017,-2,-3,-1,-3,131,104,137,106,38,14,30,58,42,-30.52,-14.73,-35.01,-8.09,-9.4,-24.49,10.13,-0.3423132835353108,-3.374222000807414,-3.37,-4.49,-1.76,-23.54,10.88,4487,11,34,29,-121,-54,0.3904378907632654,2.09,1,1,0,0,1,1,26.0,9.0,-14.10989010989011,4773.723125317752,-102265.2928043657,5155.454114035418,0.4250831510261748,-0.6694421564317814,-0.6849737991266376,1.0,0,0,0,1
에이치엘비테라퓨틱스(주),115450,2014,-9,-38,-6,-19,143,138,160,137,15,23,6,75,38,-9.92,-5.26,-8.81,-1.48,-1.84,-4.97,1.67,0.2282181358967889,59.50946737666938,59.51,337.56,-45.51,-54.28,-1.99,3057,5,31,17,-51,-13,0.3010682997313272,7.25,1,2,1,0,1,1,24.0,14.0,-150.0,2899.171633141656,-12334.029172412897,3705.267209390436,0.2297106279500922,0.4891740970234485,-0.3453317665113329,1.0,1,0,0,0
에이치엘비파나진(주),46210,2014,-8,-9,-5,-24,151,141,174,79,57,15,48,44,36,-24.65,-10.68,-43.8,-3.32,-3.81,-18.81,21.81,0.2877872976786765,-2.700589900529782,-2.7,-5.75,-0.21,18.86,-1.79,2598,11,63,52,-84,-11,0.2053301260972651,3.88,0,1,0,0,0,0,48.0,24.0,-55.97560975609756,13834.40896366228,-48254.9697922578,24552.613087998627,0.7648476419193496,1.4959978127751998,-1.0523026625309313,1.0,1,0,0,0
에이피위성(주),211270,2022,13,2371,3,6,412,366,28,28,0,68,304,90,78,4.9,3.74,7.61,5.22,4.08,8.38,-2.33,0.0315793151990163,-1.6987230915938418,-1.7,-2.68,7.81,33.34,-3.49,13363,12,143,25,31,34,0.4904339259588142,5.55,1,6,0,0,5,1,13.0,8.0,35.01742160278746,1775.926324410958,19843.681950524708,2827.7143293036806,0.2027407181305409,-15.27409572904565,-12.71929517824524,0.0,0,1,0,0
에코바이오홀딩스(주),38870,2022,16,35,5,26,162,162,38,38,13,17,4,45,73,-6.63,-9.58,-28.01,1.85,-0.15,-0.87,-9.44,-0.1488715089081727,-0.904250017379221,-0.9,4.52,-4.87,4.14,84.11,2066,2,34,12,-228,-237,0.1751563930376797,3.58,0,1,0,0,0,0,27.0,23.0,-15.064935064935066,788.2330586698153,11230.43907640132,3263.3311572216926,0.1790020340497024,-0.6796807778531274,-2.062387408340874,0.0,0,1,0,0
에코캡(주),128540,2021,-10,-13,-6,-7,116,70,134,104,42,7,14,52,43,-16.38,-7.98,-10.03,-10.59,-10.66,-14.37,1.13,0.0182928856646011,-0.8711887978212162,-0.87,-4.12,2.84,17.51,4.86,19871,17,43,23,-43,-15,0.7454342133577151,4.62,2,2,1,1,2,1,17.0,6.0,-7.981220657276995,3035.9079803151,-29085.429234056995,1739.199707542263,0.3055344145373838,1.2431715716877838,-0.7239493205514539,1.0,1,0,0,0
에프엔에스테크(주),83500,2022,9,12,3,4,177,162,44,25,23,13,139,31,69,8.01,4.44,5.99,6.3,6.05,8.6,0.9,0.0496227308836661,-7.442227666256902,-7.44,-21.82,0.75,2.35,-3.33,24710,27,44,37,16,39,0.7323227304790294,15.92,3,1,1,1,1,2,22.0,7.0,11.247974068071311,920.9077986040136,4028.084166638525,871.1393393962721,0.0707094457187753,-4.280762939270947,-3.974966075268613,0.0,0,1,0,0
