,회사명,거래소코드,회계년도,new_feature
242,(주)남성,4270,2015/12,0.07049632913680708
243,(주)남성,4270,2016/12,0.06997295247534864
244,(주)남성,4270,2017/12,0.06302554000418838
245,(주)남성,4270,2018/12,0.07608266286851681
246,(주)남성,4270,2019/12,0.08299692372296108
247,(주)남성,4270,2020/12,0.07285852532298252
248,(주)남성,4270,2021/12,0.06435466529955146
249,(주)남성,4270,2022/12,0.08659594411968498
250,(주)내츄럴엔도텍,168330,2012/12,0.3298034221419937
251,(주)내츄럴엔도텍,168330,2013/12,0.4238306108909016
252,(주)내츄럴엔도텍,168330,2014/12,0.47239110413941987
253,(주)내츄럴엔도텍,168330,2015/12,0.9256128798192422
254,(주)내츄럴엔도텍,168330,2016/12,1.7775587932922718
255,(주)내츄럴엔도텍,168330,2017/12,0.9380824885634597
256,(주)내츄럴엔도텍,168330,2018/12,0.9626373423712102
257,(주)내츄럴엔도텍,168330,2019/12,1.0127822399486268
258,(주)내츄럴엔도텍,168330,2020/12,0.4306419762145869
259,(주)내츄럴엔도텍,168330,2021/12,0.7339229230146382
260,(주)내츄럴엔도텍,168330,2022/12,0.7568949225273718
261,(주)네오리진,94860,2012/12,0.22299647528152627
262,(주)네오리진,94860,2013/12,0.2885942939631663
263,(주)네오리진,94860,2014/12,0.34616106740611813
264,(주)네오리진,94860,2015/12,0.6304887749313272
265,(주)네오리진,94860,2016/12,0.4267386581340109
266,(주)네오리진,94860,2017/12,0.5293667223721455
267,(주)네오리진,94860,2018/12,0.5199012362785569
268,(주)네오리진,94860,2019/12,0.39504891195847475
269,(주)네오리진,94860,2020/12,0.5966435875484656
270,(주)네오리진,94860,2021/12,0.40158473439218023
271,(주)네오리진,94860,2022/12,0.2738088324635835
275,(주)네오셈,253590,2019/12,0.5923493474615936
276,(주)네오셈,253590,2020/12,0.39756354783701564
277,(주)네오셈,253590,2021/12,0.4615534943487209
278,(주)네오셈,253590,2022/12,0.2832992898305805
283,(주)네오크레마,311390,2016/12,0.18525512110886735
284,(주)네오크레마,311390,2017/12,0.20557873517104547
285,(주)네오크레마,311390,2018/12,0.1286928573612956
286,(주)네오크레마,311390,2019/12,0.18183326564010377
287,(주)네오크레마,311390,2020/12,0.1485219494329605
288,(주)네오크레마,311390,2021/12,0.17910830403279093
289,(주)네오크레마,311390,2022/12,0.1776759174410372
290,(주)네오티스,85910,2012/12,0.12715199770525618
291,(주)네오티스,85910,2013/12,0.13126932774550965
292,(주)네오티스,85910,2014/12,0.12383528216075079
293,(주)네오티스,85910,2015/12,0.13119386476831676
294,(주)네오티스,85910,2016/12,0.13853529677776008
295,(주)네오티스,85910,2017/12,0.12499663585918776
296,(주)네오티스,85910,2018/12,0.11024822714572403
297,(주)네오티스,85910,2019/12,0.12013897664357648
298,(주)네오티스,85910,2020/12,0.12003871620216569
299,(주)네오티스,85910,2021/12,0.12598096023684552
300,(주)네오티스,85910,2022/12,0.136016535914693
301,(주)네오펙트,290660,2017/12,0.6451902210641073
302,(주)네오펙트,290660,2018/12,1.1100021287662154
303,(주)네오펙트,290660,2019/12,1.4647218754848412
304,(주)네오펙트,290660,2020/12,3.174804257972221
305,(주)네오펙트,290660,2021/12,1.5013132540951248
306,(주)네오펙트,290660,2022/12,2.4475396391253708
309,(주)네온테크,306620,2020/12,0.21504408029912855
310,(주)네온테크,306620,2021/12,0.28683138352507886
311,(주)네온테크,306620,2022/12,0.262379911399273
312,(주)네이블커뮤니케이션즈,153460,2012/12,0.3901312506955351
313,(주)네이블커뮤니케이션즈,153460,2013/12,0.5687088390786837
314,(주)네이블커뮤니케이션즈,153460,2014/12,0.4791664392229908
315,(주)네이블커뮤니케이션즈,153460,2015/12,0.46594784346477097
316,(주)네이블커뮤니케이션즈,153460,2016/12,0.5019279602286846
317,(주)네이블커뮤니케이션즈,153460,2017/12,0.8770395023862818
318,(주)네이블커뮤니케이션즈,153460,2018/12,0.5945008337821245
319,(주)네이블커뮤니케이션즈,153460,2019/12,0.587168012436832
320,(주)네이블커뮤니케이션즈,153460,2020/12,0.4783373020703806
321,(주)네이블커뮤니케이션즈,153460,2021/12,0.40102570597986215
322,(주)네이블커뮤니케이션즈,153460,2022/12,0.36566587475720413
323,(주)네이처셀,7390,2012/12,0.11567668005256339
324,(주)네이처셀,7390,2013/12,0.08168572032511129
325,(주)네이처셀,7390,2014/12,0.10650250120774275
326,(주)네이처셀,7390,2015/12,0.14263772015770868
327,(주)네이처셀,7390,2016/12,0.28235619639367476
328,(주)네이처셀,7390,2017/12,0.29936794265215694
329,(주)네이처셀,7390,2018/12,0.36519368041486944
330,(주)네이처셀,7390,2019/12,0.48289140277494486
331,(주)네이처셀,7390,2020/12,0.8379951024524999
332,(주)네이처셀,7390,2021/12,0.8499404004078362
333,(주)네이처셀,7390,2022/12,0.8744231422048558
334,(주)네패스아크,330860,2019/12,0.11394230432720927
335,(주)네패스아크,330860,2020/12,0.05465110429532221
336,(주)네패스아크,330860,2021/12,0.045112933375107814
337,(주)네패스아크,330860,2022/12,0.04257617766609848
338,(주)넥스턴바이오사이언스,89140,2012/12,0.13398963670846972
339,(주)넥스턴바이오사이언스,89140,2013/12,0.13899045719887168
340,(주)넥스턴바이오사이언스,89140,2014/12,0.15105171463299485
341,(주)넥스턴바이오사이언스,89140,2015/12,0.2090837691303849
342,(주)넥스턴바이오사이언스,89140,2016/12,0.07184402346689259
343,(주)넥스턴바이오사이언스,89140,2017/12,0.07958642358409923
344,(주)넥스턴바이오사이언스,89140,2018/12,0.16893981946586484
345,(주)넥스턴바이오사이언스,89140,2019/12,0.14160038936406397
346,(주)넥스턴바이오사이언스,89140,2020/12,0.5354439957032074
347,(주)넥스턴바이오사이언스,89140,2021/12,0.24532972277409731
348,(주)넥스턴바이오사이언스,89140,2022/12,0.3545619461998314
349,(주)넥스트아이,137940,2012/12,0.14952402254260538
350,(주)넥스트아이,137940,2013/12,0.18513645813807744
351,(주)넥스트아이,137940,2014/12,0.19308639070617103
352,(주)넥스트아이,137940,2015/12,0.24185095294798278
353,(주)넥스트아이,137940,2016/12,0.23236979075552086
354,(주)넥스트아이,137940,2017/12,0.30855839344224906
355,(주)넥스트아이,137940,2018/12,0.15052054515047963
356,(주)넥스트아이,137940,2019/12,0.23370522571327856
357,(주)넥스트아이,137940,2020/12,0.4319770641972393
358,(주)넥스트아이,137940,2021/12,0.25132594021215043
359,(주)넥스트아이,137940,2022/12,0.23360771430381083
360,(주)넥스트칩,396270,2020/12,1.5300720647002781
361,(주)넥스트칩,396270,2021/12,0.9806118283401342
362,(주)넥스트칩,396270,2022/12,2.3670682803323633
363,(주)넥스틴,348210,2014/12,0.3477798848190668
364,(주)넥스틴,348210,2015/12,2.231979860070737
365,(주)넥스틴,348210,2016/12,1.5186579878992716
366,(주)넥스틴,348210,2017/12,0.45244498583959863
367,(주)넥스틴,348210,2018/12,0.42563048745568616
368,(주)넥스틴,348210,2019/12,0.6427004788248368
369,(주)넥스틴,348210,2020/12,0.24298799327367365
370,(주)넥스틴,348210,2021/12,0.2241431225812814
371,(주)넥스틴,348210,2022/12,0.1871179417351266
372,(주)노랑풍선,104620,2012/12,0.9264494955059067
373,(주)노랑풍선,104620,2013/12,0.922692472185578
374,(주)노랑풍선,104620,2014/12,1.0735723615557946
375,(주)노랑풍선,104620,2015/12,0.9390650121566053
376,(주)노랑풍선,104620,2016/12,0.9295591526931704
377,(주)노랑풍선,104620,2017/12,0.8503027115522626
378,(주)노랑풍선,104620,2018/12,0.960764836435381
379,(주)노랑풍선,104620,2019/12,1.0239344828943944
380,(주)노랑풍선,104620,2020/12,1.2836659052723853
381,(주)노랑풍선,104620,2021/12,6.742324210139969
382,(주)노랑풍선,104620,2022/12,2.002975132195006
383,(주)노바렉스,194700,2012/12,0.08960621022808157
384,(주)노바렉스,194700,2013/12,0.10072900942509895
385,(주)노바렉스,194700,2014/12,0.08090484485795023
386,(주)노바렉스,194700,2015/12,0.0751205234457339
387,(주)노바렉스,194700,2016/12,0.06962223898470671
388,(주)노바렉스,194700,2017/12,0.08062620030188383
389,(주)노바렉스,194700,2018/12,0.07665006906069882
390,(주)노바렉스,194700,2019/12,0.07156994060696646
391,(주)노바렉스,194700,2020/12,0.05228953207307174
392,(주)노바렉스,194700,2021/12,0.039449551941117225
393,(주)노바렉스,194700,2022/12,0.05188351501479385
394,(주)노바텍,285490,2017/12,0.14897739458302214
395,(주)노바텍,285490,2018/12,0.1317640741176034
396,(주)노바텍,285490,2019/12,0.184582509215529
397,(주)노바텍,285490,2020/12,0.48351132552641707
398,(주)노바텍,285490,2021/12,0.4778336115483317
399,(주)노바텍,285490,2022/12,0.6194747855009883
400,(주)노블엠앤비,106520,2012/12,0.04503159969063506
401,(주)노블엠앤비,106520,2013/12,0.03341593864927228
402,(주)노블엠앤비,106520,2014/12,0.10905451074387297
403,(주)노블엠앤비,106520,2015/12,0.20389326821455744
404,(주)노블엠앤비,106520,2016/12,0.19797505034604793
405,(주)노블엠앤비,106520,2017/12,0.17175488002364653
406,(주)노블엠앤비,106520,2018/12,0.14858129570250783
407,(주)노블엠앤비,106520,2019/12,0.10674248998643703
408,(주)노블엠앤비,106520,2020/12,0.30664723768867036
409,(주)노블엠앤비,106520,2021/12,0.6797536151588445
410,(주)노블엠앤비,106520,2022/12,0.5659335366679447
411,(주)녹원씨엔아이,65560,2012/12,0.29292490221318107
412,(주)녹원씨엔아이,65560,2013/12,0.27263439448267673
413,(주)녹원씨엔아이,65560,2014/12,1.0459843430204039
414,(주)녹원씨엔아이,65560,2015/12,0.35844971578452073
415,(주)녹원씨엔아이,65560,2016/12,0.7791539952232303
416,(주)녹원씨엔아이,65560,2017/12,0.8609395602019475
417,(주)녹원씨엔아이,65560,2018/12,0.18896308998066288
418,(주)녹원씨엔아이,65560,2019/12,0.2543920891885058
419,(주)녹원씨엔아이,65560,2020/12,0.4268937163763269
420,(주)녹원씨엔아이,65560,2021/12,0.7132496563769651
421,(주)녹원씨엔아이,65560,2022/12,0.4930174511188688
422,(주)누리플랜,69140,2012/12,0.2205934901892276
423,(주)누리플랜,69140,2013/12,0.2127803158927818
424,(주)누리플랜,69140,2014/12,0.26343157869633743
425,(주)누리플랜,69140,2015/12,0.17606022035698748
426,(주)누리플랜,69140,2016/12,0.16379560685406763
427,(주)누리플랜,69140,2017/12,0.1866780845182256
428,(주)누리플랜,69140,2018/12,0.23691816843431865
429,(주)누리플랜,69140,2019/12,0.23020856470564793
430,(주)누리플랜,69140,2020/12,0.18085970856531564
431,(주)누리플랜,69140,2021/12,0.177016891896525
432,(주)누리플랜,69140,2022/12,0.29936224886909657
436,(주)누보,332290,2022/12,0.29238717406577885
437,(주)뉴로메카,348340,2018/12,1.2216874427676405
438,(주)뉴로메카,348340,2019/12,0.9300259813653479
439,(주)뉴로메카,348340,2020/12,2.03548235314952
440,(주)뉴로메카,348340,2021/12,0.6255246600985316
441,(주)뉴로메카,348340,2022/12,0.9579759934093196
442,(주)뉴보텍,60260,2012/12,0.23874885621153852
443,(주)뉴보텍,60260,2013/12,0.24921415431930088
444,(주)뉴보텍,60260,2014/12,0.28819141631317247
445,(주)뉴보텍,60260,2015/12,0.25555744494235905
446,(주)뉴보텍,60260,2016/12,0.29802001319162946
447,(주)뉴보텍,60260,2017/12,0.2831048616432068
448,(주)뉴보텍,60260,2018/12,0.2670981740289946
449,(주)뉴보텍,60260,2019/12,0.25881109411824416
450,(주)뉴보텍,60260,2020/12,0.25889021574895477
451,(주)뉴보텍,60260,2021/12,0.22617968746141634
452,(주)뉴보텍,60260,2022/12,0.21407844110060695
453,(주)뉴인텍,12340,2012/12,0.09289336178721035
454,(주)뉴인텍,12340,2013/12,0.08929652987233358
455,(주)뉴인텍,12340,2014/12,0.0908094123086607
456,(주)뉴인텍,12340,2015/12,0.09185762357322136
457,(주)뉴인텍,12340,2016/12,0.11174478986032799
458,(주)뉴인텍,12340,2017/12,0.09198888989125834
459,(주)뉴인텍,12340,2018/12,0.09653124815134921
460,(주)뉴인텍,12340,2019/12,0.07927893549065777
461,(주)뉴인텍,12340,2020/12,0.08007795928599652
462,(주)뉴인텍,12340,2021/12,0.08618438871058137
463,(주)뉴인텍,12340,2022/12,0.08942025219948559
464,(주)뉴트리,270870,2017/12,0.6508242126327152
465,(주)뉴트리,270870,2018/12,0.6309930702399316
466,(주)뉴트리,270870,2019/12,0.6468865856669179
467,(주)뉴트리,270870,2020/12,0.637859918728179
468,(주)뉴트리,270870,2021/12,0.6817673719215878
469,(주)뉴트리,270870,2022/12,0.7284643446939125
470,(주)뉴파워프라즈마,144960,2012/12,0.3749448384475373
471,(주)뉴파워프라즈마,144960,2013/12,0.29972405858027146
472,(주)뉴파워프라즈마,144960,2014/12,0.28768795242077877
473,(주)뉴파워프라즈마,144960,2015/12,0.32727100368615125
474,(주)뉴파워프라즈마,144960,2016/12,0.2908905154129836
475,(주)뉴파워프라즈마,144960,2017/12,0.27607130705479194
476,(주)뉴파워프라즈마,144960,2018/12,0.3132446217241818
477,(주)뉴파워프라즈마,144960,2019/12,0.3402849688033196
478,(주)뉴파워프라즈마,144960,2020/12,0.3019530110450444
479,(주)뉴파워프라즈마,144960,2021/12,0.3102387867277554
480,(주)뉴파워프라즈마,144960,2022/12,0.3052660282925666
483,(주)다보링크,340360,2021/12,0.09038735151992752
484,(주)다보링크,340360,2022/12,0.1044653521153514
485,(주)다산네트웍스,39560,2012/12,0.35491496005201634
486,(주)다산네트웍스,39560,2013/12,0.31286138392351187
487,(주)다산네트웍스,39560,2014/12,0.29683623731126413
488,(주)다산네트웍스,39560,2015/12,0.2687636169265972
489,(주)다산네트웍스,39560,2016/12,0.3011544372173759
490,(주)다산네트웍스,39560,2017/12,0.3579771419580497
491,(주)다산네트웍스,39560,2018/12,0.2877267999456311
492,(주)다산네트웍스,39560,2019/12,0.19122497687255888
493,(주)다산네트웍스,39560,2020/12,0.33890824716387075
494,(주)다산네트웍스,39560,2021/12,0.3464327232811005
495,(주)다산네트웍스,39560,2022/12,0.4091764016955487
496,(주)다이나믹디자인,145210,2012/12,0.11511748726442156
497,(주)다이나믹디자인,145210,2013/12,0.11699103331595834
498,(주)다이나믹디자인,145210,2014/12,0.09073376276174783
499,(주)다이나믹디자인,145210,2015/12,0.095620174096039
500,(주)다이나믹디자인,145210,2016/12,0.15831281651658607
501,(주)다이나믹디자인,145210,2017/12,0.24205637721423706
502,(주)다이나믹디자인,145210,2018/12,0.2860079701034538
503,(주)다이나믹디자인,145210,2019/12,0.2159189500575726
504,(주)다이나믹디자인,145210,2020/12,0.2973643301137256
505,(주)다이나믹디자인,145210,2021/12,0.45394170228083836
506,(주)다이나믹디자인,145210,2022/12,0.6213645309003182
507,(주)대림제지,17650,2012/12,0.06486273846745239
508,(주)대림제지,17650,2013/12,0.07117528948581231
509,(주)대림제지,17650,2014/12,0.07786112101093051
510,(주)대림제지,17650,2015/12,0.07175044948015515
511,(주)대림제지,17650,2016/12,0.06272454542576181
512,(주)대림제지,17650,2017/12,0.059626454445137894
513,(주)대림제지,17650,2018/12,0.08405389078247615
514,(주)대림제지,17650,2019/12,0.08924835790179511
515,(주)대림제지,17650,2020/12,0.08415717022748342
516,(주)대림제지,17650,2021/12,0.06465021698635418
517,(주)대림제지,17650,2022/12,0.07162043398930368
518,(주)대성미생물연구소,36480,2012/12,0.23814652942352763
519,(주)대성미생물연구소,36480,2013/12,0.23301875358301685
520,(주)대성미생물연구소,36480,2014/12,0.1865961810849195
521,(주)대성미생물연구소,36480,2015/12,0.15832834905723775
522,(주)대성미생물연구소,36480,2016/12,0.17115792995748005
523,(주)대성미생물연구소,36480,2017/12,0.21767993127753202
524,(주)대성미생물연구소,36480,2018/12,0.19216139306402188
525,(주)대성미생물연구소,36480,2019/12,0.20142496560427853
526,(주)대성미생물연구소,36480,2020/12,0.2358158283197566
527,(주)대성미생물연구소,36480,2021/12,0.22504718456929984
528,(주)대성미생물연구소,36480,2022/12,0.20082627240361936
529,(주)대성파인텍,104040,2012/12,0.05004113439249644
530,(주)대성파인텍,104040,2013/12,0.06356354836038526
531,(주)대성파인텍,104040,2014/12,0.06097183393671603
532,(주)대성파인텍,104040,2015/12,0.07760123164677839
533,(주)대성파인텍,104040,2016/12,0.07460950007719906
534,(주)대성파인텍,104040,2017/12,0.12297254703720964
535,(주)대성파인텍,104040,2018/12,0.13636218983491
536,(주)대성파인텍,104040,2019/12,0.11805718101855564
537,(주)대성파인텍,104040,2020/12,0.13070906302462829
538,(주)대성파인텍,104040,2021/12,0.13242084762025366
539,(주)대성파인텍,104040,2022/12,0.17742320790874896
540,(주)대성하이텍,129920,2012/12,0.1592001570920497
541,(주)대성하이텍,129920,2013/12,0.12264049153744533
542,(주)대성하이텍,129920,2014/12,0.14062319098349974
543,(주)대성하이텍,129920,2015/12,0.1249046375200294
544,(주)대성하이텍,129920,2016/12,0.13217759461266465
545,(주)대성하이텍,129920,2017/12,0.1266923325368901
546,(주)대성하이텍,129920,2018/12,0.12063401808274564
547,(주)대성하이텍,129920,2019/12,0.15287730803772948
548,(주)대성하이텍,129920,2020/12,0.16128332424518385
549,(주)대성하이텍,129920,2021/12,0.11056851038122932
550,(주)대성하이텍,129920,2022/12,0.12920032390406322
551,(주)대유,290380,2012/12,0.45994476459841793
552,(주)대유,290380,2013/12,0.4534190938169638
553,(주)대유,290380,2014/12,0.43281419966453244
554,(주)대유,290380,2015/12,0.450223961783425
555,(주)대유,290380,2016/12,0.42215751669557083
556,(주)대유,290380,2017/12,0.38946009302923656
557,(주)대유,290380,2018/12,0.3940263972783786
558,(주)대유,290380,2019/12,0.44349160589233444
559,(주)대유,290380,2020/12,0.4792988639399835
560,(주)대유,290380,2021/12,0.4052279427652009
561,(주)대유,290380,2022/12,0.39841436042059325
562,(주)대창솔루션,96350,2012/12,0.07153523299169173
563,(주)대창솔루션,96350,2013/12,0.13163205156586838
564,(주)대창솔루션,96350,2014/12,0.09528287994140833
565,(주)대창솔루션,96350,2015/12,0.07785486307201812
566,(주)대창솔루션,96350,2016/12,0.13243053537652852
567,(주)대창솔루션,96350,2017/12,0.17399768140421698
568,(주)대창솔루션,96350,2018/12,0.14509048512506456
569,(주)대창솔루션,96350,2019/12,0.09417435749502881
570,(주)대창솔루션,96350,2020/12,0.16606664898855736
571,(주)대창솔루션,96350,2021/12,0.14633392058487713
572,(주)대창솔루션,96350,2022/12,0.1364782517950674
573,(주)대한과학,131220,2012/12,0.18927570733133314
574,(주)대한과학,131220,2013/12,0.22975015387338574
575,(주)대한과학,131220,2014/12,0.22565853625443355
576,(주)대한과학,131220,2015/12,0.24759975551204277
577,(주)대한과학,131220,2016/12,0.2010203406491129
578,(주)대한과학,131220,2017/12,0.23206915546519521
579,(주)대한과학,131220,2018/12,0.21578182181338726
580,(주)대한과학,131220,2019/12,0.20514030543978815
581,(주)대한과학,131220,2020/12,0.1900326722819017
582,(주)대한과학,131220,2021/12,0.18132940544090256
583,(주)대한과학,131220,2022/12,0.18619002111989466
584,(주)더 미동,161570,2012/12,0.051505647731814715
585,(주)더 미동,161570,2013/12,0.08827627359305458
586,(주)더 미동,161570,2014/12,0.1325995821956633
587,(주)더 미동,161570,2015/12,0.10007722718013479
588,(주)더 미동,161570,2016/12,0.2042868325445084
589,(주)더 미동,161570,2017/12,0.08659955648357864
590,(주)더 미동,161570,2018/12,0.03730424908393448
591,(주)더 미동,161570,2019/12,0.04210104305710205
592,(주)더 미동,161570,2020/12,0.10353169596647709
593,(주)더 미동,161570,2021/12,0.1712125762304352
594,(주)더 미동,161570,2022/12,0.015304383838421505
597,(주)더블유에스아이,299170,2020/12,0.12161911181392539
598,(주)더블유에스아이,299170,2021/12,0.14437592717164724
599,(주)더블유에스아이,299170,2022/12,0.22758440324311632
600,(주)더코디,224060,2012/12,0.11996773246322424
601,(주)더코디,224060,2013/12,0.06473733249142626
602,(주)더코디,224060,2014/12,0.052176964080643776
603,(주)더코디,224060,2015/12,0.04950687605801626
604,(주)더코디,224060,2016/12,0.11577756462138829
605,(주)더코디,224060,2017/12,0.0869044030882022
606,(주)더코디,224060,2018/12,0.2326595674537228
607,(주)더코디,224060,2019/12,0.14517194112879828
608,(주)더코디,224060,2020/12,0.10988340303642023
609,(주)더코디,224060,2021/12,0.08299854717277617
610,(주)더코디,224060,2022/12,0.2532700214128268
611,(주)덕산테코피아,317330,2013/12,0.22979441731858838
612,(주)덕산테코피아,317330,2014/12,0.21689748590426589
613,(주)덕산테코피아,317330,2015/12,0.23769689477048375
614,(주)덕산테코피아,317330,2016/12,0.20863814804178907
615,(주)덕산테코피아,317330,2017/12,0.12908903391158263
616,(주)덕산테코피아,317330,2018/12,0.14433611078563532
617,(주)덕산테코피아,317330,2019/12,0.20175329342665274
618,(주)덕산테코피아,317330,2020/12,0.19123031593911605
619,(주)덕산테코피아,317330,2021/12,0.1494029322639852
620,(주)덕산테코피아,317330,2022/12,0.18686526807493556
621,(주)덕성,4830,2012/12,0.09546841559093242
622,(주)덕성,4830,2013/12,0.08935499709620004
623,(주)덕성,4830,2014/12,0.11314206589156517
624,(주)덕성,4830,2015/12,0.11203936997880433
625,(주)덕성,4830,2016/12,0.09740659191005531
626,(주)덕성,4830,2017/12,0.09484932281055501
627,(주)덕성,4830,2018/12,0.11610284462734109
628,(주)덕성,4830,2019/12,0.12707926888379376
629,(주)덕성,4830,2020/12,0.09729268900342072
630,(주)덕성,4830,2021/12,0.09503696096648295
631,(주)덕성,4830,2022/12,0.08182891802149397
632,(주)덱스터스튜디오,206560,2013/12,0.06440021647403985
633,(주)덱스터스튜디오,206560,2014/12,0.0969771867263297
634,(주)덱스터스튜디오,206560,2015/12,0.13521133723129308
635,(주)덱스터스튜디오,206560,2016/12,0.18495185068538914
636,(주)덱스터스튜디오,206560,2017/12,0.4545327993900841
637,(주)덱스터스튜디오,206560,2018/12,0.2502515356341752
638,(주)덱스터스튜디오,206560,2019/12,1.1490722323749847
639,(주)덱스터스튜디오,206560,2020/12,1.014637529757222
640,(주)덱스터스튜디오,206560,2021/12,1.0852382181450877
641,(주)덱스터스튜디오,206560,2022/12,1.0996949618208365
646,(주)덴티스,261200,2020/12,0.630812218230912
647,(주)덴티스,261200,2021/12,0.4147465244747762
648,(주)덴티스,261200,2022/12,0.3920693947557872
649,(주)동방선기,99410,2012/12,0.3183211423076555
650,(주)동방선기,99410,2013/12,0.07034227440232377
651,(주)동방선기,99410,2014/12,0.07740530723329758
652,(주)동방선기,99410,2015/12,0.09218269761108892
653,(주)동방선기,99410,2016/12,0.07847294103851074
654,(주)동방선기,99410,2017/12,0.09892292060046136
655,(주)동방선기,99410,2018/12,0.13470369315620465
656,(주)동방선기,99410,2019/12,0.11264625453438093
657,(주)동방선기,99410,2020/12,0.11044808871447198
658,(주)동방선기,99410,2021/12,0.09002268744907028
659,(주)동방선기,99410,2022/12,0.10755738261678868
660,(주)동운아나텍,94170,2012/12,0.26527615715104136
661,(주)동운아나텍,94170,2013/12,0.19518137913199984
662,(주)동운아나텍,94170,2014/12,0.25149209267479533
663,(주)동운아나텍,94170,2015/12,0.24533559785824313
664,(주)동운아나텍,94170,2016/12,0.2726958282829855
665,(주)동운아나텍,94170,2017/12,0.27937050520110235
666,(주)동운아나텍,94170,2018/12,0.3530606032670604
667,(주)동운아나텍,94170,2019/12,0.3216573408569909
668,(주)동운아나텍,94170,2020/12,0.253144178604294
669,(주)동운아나텍,94170,2021/12,0.4852842571638769
670,(주)동운아나텍,94170,2022/12,0.4200709706753774
671,(주)동일기연,32960,2012/12,0.23205113480723868
672,(주)동일기연,32960,2013/12,0.2217336567524426
673,(주)동일기연,32960,2014/12,0.2294181605925916
674,(주)동일기연,32960,2015/12,0.28518979591922666
675,(주)동일기연,32960,2016/12,0.31484190331158585
676,(주)동일기연,32960,2017/12,0.28869931428873136
677,(주)동일기연,32960,2018/12,0.2913266731057037
678,(주)동일기연,32960,2019/12,0.2728084880887079
679,(주)동일기연,32960,2020/12,0.30308322502597274
680,(주)동일기연,32960,2021/12,0.2954070604872769
681,(주)동일기연,32960,2022/12,0.30575243390956874
682,(주)듀오백,73190,2012/12,0.288626342165526
683,(주)듀오백,73190,2013/12,0.25644346707265847
684,(주)듀오백,73190,2014/12,0.31080282887518207
685,(주)듀오백,73190,2015/12,0.3433226227094489
686,(주)듀오백,73190,2016/12,0.3970575636750795
687,(주)듀오백,73190,2017/12,0.2640769529783579
688,(주)듀오백,73190,2018/12,0.32517451130392877
689,(주)듀오백,73190,2019/12,0.3500542255730684
690,(주)듀오백,73190,2020/12,0.2732818062563546
691,(주)듀오백,73190,2021/12,0.2911719710698601
692,(주)듀오백,73190,2022/12,0.3438664152011313
693,(주)드래곤플라이,30350,2012/12,0.7864563679213643
694,(주)드래곤플라이,30350,2013/12,0.9725409793898238
695,(주)드래곤플라이,30350,2014/12,0.8669317210018876
696,(주)드래곤플라이,30350,2015/12,0.7733589255994131
697,(주)드래곤플라이,30350,2016/12,0.85598671198997
698,(주)드래곤플라이,30350,2017/12,1.7264992161371722
699,(주)드래곤플라이,30350,2018/12,1.9256547459817013
700,(주)드래곤플라이,30350,2019/12,1.7120868470345139
701,(주)드래곤플라이,30350,2020/12,0.9763179860118391
702,(주)드래곤플라이,30350,2021/12,1.8254865493303227
703,(주)드래곤플라이,30350,2022/12,3.059950371507202
707,(주)드림시큐리티,203650,2017/12,0.2387469463975511
708,(주)드림시큐리티,203650,2018/12,0.18474616587114825
709,(주)드림시큐리티,203650,2019/12,0.23912490183732232
710,(주)드림시큐리티,203650,2020/12,0.22088856334694285
711,(주)드림시큐리티,203650,2021/12,0.2691320378868108
712,(주)드림시큐리티,203650,2022/12,0.25820176033134495
713,(주)디모아,16670,2012/12,0.10207399499070988
714,(주)디모아,16670,2013/12,0.08715202378645448
715,(주)디모아,16670,2014/12,0.07697610999270989
716,(주)디모아,16670,2015/12,0.08856057574322665
717,(주)디모아,16670,2016/12,0.1217664473919335
718,(주)디모아,16670,2017/12,0.12848233777745516
719,(주)디모아,16670,2018/12,0.7182541369985558
720,(주)디모아,16670,2019/12,0.9263654173763067
721,(주)디모아,16670,2020/12,1.0014438034129052
722,(주)디모아,16670,2021/12,0.35979488333387954
723,(주)디모아,16670,2022/12,0.5251863823452215
724,(주)디바이스이엔지,187870,2012/12,0.07266351973847379
725,(주)디바이스이엔지,187870,2013/12,0.08033265062084168
726,(주)디바이스이엔지,187870,2014/12,0.07790730223902616
727,(주)디바이스이엔지,187870,2015/12,0.09675645234856753
728,(주)디바이스이엔지,187870,2016/12,0.10198528073887755
729,(주)디바이스이엔지,187870,2017/12,0.0793870302327114
730,(주)디바이스이엔지,187870,2018/12,0.11182779597667142
731,(주)디바이스이엔지,187870,2019/12,0.1493795486274994
732,(주)디바이스이엔지,187870,2020/12,0.10842721184903929
733,(주)디바이스이엔지,187870,2021/12,0.10498596183902499
734,(주)디바이스이엔지,187870,2022/12,0.06275642960004674
735,(주)디스플레이테크,66670,2012/12,0.016293505266609953
736,(주)디스플레이테크,66670,2013/12,0.013327566555291125
737,(주)디스플레이테크,66670,2014/12,0.013229793644119985
738,(주)디스플레이테크,66670,2015/12,0.021715206639095912
739,(주)디스플레이테크,66670,2016/12,0.05841179920362328
740,(주)디스플레이테크,66670,2017/12,0.05130954373209774
741,(주)디스플레이테크,66670,2018/12,0.08314546943676895
742,(주)디스플레이테크,66670,2019/12,0.09916809994230634
743,(주)디스플레이테크,66670,2020/12,0.12066930308161421
744,(주)디스플레이테크,66670,2021/12,0.03471742593784276
745,(주)디스플레이테크,66670,2022/12,0.07351197141685886
746,(주)디알젬,263690,2012/12,0.28241713466786444
747,(주)디알젬,263690,2013/12,0.23003210839172017
748,(주)디알젬,263690,2014/12,0.2579664014865346
