,회사명,거래소코드,회계년도,영업레버리지,재무레버리지
7387,애머릿지코퍼레이션,900100,2014/12,179.03990789212114,0.025181380695887816
7388,애머릿지코퍼레이션,900100,2015/12,-2.0517790996940133,0.7560582047307939
7389,애머릿지코퍼레이션,900100,2016/12,-0.34373458699853926,0.9247498638538285
7390,애머릿지코퍼레이션,900100,2017/12,-0.1728474338634216,0.5500645956404955
7391,애머릿지코퍼레이션,900100,2018/12,-1.395307264177281,0.31620649484377644
7392,애머릿지코퍼레이션,900100,2019/12,-5.719036625483082,0.10908291882943441
7393,애머릿지코퍼레이션,900100,2020/12,-22.989519066379245,0.1439661433419669
7394,애머릿지코퍼레이션,900100,2021/12,22.302832992038912,0.3108252297864723
7395,애머릿지코퍼레이션,900100,2022/12,26.213867880286664,0.908301778177621
7396,앱클론(주),174900,2017/12,-1.3007430468805623,1.0840871120504254
7397,앱클론(주),174900,2018/12,-1.1587806985698288,1.0887853511046186
7398,앱클론(주),174900,2019/12,3.034747904407602,0.9106102566969814
7399,앱클론(주),174900,2020/12,-0.18462745795060673,1.0196162795911778
7400,앱클론(주),174900,2021/12,-0.1582129446954751,0.9991579232380757
7401,앱클론(주),174900,2022/12,-0.2718373202230953,0.8454651129083689
7402,에브리봇(주),270660,2021/12,2.322343562837134,0.9627525938783927
7403,에브리봇(주),270660,2022/12,3.991187419551822,0.7566527863994527
7404,에스디바이오센서(주),137310,2021/12,1.1510146143533462,0.9467132113670542
7405,에스디바이오센서(주),137310,2022/12,1.2148657119753674,0.9231422903394313
7406,에스디엔(주),99220,2012/12,-0.18531488930784573,0.6506412151617929
7407,에스디엔(주),99220,2013/12,6.286096729831941,-6.929644772845917
7408,에스디엔(주),99220,2014/12,9.844183796306812,-0.1415780074336895
7409,에스디엔(주),99220,2015/12,2.921819632759581,5.25101095899537
7410,에스디엔(주),99220,2016/12,7.993362019315042,-4.927140061484891
7411,에스디엔(주),99220,2017/12,3.908815632545247,1.946673906748503
7412,에스디엔(주),99220,2018/12,5.354512899389278,1.1798879987378308
7413,에스디엔(주),99220,2019/12,5.860384368808046,0.71557716783911
7414,에스디엔(주),99220,2020/12,67.51202266817435,0.028498062253643902
7415,에스디엔(주),99220,2021/12,4.137206303875983,-2.6970327557682876
7416,에스디엔(주),99220,2022/12,71.42945266497958,0.09640309136441509
7417,에스비더블유생명과학(주),151910,2012/12,1.8473493558167562,1.2807911734901491
7418,에스비더블유생명과학(주),151910,2013/12,2.5133462539976623,1.4479666685030734
7419,에스비더블유생명과학(주),151910,2014/12,3.9998721730145976,7.026680711051266
7420,에스비더블유생명과학(주),151910,2015/12,-0.13671914139657856,0.6736612218390223
7421,에스비더블유생명과학(주),151910,2016/12,0.5198898487786331,-1.6164692960542886
7422,에스비더블유생명과학(주),151910,2017/12,0.7673503520718826,0.731103762947468
7423,에스비더블유생명과학(주),151910,2018/12,-0.33007505044010377,0.24416224732219077
7424,에스비더블유생명과학(주),151910,2019/12,0.2517382718541456,0.9088121661137352
7425,에스비더블유생명과학(주),151910,2020/12,10.479848483575921,-0.3364424131689048
7426,에스비더블유생명과학(주),151910,2021/12,-1.4376663630872528,0.10544241200232722
7427,에스비더블유생명과학(주),151910,2022/12,3.680634753614265,-0.16413065891370804
7428,에스씨엠생명과학(주),298060,2020/12,-0.01722545279744859,1.6702290092185035
7429,에스씨엠생명과학(주),298060,2021/12,-0.02862230639308212,0.5397815671547044
7430,에스씨엠생명과학(주),298060,2022/12,-0.01397193894200992,0.5485793874514538
7431,에스유홀딩스(주),31860,2012/12,8.309407568106272,-0.40010454910160714
7432,에스유홀딩스(주),31860,2013/12,-0.15678464338351375,0.9093754917588829
7433,에스유홀딩스(주),31860,2014/12,7.050715830626969,0.26631822844812336
7434,에스유홀딩스(주),31860,2015/12,-0.9657019175756097,0.30814370396941565
7435,에스유홀딩스(주),31860,2016/12,-0.37218518392228556,0.8328585468830307
7436,에스유홀딩스(주),31860,2017/12,-0.01304827980548846,1.0694190066193965
7437,에스유홀딩스(주),31860,2018/12,-0.5179529003466371,0.8026012302097874
7438,에스유홀딩스(주),31860,2019/12,-0.150173250102956,1.08023517674552
